city,country,macro_region,n_nodes,n_edges,pc_cebh,pc_road,road_gap,pc_spatial_null,pc_spatial_null_ci_low,pc_spatial_null_ci_high,spatial_null_gap,road_minus_spatial,spatial_fraction_of_road_gap,remaining_fraction_after_spatial,threshold_boundary_hit,runtime_seconds,swap_fraction_target,n_perm,n_bootstrap,length_bins,bin_tolerance,status,accepted_swaps,attempted_swaps,acceptance_rate,accepted_swaps_per_edge,degree_max_abs_drift,chord_length_mean_ratio,chord_length_median_ratio,chord_length_bin_tvd,length_rejects,topology_rejects,notes
Mexico City,Mexico,Latin America,59012,90635,0.4265999557561695,0.625,0.1984000442438305,0.525,0.525,0.55,0.09840004424383053,0.09999999999999998,0.4959678543362543,0.5040321456637458,False,2.5999128818511963,0.02,6,80,12,1,pass,1813.0,64901.0,0.027934854624736136,0.02000330997958846,0.0,5.152139276295051,1.0,0.017796656920615654,63080.0,8.0,single-replicate 71-city spatial-scale null screen; not a full R56 replacement
Bogota,Colombia,Latin America,40772,60476,0.4493951193413192,0.65,0.2006048806586807,0.55,0.55,0.575,0.10060488065868084,0.09999999999999998,0.5015076419294856,0.49849235807051495,False,1.7181503772735596,0.02,6,80,12,1,pass,1210.0,43513.0,0.02780778158251557,0.020007937032872545,0.0,4.862610081879964,1.0,0.017742575567167143,42299.0,4.0,single-replicate 71-city spatial-scale null screen; not a full R56 replacement
Lima,Peru,Latin America,49410,75796,0.4428345242198864,0.65,0.2071654757801135,0.55,0.525,0.55,0.10716547578011365,0.09999999999999998,0.5172940876203699,0.48270591237963073,False,2.19592547416687,0.02,6,80,12,1,pass,1516.0,55583.0,0.02727452638396632,0.02000105546466832,0.0,5.236271079392461,1.0,0.01796928597815188,54059.0,8.0,single-replicate 71-city spatial-scale null screen; not a full R56 replacement
Santiago,Chile,Latin America,60718,88302,0.4543405779204741,0.65,0.1956594220795258,0.55,0.525,0.55,0.09565942207952594,0.09999999999999998,0.48890782290384743,0.5110921770961532,False,2.4967000484466553,0.02,6,80,12,1,pass,1766.0,62080.0,0.028447164948453608,0.019999547009127767,0.0,5.403951243867911,1.0,0.01797241285588095,60309.0,5.0,single-replicate 71-city spatial-scale null screen; not a full R56 replacement
Sao Paulo,Brazil,Latin America,51289,77333,0.4525467568643056,0.675,0.2224532431356944,0.575,0.55,0.575,0.12245324313569433,0.10000000000000009,0.5504673315146905,0.44953266848530965,False,2.202540159225464,0.02,6,80,12,1,pass,1547.0,54596.0,0.02833540918748626,0.020004396570674873,0.0,5.079036490926745,1.0000240102978069,0.017456971797292234,53046.0,3.0,single-replicate 71-city spatial-scale null screen; not a full R56 replacement
Tokyo,Japan,Asia,62113,98086,0.4276266169078313,0.625,0.1973733830921686,0.525,0.525,0.55,0.0973733830921687,0.09999999999999998,0.4933460711199224,0.506653928880078,False,2.827101469039917,0.02,6,80,12,1,pass,1962.0,71795.0,0.027327808343199388,0.020002854637766857,0.0,5.7383421430422645,1.0,0.018177925493954285,69826.0,7.0,single-replicate 71-city spatial-scale null screen; not a full R56 replacement
Seoul,South Korea,Asia,50914,76060,0.4516653899369949,0.675,0.2233346100630051,0.55,0.55,0.5756249999999997,0.09833461006300515,0.125,0.44030170708993066,0.5596982929100696,False,2.187927484512329,0.02,6,80,12,1,pass,1521.0,55407.0,0.027451405057122746,0.019997370496976072,0.0,5.841428676830322,1.0,0.01835393110702077,53878.0,8.0,single-replicate 71-city spatial-scale null screen; not a full R56 replacement
Taipei,Taiwan,Asia,16388,24900,0.431684610183596,0.6,0.1683153898164039,0.55,0.525,0.55,0.11831538981640405,0.04999999999999993,0.7029386317285712,0.29706136827142926,False,0.7068841457366943,0.02,6,80,12,1,pass,498.0,17479.0,0.028491332456090167,0.02,0.0,3.2294107789335467,1.0,0.01835341365461847,16974.0,7.0,single-replicate 71-city spatial-scale null screen; not a full R56 replacement
Bangkok,Thailand,Asia,63366,71694,0.5689051824695883,0.85,0.2810948175304116,0.725,0.7,0.8006249999999998,0.15609481753041166,0.125,0.5553101935560366,0.4446898064439636,False,1.9962637424468994,0.02,6,80,12,1,pass,1434.0,49558.0,0.028935792404858954,0.020001673780232654,0.0,5.685795774086972,1.0,0.01782575947778057,48119.0,5.0,single-replicate 71-city spatial-scale null screen; not a full R56 replacement
Kuala Lumpur,Malaysia,Asia,37213,50999,0.4969016115517276,0.7,0.2030983884482723,0.625,0.625,0.625,0.12809838844827243,0.07499999999999996,0.6307208512434759,0.36927914875652457,False,1.5310673713684082,0.02,6,80,12,1,pass,1020.0,39999.0,0.0255006375159379,0.020000392164552246,0.0,4.514781554396549,1.0,0.017961136492872405,38977.0,2.0,single-replicate 71-city spatial-scale null screen; not a full R56 replacement
