city,country,macro_region,replicate,swap_fraction,n_nodes,n_edges,pc_cebh,pc_road,road_gap,pc_geometry_null,pc_geometry_null_ci_low,pc_geometry_null_ci_high,geometry_null_gap,road_minus_geometry,geometry_fraction_of_road_gap,remaining_fraction_after_geometry,threshold_boundary_hit,runtime_seconds,accepted_swaps,attempted_swaps,acceptance_rate,accepted_swaps_per_edge,target_swaps,target_swap_fraction,topology_rejects,length_rejects,crossing_rejects,degree_max_abs_drift,length_bin_tvd,length_mean_ratio,length_median_ratio,stale_index_guard_calls,max_attempts,status,source_round,full_connectivity_metrics,notes,original_connected_components,null_connected_components,delta_connected_components,original_bridge_edge_share,null_bridge_edge_share,delta_bridge_edge_share,original_articulation_point_share,null_articulation_point_share,delta_articulation_point_share,original_largest_biconnected_node_fraction,null_largest_biconnected_node_fraction,delta_largest_biconnected_node_fraction,original_cyclomatic_density,null_cyclomatic_density,delta_cyclomatic_density,original_dual_endpoint_degree_mean,null_dual_endpoint_degree_mean,delta_dual_endpoint_degree_mean,original_dual_endpoint_degree_cv,null_dual_endpoint_degree_cv,delta_dual_endpoint_degree_cv,original_angular_entropy,null_angular_entropy,delta_angular_entropy,original_straight_angle_share_10deg,null_straight_angle_share_10deg,delta_straight_angle_share_10deg,original_right_angle_share_10deg,null_right_angle_share_10deg,delta_right_angle_share_10deg,null_mobility_index
Kampala,Uganda,Africa,1,0.02,35927,41391,0.574452139397388,0.825,0.2505478606026119,0.825,0.8,0.85,0.2505478606026119,0.0,1.0,0.0,False,32.69207048416138,828,511502,0.0016187619989755,0.020004348771472,828,0.02,18337,476715,15622,0,0.0,1.0217755161115931,1.000706414816226,2580,745200,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,57.0,56.0,0.3796719093522746,0.3792128723635573,-0.0004590369887173,0.360620146407994,0.3591727669997495,-0.0014473794082445,0.553483452556573,0.5497258329390152,-0.0037576196175578,0.1521140089626186,0.1536727252484204,0.0015587162858017,3.4815781208475274,3.4815781208475274,0.0,0.2969993641450743,0.2978972788168023,0.0008979146717279,0.8616687169277812,0.8758916445967976,0.0142229276690163,0.2002970035945762,0.1946483838285706,-0.0056486197660055,0.2709949620418303,0.2623763063300626,-0.0086186557117677,0.0048791770230441
Kampala,Uganda,Africa,2,0.02,35927,41391,0.574452139397388,0.825,0.2505478606026119,0.825,0.825,0.825,0.2505478606026119,0.0,1.0,0.0,False,32.04815983772278,828,503607,0.0016441391799557,0.020004348771472,828,0.02,17769,469865,15145,0,0.0,1.0213667044090315,1.001127029522929,2546,745200,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,56.0,55.0,0.3796719093522746,0.3794303109371602,-0.0002415984151143,0.360620146407994,0.3579480613466195,-0.0026720850613744,0.553483452556573,0.5525370890973362,-0.0009463634592368,0.1521140089626186,0.1536448910290311,0.0015308820664124,3.4815781208475274,3.4815781208475274,0.0,0.2969993641450743,0.2979441104345383,0.000944746289464,0.8616687169277812,0.8757296396033448,0.0140609226755635,0.2002970035945762,0.1947455345370768,-0.0055514690574993,0.2709949620418303,0.2627371518188,-0.0082578102230302,0.0045328926988312
Dakar,Senegal,Africa,0,0.01,28624,43129,0.4600377595972308,0.7,0.2399622404027691,0.675,0.675,0.7006249999999997,0.2149622404027692,0.0249999999999999,0.8958169420403888,0.1041830579596114,False,18.208550453186035,431,268061,0.001607842990961,0.0099932759859955,431,0.01,13208,245498,8924,0,0.0,1.0064450791215305,1.000122817825715,1273,387900,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,6.0,5.0,0.0542558371397435,0.0540007883326763,-0.0002550488070671,0.0760201229737283,0.0756707657909446,-0.0003493571827836,0.912625768585802,0.9125908328675236,-3.493571827839492e-05,0.5067775293460034,0.5069522079373951,0.0001746785913917,4.347469220246238,4.347469220246238,0.0,0.1928758932983546,0.1929522021595074,7.630886115278512e-05,0.7152148836536779,0.7339363052522037,0.0187214215985257,0.2731384198568549,0.2663118260071893,-0.0068265938496656,0.4488485456155134,0.4364326780514341,-0.0124158675640793,0.0055147463886285
Dakar,Senegal,Africa,1,0.01,28624,43129,0.4600377595972308,0.7,0.2399622404027691,0.7,0.675,0.7,0.2399622404027691,0.0,1.0000000000000002,0.0,False,18.206013441085812,431,272641,0.0015808334036333,0.0099932759859955,431,0.01,13203,249973,9034,0,0.0,1.007039775007099,1.0002162086062754,1278,387900,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,4.0,3.0,0.0542558371397435,0.0540703470982401,-0.0001854900415033,0.0760201229737283,0.0757755729457797,-0.0002445500279485,0.912625768585802,0.912800447177194,0.0001746785913918,0.5067775293460034,0.5068823365008385,0.000104807154835,4.347469220246238,4.347469220246238,0.0,0.1928758932983546,0.1928186418340157,-5.725146433888106e-05,0.7152148836536779,0.7341821026114274,0.0189672189577494,0.2731384198568549,0.2662371601369585,-0.0069012597198963,0.4488485456155134,0.4363260125225331,-0.0125225330929803,0.0055708186330671
Dakar,Senegal,Africa,2,0.01,28624,43129,0.4600377595972308,0.7,0.2399622404027691,0.7,0.7,0.725,0.2399622404027691,0.0,1.0000000000000002,0.0,False,18.11707663536072,431,270315,0.001594436120822,0.0099932759859955,431,0.01,13060,247795,9029,0,0.0,1.0051092819628993,1.000122817825715,1243,387900,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,2.0,1.0,0.0542558371397435,0.0541862783741797,-6.955876556376944e-05,0.0760201229737283,0.0759153158188932,-0.0001048071548351,0.912625768585802,0.9123113471212968,-0.0003144214645053,0.5067775293460034,0.5068124650642817,3.49357182782839e-05,4.347469220246238,4.347469220246238,0.0,0.1928758932983546,0.1927359152509003,-0.0001399780474543,0.7152148836536779,0.7330571770155989,0.017842293361921,0.2731384198568549,0.2670904843681667,-0.0060479354886881,0.4488485456155134,0.436838007061258,-0.0120105385542554,0.0051985078271098
Dakar,Senegal,Africa,0,0.02,28624,43129,0.4600377595972308,0.7,0.2399622404027691,0.7,0.675,0.7,0.2399622404027691,0.0,1.0000000000000002,0.0,False,34.2574405670166,863,532878,0.0016195076546601,0.0200097382271789,863,0.02,26016,488261,17738,0,0.0,1.0099608761405112,1.00100167223886,2573,776700,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,7.0,6.0,0.0542558371397435,0.0541399058638039,-0.0001159312759396,0.0760201229737283,0.0758454443823365,-0.0001746785913918,0.912625768585802,0.9119270542202348,-0.0006987143655673,0.5067775293460034,0.5069871436556735,0.0002096143096701,4.347469220246238,4.347469220246238,0.0,0.1928758932983546,0.1929649173691881,8.902407083349884e-05,0.7152148836536779,0.7504952772887499,0.0352803936350719,0.2731384198568549,0.2605092212349735,-0.0126291986218813,0.4488485456155134,0.4241661422278162,-0.0246824033876972,0.0105116171253641
Dakar,Senegal,Africa,1,0.02,28624,43129,0.4600377595972308,0.7,0.2399622404027691,0.675,0.675,0.7,0.2149622404027692,0.0249999999999999,0.8958169420403888,0.1041830579596114,False,34.62453842163086,863,533521,0.0016175558225449,0.0200097382271789,863,0.02,26118,488487,18053,0,0.0,1.012655775261953,1.0006724676606236,2581,776700,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,4.0,3.0,0.0542558371397435,0.0540007883326763,-0.0002550488070671,0.0760201229737283,0.0758454443823365,-0.0001746785913918,0.912625768585802,0.9139882615986584,0.0013624930128562,0.5067775293460034,0.5068823365008385,0.000104807154835,4.347469220246238,4.347469220246238,0.0,0.1928758932983546,0.1927168194578795,-0.000159073840475,0.7152148836536779,0.7493494308852648,0.0341345472315869,0.2731384198568549,0.2603812226002923,-0.0127571972565626,0.4488485456155134,0.4256381265266504,-0.023210419088863,0.0102706262840468
Dakar,Senegal,Africa,2,0.02,28624,43129,0.4600377595972308,0.7,0.2399622404027691,0.675,0.675,0.7,0.2149622404027692,0.0249999999999999,0.8958169420403888,0.1041830579596114,False,36.24424481391907,863,564707,0.0015282261420524,0.0200097382271789,863,0.02,27820,517098,18926,0,0.0,1.0108855426846377,1.000682394015762,2616,776700,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,6.0,5.0,0.0542558371397435,0.0540239745878643,-0.0002318625518792,0.0760201229737283,0.0755659586361095,-0.0004541643376187,0.912625768585802,0.913010061486864,0.000384292901062,0.5067775293460034,0.5069522079373951,0.0001746785913917,4.347469220246238,4.347469220246238,0.0,0.1928758932983546,0.1926658880901966,-0.0002100052081579,0.7152148836536779,0.7486806152216839,0.033465731568006,0.2731384198568549,0.2605732205523141,-0.0125651993045407,0.4488485456155134,0.4266834487098804,-0.022165096905633,0.0098951925098199
Dhaka,Bangladesh,Asia,0,0.01,35890,47996,0.501127631139325,0.725,0.2238723688606749,0.725,0.725,0.75,0.2238723688606749,0.0,1.0000000000000002,0.0,False,16.43294930458069,480,225368,0.0021298498455858,0.0100008334027835,480,0.01,9762,205940,9186,0,0.0,1.0118721241825948,1.0004636266245237,1408,432000,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,17.0,16.0,0.184557046420535,0.1844945412117676,-6.25052087674105e-05,0.2101142379492895,0.209640568403455,-0.0004736695458344,0.7428531624407914,0.740819169685149,-0.0020339927556423,0.3373363053775425,0.3377821120089161,0.0004458066313736,3.990999249937495,3.990999249937495,0.0,0.2506006479672742,0.2506998035483279,9.915558105361157e-05,0.7800881099612577,0.7923761436052362,0.0122880336439785,0.2371784163047109,0.2321771633812228,-0.0050012529234881,0.400225526227865,0.3920188773805546,-0.0082066488473103,0.004009443275003
Dhaka,Bangladesh,Asia,1,0.01,35890,47996,0.501127631139325,0.725,0.2238723688606749,0.725,0.725,0.725,0.2238723688606749,0.0,1.0000000000000002,0.0,False,16.916390895843506,480,227768,0.0021074075374942,0.0100008334027835,480,0.01,9806,208344,9138,0,0.0,1.0094850976588765,1.000725451761035,1460,432000,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,24.0,23.0,0.184557046420535,0.1840986748895741,-0.0004583715309609,0.2101142379492895,0.2095569796600724,-0.000557258289217,0.7428531624407914,0.7405962663694623,-0.002256896071329,0.3373363053775425,0.3379771524101421,0.0006408470325995,3.990999249937495,3.990999249937495,0.0,0.2506006479672742,0.2509449148140094,0.0003442668467351,0.7800881099612577,0.7927476152385691,0.0126595052773114,0.2371784163047109,0.2321353992649515,-0.0050430170397594,0.400225526227865,0.3914237387236886,-0.0088017875041763,0.0042538336732506
Dhaka,Bangladesh,Asia,2,0.01,35890,47996,0.501127631139325,0.725,0.2238723688606749,0.725,0.7,0.725,0.2238723688606749,0.0,1.0000000000000002,0.0,False,15.117454290390016,480,205930,0.0023308891370854,0.0100008334027835,480,0.01,8898,188382,8170,0,0.0,1.013946952534599,1.0010248246360247,1401,432000,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,20.0,19.0,0.184557046420535,0.1843486957246437,-0.0002083506958913,0.2101142379492895,0.2096684313179158,-0.0004458066313736,0.7428531624407914,0.7418500975202006,-0.0010030649205907,0.3373363053775425,0.3378657007522987,0.0005293953747562,3.990999249937495,3.990999249937495,0.0,0.2506006479672742,0.2508510707123645,0.0002504227450902,0.7800881099612577,0.7921372705067736,0.0120491605455159,0.2371784163047109,0.2326678917474106,-0.0045105245573003,0.400225526227865,0.3917369695957233,-0.0084885566321416,0.0038150662832591
Dhaka,Bangladesh,Asia,0,0.02,35890,47996,0.501127631139325,0.725,0.2238723688606749,0.725,0.7,0.75,0.2238723688606749,0.0,1.0000000000000002,0.0,False,31.339406728744507,960,460847,0.0020831208622384,0.0200016668055671,960,0.02,19914,421313,18660,0,0.0,1.021275213537186,1.001494924902949,2894,864000,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,27.0,26.0,0.184557046420535,0.1846612217684807,0.0001041753479456,0.2101142379492895,0.2099470604625243,-0.0001671774867651,0.7428531624407914,0.7375034828643076,-0.0053496795764838,0.3373363053775425,0.3380607411535246,0.0007244357759821,3.990999249937495,3.990999249937495,0.0,0.2506006479672742,0.2507102386966547,0.0001095907293804,0.7800881099612577,0.8044075979227737,0.024319487961516,0.2371784163047109,0.227332525893752,-0.0098458904109589,0.400225526227865,0.3830917975275643,-0.0171337287003006,0.00813144849771
Dhaka,Bangladesh,Asia,1,0.02,35890,47996,0.501127631139325,0.725,0.2238723688606749,0.725,0.725,0.75,0.2238723688606749,0.0,1.0000000000000002,0.0,False,31.812673807144165,960,474897,0.0020214909759379,0.0200016668055671,960,0.02,20454,434531,18952,0,0.0,1.0250501418159357,1.0013621761418443,2912,864000,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,22.0,21.0,0.184557046420535,0.1841820151679306,-0.0003750312526043,0.2101142379492895,0.2091390359431596,-0.0009752020061298,0.7428531624407914,0.7388130398439677,-0.0040401225968236,0.3373363053775425,0.3379214265812204,0.0005851212036778,3.990999249937495,3.990999249937495,0.0,0.2506006479672742,0.2507467582959061,0.0001461103286318,0.7800881099612577,0.8049803972370546,0.0248922872757969,0.2371784163047109,0.2266538590043434,-0.0105245573003675,0.400225526227865,0.3821625459405279,-0.0180629802873371,0.0084100258170084
Dhaka,Bangladesh,Asia,2,0.02,35890,47996,0.501127631139325,0.725,0.2238723688606749,0.725,0.725,0.725,0.2238723688606749,0.0,1.0000000000000002,0.0,False,28.33954405784607,960,423050,0.0022692353149745,0.0200016668055671,960,0.02,18250,386995,16845,0,0.0,1.0216118423667695,1.0018147382652145,2854,864000,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,38.0,37.0,0.184557046420535,0.1836611384282023,-0.0008959079923326,0.2101142379492895,0.2086653663973251,-0.0014488715519643,0.7428531624407914,0.7416829200334355,-0.0011702424073558,0.3373363053775425,0.338367233212594,0.0010309278350515,3.990999249937495,3.990999249937495,0.0,0.2506006479672742,0.2511897868999668,0.0005891389326925,0.7800881099612577,0.8045578503659574,0.0244697404046997,0.2371784163047109,0.2271863514868025,-0.0099920648179084,0.400225526227865,0.3824862178416304,-0.0177393083862345,0.0079594479372136
Kuala Lumpur,Malaysia,Asia,0,0.01,37213,50999,0.4969016115517276,0.7,0.2030983884482723,0.7,0.7,0.7,0.2030983884482723,0.0,1.0000000000000004,0.0,False,20.84901762008667,510,293518,0.0017375425016523,0.0100001960822761,510,0.01,12608,269916,10484,0,0.0,1.0057222686055278,1.0001683071165357,1638,459000,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,18.0,17.0,0.1520814133610463,0.1510617855252063,-0.0010196278358399,0.1787816085776476,0.1780023110203423,-0.0007792975573052,0.7482331443312821,0.750490420014511,0.0022572756832289,0.3704888076747373,0.3709456372772955,0.0004568296025582,4.024941665522854,4.024941665522854,0.0,0.2378053201091012,0.2380749247399973,0.0002696046308961,0.8430120901873703,0.8525016285723724,0.0094895383850021,0.2281700021435392,0.2226162870004092,-0.0055537151431299,0.3380653584582107,0.3307870686127404,-0.0072782898454702,0.0037682492071395
Kuala Lumpur,Malaysia,Asia,1,0.01,37213,50999,0.4969016115517276,0.7,0.2030983884482723,0.7,0.7,0.7006249999999997,0.2030983884482723,0.0,1.0000000000000004,0.0,False,19.88324546813965,510,280159,0.0018203948472117,0.0100001960822761,510,0.01,12219,257522,9908,0,0.0,1.005815131800421,1.0001683071165357,1608,459000,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,18.0,17.0,0.1520814133610463,0.1516500323535755,-0.0004313810074707,0.1787816085776476,0.1781366726681536,-0.0006449359094939,0.7482331443312821,0.7509741219466316,0.0027409776153495,0.3704888076747373,0.3709456372772955,0.0004568296025582,4.024941665522854,4.024941665522854,0.0,0.2378053201091012,0.2380901762501131,0.0002848561410119,0.8430120901873703,0.8531478998432775,0.0101358096559072,0.2281700021435392,0.2220609154860962,-0.0061090866574429,0.3380653584582107,0.3304557943761326,-0.007609564082078,0.0039531078468203
Kuala Lumpur,Malaysia,Asia,2,0.01,37213,50999,0.4969016115517276,0.7,0.2030983884482723,0.7,0.699375,0.7006249999999997,0.2030983884482723,0.0,1.0000000000000004,0.0,False,20.771456480026245,510,296092,0.0017224376207394,0.0100001960822761,510,0.01,12556,272492,10534,0,0.0,1.0051857731103044,1.0004412004069676,1595,459000,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,13.0,12.0,0.1520814133610463,0.1511598266632679,-0.0009215866977783,0.1787816085776476,0.1777873323838443,-0.0009942761938032,0.7482331443312821,0.7549780990514068,0.0067449547201247,0.3704888076747373,0.3708112756294843,0.0003224679547469,4.024941665522854,4.024941665522854,0.0,0.2378053201091012,0.2378969182089571,9.159809985598288e-05,0.8430120901873703,0.8525913095997865,0.0095792194124161,0.2281700021435392,0.2228988444375158,-0.0052711577060233,0.3380653584582107,0.3305727146949354,-0.0074926437632753,0.0044291197847744
Kuala Lumpur,Malaysia,Asia,0,0.02,37213,50999,0.4969016115517276,0.7,0.2030983884482723,0.7,0.7,0.725,0.2030983884482723,0.0,1.0000000000000004,0.0,False,40.17432761192322,1020,608544,0.0016761318820003,0.0200003921645522,1020,0.02,26315,559489,21720,0,0.0,1.0108989674698694,1.0007163763684472,3326,918000,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,26.0,25.0,0.1520814133610463,0.1516108158983509,-0.0004705974626953,0.1787816085776476,0.1779216940316556,-0.0008599145459919,0.7482331443312821,0.7510816112648806,0.0028484669335985,0.3704888076747373,0.3711606159137935,0.0006718082390562,4.024941665522854,4.024941665522854,0.0,0.2378053201091012,0.2380240793150425,0.0002187592059413,0.8430120901873703,0.8610655293131833,0.0180534391258129,0.2281700021435392,0.2179102441685991,-0.01025975797494,0.3380653584582107,0.3240933803612837,-0.0139719780969269,0.0066377363057094
Kuala Lumpur,Malaysia,Asia,1,0.02,37213,50999,0.4969016115517276,0.7,0.2030983884482723,0.7,0.7,0.725,0.2030983884482723,0.0,1.0000000000000004,0.0,False,40.699058055877686,1020,608635,0.0016758812753127,0.0200003921645522,1020,0.02,26236,559691,21688,0,0.0,1.0109159188439434,1.0009019753390298,3352,918000,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,25.0,24.0,0.1520814133610463,0.1507088374281848,-0.0013725759328614,0.1787816085776476,0.1770349071561013,-0.0017467014215462,0.7482331443312821,0.7543331631419128,0.0061000188106307,0.3704888076747373,0.3711337435842313,0.0006449359094939,4.024941665522854,4.024941665522854,0.0,0.2378053201091012,0.2379935668459645,0.0001882467368633,0.8430120901873703,0.8611331805151835,0.0181210903278131,0.2281700021435392,0.2174230761735877,-0.0107469259699514,0.3380653584582107,0.3242979909191886,-0.0137673675390221,0.0074078114288321
Kuala Lumpur,Malaysia,Asia,2,0.02,37213,50999,0.4969016115517276,0.7,0.2030983884482723,0.7,0.7,0.725,0.2030983884482723,0.0,1.0000000000000004,0.0,False,41.29584932327271,1020,621652,0.0016407893805537,0.0200003921645522,1020,0.02,26815,571821,21996,0,0.0,1.0098992807924398,1.0006549895784609,3347,918000,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,29.0,28.0,0.1520814133610463,0.1517676817192494,-0.0003137316417969,0.1787816085776476,0.1780291833499046,-0.0007524252277429,0.7482331443312821,0.7474807191035391,-0.0007524252277429,0.3704888076747373,0.3712412329024803,0.0007524252277429,4.024941665522854,4.024941665522854,0.0,0.2378053201091012,0.2380342492689025,0.0002289291598012,0.8430120901873703,0.8605444951530924,0.017532404965722,0.2281700021435392,0.2179784476879007,-0.0101915544556384,0.3380653584582107,0.3245902917161954,-0.0134750667420153,0.0061453726086655
Melbourne,Australia,Oceania,0,0.01,35052,51621,0.4686087256486138,0.7,0.2313912743513861,0.7,0.7,0.725,0.2313912743513861,0.0,1.0000000000000004,0.0,False,14.257670879364014,516,184544,0.0027960811513785,0.009995931888185,516,0.01,8533,168794,6701,0,0.0,1.0031426914489177,1.0010599760524346,1434,464400,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,3.0,2.0,0.0710176091125704,0.0710950969566649,7.748784409446208e-05,0.0954011183384685,0.0953725892959032,-2.8529042565339505e-05,0.8913328768686523,0.8910190574004336,-0.0003138194682186,0.4727262353075431,0.4727832933926737,5.705808513062349e-05,4.267952964878635,4.267952964878635,0.0,0.2096515905566043,0.2096668079990976,1.52174424932483e-05,0.791778425167014,0.8039567826889205,0.0121783575219064,0.2520107481980428,0.2469089852756949,-0.0051017629223479,0.3822509486374117,0.3747344723034187,-0.0075164763339929,0.0036023475904465
Melbourne,Australia,Oceania,1,0.01,35052,51621,0.4686087256486138,0.7,0.2313912743513861,0.7,0.7,0.7,0.2313912743513861,0.0,1.0000000000000004,0.0,False,15.03403925895691,516,201044,0.002566602335807,0.009995931888185,516,0.01,9468,183760,7300,0,0.0,1.0039283315401992,1.0011058224136804,1507,464400,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,3.0,2.0,0.0710176091125704,0.0711338408787121,0.0001162317661416,0.0954011183384685,0.0956578797215565,0.0002567613830879,0.8913328768686523,0.8900490699532124,-0.0012838069154398,0.4727262353075431,0.4727832933926737,5.705808513062349e-05,4.267952964878635,4.267952964878635,0.0,0.2096515905566043,0.2096515905566043,0.0,0.791778425167014,0.8041642937883348,0.0123858686213207,0.2520107481980428,0.2466638827865429,-0.0053468654114998,0.3822509486374117,0.3748252510031046,-0.007425697634307,0.0038307473902567
Melbourne,Australia,Oceania,2,0.01,35052,51621,0.4686087256486138,0.7,0.2313912743513861,0.7,0.7,0.725,0.2313912743513861,0.0,1.0000000000000004,0.0,False,14.483845949172974,516,192597,0.0026791694574681,0.009995931888185,516,0.01,8925,176087,7069,0,0.0,1.0051213997794626,1.000960887133734,1458,464400,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,2.0,1.0,0.0710176091125704,0.0710563530346177,3.874392204723798e-05,0.0954011183384685,0.0956578797215565,0.0002567613830879,0.8913328768686523,0.890619650804519,-0.0007132260641332,0.4727262353075431,0.4727547643501084,2.8529042565339505e-05,4.267952964878635,4.267952964878635,0.0,0.2096515905566043,0.2096110053088905,-4.058524771383132e-05,0.791778425167014,0.8039671793457007,0.0121887541786867,0.2520107481980428,0.2467092721363859,-0.0053014760616569,0.3822509486374117,0.3749251075727591,-0.0073258410646525,0.0036892575248949
Melbourne,Australia,Oceania,0,0.02,35052,51621,0.4686087256486138,0.7,0.2313912743513861,0.7,0.7,0.725,0.2313912743513861,0.0,1.0000000000000004,0.0,False,27.98061227798462,1032,405969,0.0025420660198192,0.01999186377637,1032,0.02,19053,371240,14644,0,0.0,1.0068737368398402,1.0011327383434137,2964,928800,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,10.0,9.0,0.0710176091125704,0.071191956761783,0.0001743476492125,0.0954011183384685,0.0955152345087298,0.0001141161702613,0.8913328768686523,0.8893929019742097,-0.0019399748944425,0.4727262353075431,0.472982996690631,0.0002567613830879,4.267952964878635,4.267952964878635,0.0,0.2096515905566043,0.2097631594984388,0.0001115689418345,0.791778425167014,0.8151069182141923,0.0233284930471783,0.2520107481980428,0.2416165870840066,-0.0103941611140362,0.3822509486374117,0.3675720328982008,-0.0146789157392109,0.0072328583734774
Melbourne,Australia,Oceania,1,0.02,35052,51621,0.4686087256486138,0.7,0.2313912743513861,0.7,0.7,0.725,0.2313912743513861,0.0,1.0000000000000004,0.0,False,27.654154300689697,1032,402960,0.0025610482430017,0.01999186377637,1032,0.02,19135,368029,14764,0,0.0,1.0082652908206968,1.0014225815265627,2910,928800,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,7.0,6.0,0.0710176091125704,0.0713469324499719,0.0003293233374014,0.0954011183384685,0.0955437635512952,0.0001426452128266,0.8913328768686523,0.8902487732511697,-0.0010841036174825,0.4727262353075431,0.4728974095629351,0.0001711742553919,4.267952964878635,4.267952964878635,0.0,0.2096515905566043,0.2096566631601601,5.072603555811295e-06,0.791778425167014,0.8137580970948503,0.0219796719278362,0.2520107481980428,0.2424517511211169,-0.0095589970769258,0.3822509486374117,0.3686613772944316,-0.01358957134298,0.0066691875022075
Melbourne,Australia,Oceania,2,0.02,35052,51621,0.4686087256486138,0.7,0.2313912743513861,0.725,0.7,0.725,0.2563912743513862,-0.025,1.108042103446112,-0.1080421034461115,False,27.96127676963806,1032,399235,0.0025849437048354,0.01999186377637,1032,0.02,18681,364975,14547,0,0.0,1.0080087195331369,1.0011026038012476,3016,928800,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,12.0,11.0,0.0710176091125704,0.0709207493074523,-9.685980511807411e-05,0.0954011183384685,0.0948020084445966,-0.0005991098938719,0.8913328768686523,0.8916752253794362,0.0003423485107839,0.4727262353075431,0.4730400547757617,0.0003138194682186,4.267952964878635,4.267952964878635,0.0,0.2096515905566043,0.2098543990591233,0.0002028085025189,0.791778425167014,0.8140604191696269,0.0222819940026128,0.2520107481980428,0.2423337388115252,-0.0096770093865175,0.3822509486374117,0.3683708854554367,-0.0138800631819749,0.0066967692544113
Ho Chi Minh City,Vietnam,Asia,0,0.01,40466,51958,0.5059497146863499,0.725,0.2190502853136501,0.725,0.7,0.775,0.2190502853136501,0.0,1.0000000000000002,0.0,False,20.098846912384037,520,290233,0.0017916639389731,0.0100080834520189,520,0.01,12268,267845,9600,0,0.0,1.009934358155646,1.0006625051785527,1607,468000,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,24.0,23.0,0.2729319835251549,0.2721813772662535,-0.0007506062589013,0.2755152473681609,0.2745514753126081,-0.0009637720555528,0.6051500024712104,0.6070528344783275,0.001902832007117,0.2840162111402164,0.2845845895319527,0.0005683783917362,3.952962007775511,3.952962007775511,0.0,0.2956177635843064,0.2957552262445981,0.0001374626602916,0.7631002195151251,0.7797568879274995,0.0166566684123744,0.2581163456482365,0.2508909965528658,-0.0072253490953707,0.4110171967203537,0.3995364870391649,-0.0114807096811888,0.0055685625015007
Ho Chi Minh City,Vietnam,Asia,1,0.01,40466,51958,0.5059497146863499,0.725,0.2190502853136501,0.8,0.725,0.825,0.2940502853136502,-0.075,1.3423871367828184,-0.3423871367828182,False,19.193091869354248,520,265097,0.0019615461510315,0.0100080834520189,520,0.01,11355,244488,8734,0,0.0,1.0094501082317109,1.0006887974003322,1545,468000,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,33.0,32.0,0.2729319835251549,0.2722198698949151,-0.0007121136302397,0.2755152473681609,0.274872732664459,-0.0006425147037018,0.6051500024712104,0.5995650669698018,-0.0055849355014085,0.2840162111402164,0.2848069984678495,0.0007907873276331,3.952962007775511,3.952962007775511,0.0,0.2956177635843064,0.2959841888091394,0.000366425224833,0.7631002195151251,0.7780834575131683,0.0149832379980432,0.2581163456482365,0.2516700099324206,-0.0064463357158158,0.4110171967203537,0.400724482442986,-0.0102927142773677,0.005523121689511
