city,country,macro_region,latitude,longitude,window_radius_m,bbox_area_km2,n_nodes,n_edges,pc_cebh,pc_rank,road_gap,node_density_per_km2,edge_density_per_km2,chord_length_density_km_per_km2,edge_length_mean_m,edge_length_median_m,edge_length_iqr_m,edge_length_cv,short_edge_share_lt40m,long_edge_share_gt150m,orientation_entropy,orientation_dominance,orientation_fourfold_order,orthogonal_alignment_share_10deg,dead_end_share,degree2_share,degree3_share,degree4plus_share,mean_degree,kappa,degree_gini,connected_components,cyclomatic_number,cycle_density,arterial_length_share,collector_length_share,local_length_share,motorway_trunk_length_share,residential_length_share,oneway_length_share,bridge_tunnel_length_share,maxspeed_coverage_share,lanes_coverage_share,edge_circuity_mean,edge_circuity_median,graph_cache_file,articulation_point_count,articulation_point_share,bridge_edge_count,bridge_edge_share,biconnected_component_count,largest_biconnected_node_fraction,median_biconnected_component_size,dual_degree_mean,dual_degree_median,dual_degree_gini,angular_pair_count,angular_entropy,orthogonal_angle_share_10deg,straight_angle_share_10deg,acute_angle_share_lt45deg,median_intersection_angle_deg,mean_min_node_angle_deg,wikidata_status,wikidata_query,wikidata_id,wikidata_label,wikidata_description,wikidata_match_rank,wikidata_population,wikidata_area_km2,wikidata_population_density_per_km2,wikidata_inception_time,wikidata_retrieved_utc,wikidata_boundary,road_minus_geometry_mean,pc_spatial_null,spatial_null_gap,road_minus_spatial,spatial_fraction_of_road_gap,remaining_fraction_after_spatial,threshold_boundary_hit,ID_UC_G0,ghsl_name,ghsl_country,ghsl_latitude_x,ghsl_longitude_x,ghsl_match_similarity,ghsl_match_distance_km,ghsl_match_score,ghsl_match_status,ghsl_name_main_2025,ghsl_name_list_2025,ghsl_country_gadm_2025,ghsl_country_un_2025,ghsl_area_km2_2025,ghsl_population_total_2025,ghsl_world_income_group_2025,ghsl_un_subregion_2025,ghsl_place_score_2025,ghsl_birth_year_2025,ghsl_death_year_2025,ghsl_capital_flag,GC_UCC_LON_2025,GC_UCC_LAT_2025,ghsl_longitude_y,ghsl_latitude_y,IN_CIS_ENE_2020,IN_CIS_TRA_2020,IN_CIS_WAT_2020,IN_CIS_WAS_2020,IN_CIS_TEL_2020,IN_CIS_HEA_2020,IN_CIS_EDU_2020,ghsl_infrastructure_index_2020,ghsl_road_length_m_2024,ghsl_road_density_2024,ghsl_gdp_avg_2020,ghsl_gdp_sum_2020,ghsl_hdi_2020,ghsl_life_expectancy_2020,ghsl_expected_schooling_2020,ghsl_mean_schooling_2020,ghsl_lulc_total_hectares_2019,ghsl_lulc_entropy_2019,ghsl_lulc_dominance_2019,ghsl_lulc_nonzero_classes_2019,ghsl_population_density_2025,ghsl_log_population_2025,ghsl_log_area_2025,countryiso3code,wdi_gdp_per_capita_constant_2015_usd,wdi_gini_index,wdi_population_density_people_per_km2,wdi_population_total,wdi_urban_population_growth_pct,wdi_urban_population_pct,wdi_gdp_per_capita_constant_2015_usd_year,wdi_gini_index_year,wdi_population_density_people_per_km2_year,wdi_population_total_year,wdi_urban_population_growth_pct_year,wdi_urban_population_pct_year
Quito,Ecuador,Latin America,-0.2201641,-78.5123274,10000,400.0,26144,35253,0.4811776588774842,0.725,0.2438223411225157,65.36,88.1325,7.974712342832884,90.48548881324012,65.70893862715577,68.5759079692898,1.3074272821678945,0.2541343999092276,0.1350523359714067,0.9830531937092308,0.0877655802343063,0.2170942960060588,0.2165489461889768,0.2329023867809057,0.0105569155446756,0.5856793145654835,0.1708613831089351,2.696832925336597,3.0782344764984537,0.1879397570129626,1,9110,0.3484547123623011,0.1102594546963858,0.1458578518753937,0.7437791407015278,0.0222801093738917,0.7310260743315693,0.1607484479466785,0.0241284467903645,0.1241292424041093,0.1655057475371512,1.0439213444176076,1.0000000314197808,cache\R61_osmnx_city_windows\quito_ecuador__drive_10000m.pkl,6110,0.2337056303549571,7390,0.2096275494284174,7479,0.6946144430844553,2.0,4.156468952996908,4.0,0.1483704130211238,73264,0.7991058062713092,0.3809783795588556,0.24010428041057,0.0409614544660406,96.93546389571686,73.0789966478595,matched,"Quito, Ecuador",Q2900,Quito,capital of Ecuador,1.0,1763275.0,372.39,4735.02242272886,+1534-12-06T00:00:00Z,2026-06-03T14:59:26Z,candidate_public_metadata_requires_spot_check,,0.6,0.1188223411225157,0.125,0.4873316389936966,0.5126683610063036,False,2544,Quito,Ecuador,-0.21048652280456906,-78.50070122829348,1.0,1.6820308166035454,0.9983179691833964,high_confidence,Quito,Quito; Sangolqui,Ecuador,Ecuador,380,2605678.13,Upper Middle,Latin America and the Caribbean,High,1975,2030,1,-7867523.709,-26025.55564,-78.50070122829348,-0.21048652280456906,0.024998033,0.049195868,2.28e-06,0.000780647,0.013977063,0.120669031,0.046706531,0.287310424,8083234.076,0.021271669,84413849.6,37142093824.0,0.744,72.154,14.894,8.98,38000.0000044,0.18846563982038633,0.7691283688583115,4,6857.047710526315,6.415920767862296,2.57978359661681,ECU,5999.39391066593,45.9,72.3952448059269,18135478.0,1.0297722100581,63.2376932397602,2024.0,2025.0,2023.0,2024.0,2024.0,2024.0
Montevideo,Uruguay,Latin America,-34.9058916,-56.1913095,10000,400.0,13761,22450,0.4069683126676818,0.6,0.1930316873323181,34.4025,56.125,5.864719857241006,104.49389500652129,99.15238432034828,62.78915507049272,0.8498823166749098,0.1573273942093541,0.1451670378619153,0.9649580808792284,0.1214253897550111,0.0340514303831259,0.2935412026726058,0.0676549669355424,0.0103190175132621,0.5202383547707289,0.4017876607804665,3.2628442700385145,3.457193763919822,0.1170665233352901,1,8690,0.6314948041566747,0.0945784372151021,0.109180524515784,0.7961655584635385,0.012898164012194,0.7974029121656433,0.1927625223883172,0.0121259203565454,0.9619481463243956,0.2729936826583761,1.0131346308266458,1.0000000313942734,cache\R61_osmnx_city_windows\montevideo_uruguay__drive_10000m.pkl,943,0.0685269965845505,1013,0.0451224944320712,1031,0.9209359784899354,2.0,4.914387527839644,5.0,0.109036614692872,55164,0.7067984939990559,0.4545718222028859,0.2831375534769052,0.023801754767602,92.90782436613492,76.7114648739364,matched,"Montevideo, Uruguay",Q130730708,Montevideans,"people from or residing in Montevideo, Uruguay",1.0,,,,,2026-06-03T14:59:27Z,candidate_public_metadata_requires_spot_check,-0.025,0.525,0.1180316873323182,0.0749999999999999,0.611462754967883,0.3885372450321174,False,804,Montevideo,Uruguay,-34.86658052469484,-56.16995606110513,1.0,4.785486398050285,0.9952145136019497,high_confidence,Montevideo,Montevideo,Uruguay,Uruguay,237,1219221.866,High income,Latin America and the Caribbean,High,1975,2030,1,-4979395.008,-4207924.842,-56.16995606110513,-34.86658052469484,0.02525014,0.038454349,0.00401979,0.005742898,0.002246108,0.033599242,0.02301072,0.148316349,3438242.008,0.01450735,86355575.14,27461072896.0,0.837574982,78.43,17.45317667,9.8089931,21312.023333999998,0.16863559013540197,0.7904085734143369,2,5144.39605907173,6.086082742871826,2.374748346010104,URY,18958.6033293537,40.0,19.3582504856588,3386588.0,0.0126648281212226,95.5981951588181,2024.0,2024.0,2023.0,2024.0,2024.0,2024.0
Panama City,Panama,Latin America,8.9714493,-79.5341802,10000,400.0,9245,12302,0.4936399020906064,0.725,0.2313600979093936,23.1125,30.755,3.4003954696486085,110.56398860831112,71.475795307369,87.87809304336545,1.5753747952718091,0.2562185010567387,0.1950089416355064,0.9909165306871236,0.0739717119167615,0.1369342789466279,0.2490651926516013,0.2299621416982152,0.0190373174689021,0.6131963223363981,0.1378042184964845,2.661330448891293,3.025768167777597,0.1823806301111938,1,3058,0.3307733910221741,0.2211054245699616,0.1575323651407799,0.6210916697934868,0.0810711727846001,0.6113042362100023,0.2514875681644344,0.075130033755787,0.1578659360645122,0.2265496704571279,1.055383232643943,1.000000039492707,cache\R61_osmnx_city_windows\panama_city_panama__drive_10000m.pkl,2137,0.2311519740400216,2692,0.2188262071207933,2749,0.6281233098972417,2.0,4.051536335555194,4.0,0.1413023861303197,24921,0.8358318252924797,0.3467758115645439,0.2212190522049677,0.050559768869628,99.70767105594769,71.92465548426992,no_search_result,"Panama City, Panama",,,,,,,,,,,,0.625,0.1313600979093936,0.0999999999999999,0.5677733502725155,0.4322266497274845,False,658,Panama City,Panama,9.05249208425524,-79.47697153424056,1.0,10.985522673424443,0.9890144773265755,high_confidence,Panama City,Panama,Panama,Panama,277,1612439.467,High income,Latin America and the Caribbean,High,1975,2030,1,-7904033.527,1117508.641,-79.47697153424056,9.05249208425524,0.026764077,0.029332427,3.14e-06,0.001473468,0.000759661,0.004615416,0.00932632,0.081009887,3770409.66,0.013611587,161332971.6,52594548736.0,0.832,76.657,13.312,11.883,26583.3014676,0.27873716962076683,0.7256779874957205,5,5821.081108303249,6.207483419653767,2.4424797690644486,PAN,17122.720655567,49.7,60.1072930709086,4515577.0,1.47211283915818,65.9958447685488,2024.0,2024.0,2023.0,2024.0,2024.0,2024.0
Delhi,India,Asia,28.6138954,77.2090057,10000,400.0,59302,85866,0.4689645379225219,0.7,0.231035462077478,148.255,214.665,14.73668865157145,68.64970373172828,43.2654262063601,56.44361581042483,1.4177906512400298,0.4662380919106514,0.0832110497752311,0.9942958043482696,0.0775394218899215,0.0835360499576146,0.2644585749889362,0.1277191325756298,0.0159859701190516,0.6897069238811507,0.1665879734241678,2.8958888401740244,3.1323573940791465,0.1291561656293751,1,26565,0.4479612829246905,0.1182351633207018,0.1078990723520803,0.7737813555325049,0.0279563988605246,0.7391442520280228,0.1719804239169392,0.036962172566431,0.0430168513800505,0.0705435577961691,1.0335410918848875,1.0000000314003965,cache\R61_osmnx_city_windows\delhi_india__drive_10000m.pkl,7605,0.1282418805436579,8430,0.0981762280763049,8544,0.8437826717480017,2.0,4.264714788158293,4.0,0.1095563766163068,183097,0.7102606796962674,0.466419438876661,0.2694582652910752,0.0276356248327389,93.83933007541076,78.32526048335046,matched,"Delhi, India",Q80372683,"DELHI, India, takes active steps to improve nursing education",scientific article published on 01 August 1949,1.0,,,,,2026-06-03T14:59:30Z,candidate_public_metadata_requires_spot_check,,0.6,0.131035462077478,0.0999999999999999,0.5671660138197104,0.4328339861802898,False,7963,New Delhi,India,28.622622091614826,77.22385121902552,0.7142857142857143,1.7439706753658775,0.7125417436103484,review,New Delhi,Ghaziabad; Gurugram; Noida; New Delhi; Bahadurgarh; Faridabad; Manesar,India,India,2139,31422507.92,Lower Middle,Central and Southern Asia,High,1975,2030,1,7139591.504,3482206.627,77.22385121902552,28.622622091614826,0.09598136,0.074807602,0.000447661,0.001322018,0.005158147,0.018510551,0.035212604,0.259412676,40123108.8,0.018757882,154081617.8,436000000000.0,0.690641945,70.9925886,12.60761288,8.150982967,213899.99999,0.2227700344735551,0.5861524025519472,2,14690.279532491819,7.497240844368843,3.330210784571528,IND,2396.94999213544,25.5,483.679010086809,1450935791.0,1.77423382325139,35.3788972368389,2024.0,2022.0,2023.0,2024.0,2024.0,2024.0
Chennai,India,Asia,13.0836939,80.270186,10000,400.0,42444,56880,0.498448919501551,0.725,0.2265510804984489,106.11,142.2,9.931074547405572,69.83878022085493,50.99468423105972,54.61151596817141,1.029368554648315,0.3604254571026723,0.0844936708860759,0.835275051130897,0.1992264416315049,0.6361334485854306,0.5735935302390999,0.2115257751390067,0.0128168881349542,0.6599990575817548,0.1156582791442842,2.6802374893977947,3.0062236286919832,0.1654795763153991,1,14437,0.3401423051550278,0.1033232362574281,0.0895031154772825,0.807162851338989,0.0023806352342684,0.7574827346853976,0.0867243609674507,0.0206962714819324,0.0212615170607088,0.0389998852353358,1.036804392719633,1.0000000313948214,cache\R61_osmnx_city_windows\chennai_india__drive_10000m.pkl,8859,0.2087220808594854,10159,0.1786040787623066,10232,0.747973800772783,2.0,4.012447257383967,4.0,0.1255080196286058,114114,0.7114600288268652,0.4635364635364635,0.2668647142331353,0.0267364214732635,94.654918953505,78.64449929571869,matched,"Chennai, India",Q37088128,"Chennai, India to host the 11thWorld Endodontic Congress (International Federation of Endodontic Associations) - 2019","scientific article published on July 1, 2013",1.0,,,,,2026-06-03T14:59:32Z,candidate_public_metadata_requires_spot_check,0.0,0.6,0.1015510804984489,0.125,0.448248051940517,0.5517519480594832,False,10300,Chennai,India,13.039884118180264,80.19494386734063,1.0,9.494985752090873,0.9905050142479092,high_confidence,Chennai,Chennai; Tambaram; Avadi,India,India,1052,11466400.34,Lower Middle,Central and Southern Asia,High,1975,2030,0,7908778.843,1606973.657,80.19494386734063,13.039884118180264,0.073139256,0.068310657,0.004428428,0.000326087,0.000715266,0.034052233,0.048732808,0.257467744,16068527.32,0.015274266,125323841.1,156000000000.0,0.695,74.487,12.676,7.691,100820.01876899999,0.22863409296099907,0.6525739725435342,3,10899.620095057035,7.059427100740389,3.02201573981772,IND,2396.94999213544,25.5,483.679010086809,1450935791.0,1.77423382325139,35.3788972368389,2024.0,2022.0,2023.0,2024.0,2024.0,2024.0
Hyderabad,India,Asia,17.360589,78.4740613,10000,400.0,98461,132094,0.4881558622014944,0.75,0.2618441377985055,246.1525,330.235,18.72508023390161,56.70228847306196,43.52476222174175,40.67050491228831,1.0840147944855756,0.443593198782685,0.0381016548821293,0.9205468695852984,0.1364482868260481,0.4690776719268474,0.4293154874559026,0.2298473507276993,0.008409420989021,0.6112064675353693,0.1505367607479103,2.683174048608078,3.048526049631324,0.181547826445148,1,33634,0.3415971806095814,0.0631434006887912,0.0640342243713119,0.8728223749398997,0.0166970827107236,0.8642221459555405,0.0635943993396317,0.0122542573765839,0.0521893477146385,0.0200064041657797,1.0261311522738177,1.0000000313940245,cache\R61_osmnx_city_windows\hyderabad_india__drive_10000m.pkl,21616,0.2195387006022689,25568,0.1935591321331778,25732,0.7269375691898315,2.0,4.097052099262647,4.0,0.1348066715627562,270598,0.7197973338100786,0.4550440136290734,0.2619975018292818,0.0225980975469146,94.62574434296592,78.39994043253385,matched,"Hyderabad, India",Q1361,Hyderabad,"capital of Telangana, India",1.0,9191000.0,2053.0,4476.863127131028,+1592-00-00T00:00:00Z,2026-06-03T14:59:35Z,candidate_public_metadata_requires_spot_check,,0.625,0.1368441377985056,0.125,0.5226167709884344,0.477383229011566,False,9524,Hyderabad,India,17.416110174033793,78.47665470775922,1.0,6.179811871642911,0.993820188128357,high_confidence,Hyderabad,Hyderabad; Sikandarabad,India,India,889,9455229.882,Lower Middle,Central and Southern Asia,High,1975,2030,0,7640443.945,2140672.044,78.47665470775922,17.416110174033793,0.061542382,0.06588438,0.000254611,8.81e-05,0.000721463,0.013900239,0.033339166,0.19696975,18913565.9,0.021275102,155802300.1,170000000000.0,0.656,71.559,12.472,5.87,88900.00000078001,0.21957028859673536,0.6214990601745245,3,10635.804141732282,6.975672092173172,2.9489017609702137,IND,2396.94999213544,25.5,483.679010086809,1450935791.0,1.77423382325139,35.3788972368389,2024.0,2022.0,2023.0,2024.0,2024.0,2024.0
Karachi,Pakistan,Asia,24.8546842,67.0207055,10000,400.0,52156,78992,0.4466206054300997,0.675,0.2283793945699003,130.39,197.48,13.675130830680905,69.24818123699059,46.423385603603,59.24013861155363,1.3634744014397793,0.4371455337249341,0.0881228478833299,0.970107723110378,0.0921232529876443,0.262830131293216,0.1638520356491796,0.0978794386072551,0.0087430017639389,0.6611319886494363,0.2322455709793695,3.0290666462152007,3.2390368644926064,0.1198990962016801,1,26837,0.5145524963570826,0.1088205182010029,0.114965373551286,0.7762141082477179,0.0224915950535013,0.755180542332353,0.1264840215853917,0.0198340681816916,0.4400785420862614,0.4767319590116122,1.0176022450307316,1.000000031394512,cache\R61_osmnx_city_windows\karachi_pakistan__drive_10000m.pkl,5134,0.0984354628422425,5728,0.0725136722706096,5810,0.8753930516143876,2.0,4.478073728985214,4.0,0.1111480570571468,176866,0.6655118280726464,0.4975518188911379,0.2841473205703753,0.0188051971549082,92.75768723144078,79.77057490907696,matched,"Karachi, Pakistan",Q17671177,"Karachi, Pakistan shut down by strike",Wikinews article,1.0,,,,,2026-06-03T14:59:36Z,candidate_public_metadata_requires_spot_check,,0.575,0.1283793945699002,0.1,0.5621321258499399,0.4378678741500604,False,2457,Karachi,Pakistan,24.89789014075107,67.06570945007051,1.0,6.609994877872244,0.9933900051221277,high_confidence,Karachi,Karachi,Pakistan,Pakistan,834,21031702.73,Lower Middle,Central and Southern Asia,High,1975,2030,0,6327958.142,3041161.105,67.06570945007051,24.89789014075107,0.027210313,0.044120593,9.47e-06,2.53e-05,0.000152911,0.021245963,0.012858012,0.118388481,16334898.1,0.019586209,130400958.8,137000000000.0,0.516,66.389,7.226,4.437,80221.35094820001,0.3498313001006118,0.6784409399331013,6,25217.868980815347,7.3228744346600685,2.921166050637739,PAK,1634.56735260799,33.5,321.067474833956,251269164.0,2.41802539576733,39.1734368360905,2024.0,2024.0,2023.0,2024.0,2024.0,2024.0
Dhaka,Bangladesh,Asia,23.7643863,90.3890144,10000,400.0,35890,47996,0.501127631139325,0.725,0.2238723688606749,89.725,119.99,10.449066822265555,87.08281375335909,57.96038849415653,72.32521796865849,1.196725112724371,0.3159638303191933,0.1430119176598049,0.929507449422004,0.1384073672806067,0.4274053518760649,0.4478706558879907,0.2112008916132627,0.0101699637782112,0.672387851769295,0.1062412928392309,2.674616884926164,2.995499624968748,0.1625883133522945,1,12107,0.3373363053775425,0.0997289961696859,0.1306217327181574,0.7696492711121562,0.0315119236310817,0.6244009187108045,0.0895669818078794,0.0369262222328286,0.0738227256000229,0.1066325569440121,1.0478496176876768,1.000000077225526,cache\R61_osmnx_city_windows\dhaka_bangladesh__drive_10000m.pkl,7541,0.2101142379492895,8858,0.184557046420535,8930,0.7428531624407914,2.0,3.990999249937495,4.0,0.1244534788259306,95776,0.779958945609753,0.4004761109254928,0.2372515035081857,0.0295481122619445,97.47686280308628,76.8768777620016,no_search_result,"Dhaka, Bangladesh",,,,,,,,,,,,0.625,0.1238723688606749,0.0999999999999999,0.5533169166480116,0.4466830833519885,False,6090,Dhaka,Bangladesh,23.63799949944278,90.61155657894142,1.0,26.662829366457256,0.9733371706335427,high_confidence,Dhaka,Dhaka; Cumilla; Narayanganj; Gazipur; Narsingdi; Noakhali; Munshiganj; Lakshmipur,Bangladesh,Bangladesh,6611,37307159.73,Lower Middle,Central and Southern Asia,High,1975,2030,1,8602332.834,2890786.613,90.61155657894142,23.63799949944278,0.019922413,0.013066909,4.45e-05,1.42e-06,0.000237587,0.007310692,0.001779853,0.047483632,20496792.39,0.003100407,30764040.02,255000000000.0,0.664853819,72.23600496,11.83924155,7.818008837,661099.9999640001,0.35713119822455397,0.5731854780224394,6,5643.194634699742,7.57179218657656,3.8202671571609645,BGD,1941.27874360025,30.9,1319.17979689183,173562364.0,2.82015881681108,32.6783196323307,2024.0,2022.0,2023.0,2024.0,2024.0,2024.0
Hanoi,Vietnam,Asia,21.0283334,105.854041,10000,400.0,29320,39886,0.4889668023341342,0.75,0.2610331976658657,73.3,99.715,9.686886954338387,97.14573488781414,62.4909347880551,80.03465706508896,1.3695489151488358,0.2967958682244396,0.1660733089304517,0.9975283363537362,0.0694479265907837,0.0271027481086442,0.2289775861204432,0.198738062755798,0.0198499317871759,0.6470327421555252,0.1343792633015006,2.720736698499318,3.045128616557188,0.1654114960926498,1,10567,0.3604024556616644,0.1843423453147445,0.1552954314427006,0.6594829091464169,0.0463370310658246,0.6626371949301513,0.1536169145999879,0.0431940006066433,0.0643862218793279,0.2705388999653436,1.0429096888263838,1.0000002719376546,cache\R61_osmnx_city_windows\hanoi_vietnam__drive_10000m.pkl,5929,0.2022169167803547,6904,0.1730933159504588,7022,0.733663028649386,2.0,4.090257233114376,4.0,0.1316899463672516,81572,0.7935828776568334,0.3848869710194674,0.2456234982592066,0.0437895356249693,97.34658684217032,74.26307829311023,no_search_result,"Hanoi, Vietnam",,,,,,,,,,,,0.6,0.1110331976658657,0.15,0.4253604470952897,0.5746395529047107,False,1999,Hanoi,Vietnam,21.010418154216897,105.83480923706834,1.0,2.8201332353290294,0.997179866764671,high_confidence,Hanoi,Hanoi; Từ Sơn,Vietnam,Viet Nam,925,4965520.0,Lower Middle,Eastern and South-Eastern Asia,High,1975,2030,1,10165503.35,2575432.955,105.83480923706834,21.010418154216897,0.010672288,0.049473645,0.000369688,1.9e-05,0.001297668,0.004799408,0.022455652,0.099854846,14189980.36,0.015340519,50109876.33,57977126912.0,0.75187662,76.74885035,14.09788172,9.722918437,92500.00000014,0.32528028555795974,0.5343291836748669,5,5368.12972972973,6.695964735470938,2.9661417327390325,VNM,4017.74604111554,36.1,320.175197572656,100987686.0,1.57144510714158,38.4900703430176,2024.0,2022.0,2023.0,2024.0,2024.0,2024.0
Ho Chi Minh City,Vietnam,Asia,10.7737261,106.7166008,10000,400.0,40466,51958,0.5059497146863499,0.725,0.2190502853136501,101.165,129.895,10.643912250553534,81.94243235346651,55.74070426373598,66.8157832742908,1.186493245671193,0.3181223295738866,0.119327148850995,0.995340511512726,0.0741560491165941,0.0778364256840413,0.2694099080026175,0.2707458112983739,0.0182869569515148,0.5862205308159937,0.1247467009341175,2.567982998072456,2.976481003887755,0.2005962288064173,1,11493,0.2840162111402164,0.1695998179510767,0.1070008514543807,0.7225853109415644,0.0375244272675113,0.7242262496161567,0.1523659101895012,0.0515452278496507,0.1327530697449314,0.2838942507950317,1.044715444772419,1.0000000314246118,cache\R61_osmnx_city_windows\ho_chi_minh_city_vietnam__drive_10000m.pkl,11149,0.2755152473681609,14181,0.2729319835251549,14395,0.6051500024712104,2.0,3.952962007775511,4.0,0.1561375575447539,102694,0.7630877871360242,0.4109685083841315,0.258106607980992,0.0358833037957426,95.76516832014656,76.03426213851968,matched,"Ho Chi Minh City, Vietnam",Q126691139,"Ho Chi Minh City, Vietnam: A Case Study in Mental Health Marketing",scientific article published on 30 April 2020,1.0,,,,,2026-06-03T14:59:38Z,candidate_public_metadata_requires_spot_check,0.0,0.6,0.0940502853136501,0.125,0.429354772028637,0.5706452279713632,False,5239,Ho Chi Minh City,Vietnam,10.8300545519086,106.69150470184475,1.0,6.836993921820395,0.9931630060781796,high_confidence,Ho Chi Minh City,Ho Chi Minh City; Thủ Đức; Thủ Dầu Một; Thuận An; Dĩ An; Biên Hòa,Vietnam,Viet Nam,1487,14557830.27,Lower Middle,Eastern and South-Eastern Asia,High,1975,2030,0,10574971.92,1336022.258,106.69150470184475,10.8300545519086,0.037938519,0.051630031,0.001374191,0.000112263,0.000896031,0.009822249,0.016113533,0.132135077,23110566.32,0.015541739,148924878.2,262000000000.0,0.719997835,74.93431811,13.07268484,8.736014266,148700.00000620002,0.28805166380248204,0.6644247551841328,5,9790.067431069267,7.163096651626464,3.172310968521954,VNM,4017.74604111554,36.1,320.175197572656,100987686.0,1.57144510714158,38.4900703430176,2024.0,2022.0,2023.0,2024.0,2024.0,2024.0
Singapore,Singapore,Asia,1.2899175,103.8519072,10000,400.0,13478,19430,0.4668204315025708,0.675,0.2081795684974292,33.695,48.575,5.435356200987084,111.89616471409336,62.31027856630113,107.49387604863496,1.387537728618164,0.3506433350488934,0.2239835306227483,0.9970638666944008,0.0721049922799794,0.0376848225601663,0.2406073082861554,0.1353316515803531,0.0285650690013355,0.6566998070930405,0.1794034723252708,2.88321709452441,3.142151312403499,0.1402273940712901,1,5953,0.4416827422466241,0.3872452132806188,0.101644637380916,0.5111101493384684,0.1575979933370807,0.5127581598289351,0.5407910605266755,0.1122611368260838,0.9775773744984833,0.9627874439349684,1.052451799390407,1.0001280178247889,cache\R61_osmnx_city_windows\singapore_singapore__drive_10000m.pkl,1945,0.1443092446950586,2244,0.1154915079773546,2302,0.8165899985161003,2.0,4.284302624806999,4.0,0.1222569381819409,41622,0.8639728586403964,0.2893421748113978,0.231079717457114,0.0658065446158281,103.54907551918176,66.43010794953793,matched,"Singapore, Singapore",Q2972876,Five Ashore in Singapore,1967 film by Bernard Toublanc-Michel,1.0,,,,,2026-06-03T14:59:40Z,candidate_public_metadata_requires_spot_check,0.0,0.6,0.1331795684974291,0.075,0.6397340981090266,0.3602659018909737,False,178,Singapore,Singapore,1.35161313854154,103.84419324921555,1.0,6.913638711354995,0.993086361288645,high_confidence,Singapore,Singapore,Singapore,Singapore,438,5117758.838,High income,Eastern and South-Eastern Asia,High,1975,2030,1,10405764.68,167114.0872,103.84419324921555,1.35161313854154,0.012012833,0.084285837,0.012199539,0.005599924,0.00151821,0.028076823,0.065802111,0.234815691,12377143.59,0.028258319,1080923848.0,462000000000.0,0.939,82.861,16.524,11.925,36626.966007,0.15979662099919661,0.8098058248758949,2,11684.3809086758,6.709079816956891,2.6414741105040997,SGP,67706.8336149739,,8241.8495821727,6036860.0,1.99449365639326,100.0,2024.0,,2023.0,2024.0,2024.0,2024.0
Hong Kong,China,Asia,22.2818333,114.1582831,10000,400.0,9035,13245,0.4651775366136339,0.675,0.2098224633863661,22.5875,33.1125,3.79757514734686,114.6870561675156,58.46863247392947,99.20828230091516,1.7863618639715062,0.362551906379766,0.2030955077387693,0.9973562456562156,0.0672706681766704,0.020857877050028,0.2389580973952434,0.1014941892639734,0.0449363586054233,0.679136690647482,0.1744327614831212,2.931931377974544,3.149716874292185,0.1246921675134846,1,4211,0.466076369673492,0.5035836232989577,0.335577019000277,0.1571151910913032,0.185711308120399,0.1597937451004401,0.568128604736365,0.2309862912522279,0.2776550224680069,0.8848248232458764,1.0854116644624523,1.0019622588507398,cache\R61_osmnx_city_windows\hong_kong_china__drive_10000m.pkl,1037,0.1147758716104039,1211,0.0914307285768214,1256,0.8293303818483675,2.0,4.299433748584372,4.0,0.1172617659532067,28473,0.903286833886758,0.2531872300073754,0.2018052189793839,0.0918062726091384,108.84754207927294,63.465930039782094,matched,"Hong Kong, China",Q8646,Hong Kong,city and special administrative region of China,1.0,7413070.0,1105.69,6704.474129276741,+1997-07-01T00:00:00Z,2026-06-03T14:59:46Z,candidate_public_metadata_requires_spot_check,0.0,0.6,0.134822463386366,0.075,0.6425549543668477,0.3574450456331523,False,11185,Hong Kong,China,22.31743992417263,114.18306980808262,1.0,4.709413510822682,0.9952905864891773,high_confidence,Hong Kong,Hong Kong; Kowloon,China,China,220,4807599.362,Upper Middle,Eastern and South-Eastern Asia,High,1975,2030,0,10905977.29,2732579.821,114.18306980808262,22.31743992417263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5159098.407,0.023450447,1182678547.0,315000000000.0,,,,,10350.183557,0.21401079209748256,0.6431900210598361,2,21852.724372727273,6.68192826886941,2.342422680822206,CHN,13121.6769905565,36.0,150.264001337848,1408975000.0,0.431708792065523,65.8946980998325,2024.0,2022.0,2023.0,2024.0,2024.0,2024.0
