domain,instance,system_id,input_hash,scenario,replicate,pc_fractional,point_endpoint,auc_fractional,lcc_at_half,random_fixed_count_auc,auc_change
road,Tunis,Tunis,35e3364d1fcc0403e4638f4679bcc028c574cc7b0022685dce9d8b812e3b82f7,localized,9,0.4575,False,0.4679951037946206,0.5069668885511869,0.2742553476508468,0.1937397561437738
road,Tunis,Tunis,35e3364d1fcc0403e4638f4679bcc028c574cc7b0022685dce9d8b812e3b82f7,localized,10,0.2925,False,0.4839372527896291,0.51114060058646,0.2742553476508468,0.2096819051387823
road,Tunis,Tunis,35e3364d1fcc0403e4638f4679bcc028c574cc7b0022685dce9d8b812e3b82f7,localized,11,0.48,False,0.4745083517915317,0.5036065152715054,0.2742553476508468,0.2002530041406849
road,Hong Kong,Hong Kong,8c450ae99e1d49537e3fe46c4f3b09a708194b8e3a26ee2ab24260144f99ea54,targeted,0,0.965,False,0.1741646459816205,0.020033204205866,0.2994926010663825,-0.125327955084762
road,Hong Kong,Hong Kong,8c450ae99e1d49537e3fe46c4f3b09a708194b8e3a26ee2ab24260144f99ea54,targeted,1,0.955,False,0.1569696973495339,0.0206972883231876,0.2994926010663825,-0.1425229037168486
road,Hong Kong,Hong Kong,8c450ae99e1d49537e3fe46c4f3b09a708194b8e3a26ee2ab24260144f99ea54,targeted,2,0.9725,False,0.1679758365970347,0.0242390702822357,0.2994926010663825,-0.1315167644693478
road,Hong Kong,Hong Kong,8c450ae99e1d49537e3fe46c4f3b09a708194b8e3a26ee2ab24260144f99ea54,localized,0,0.705,False,0.4464717408058047,0.3971223021582734,0.2994926010663825,0.1469791397394222
road,Hong Kong,Hong Kong,8c450ae99e1d49537e3fe46c4f3b09a708194b8e3a26ee2ab24260144f99ea54,localized,1,0.7475,False,0.4423937278437552,0.3969009407858329,0.2994926010663825,0.1429011267773727
road,Hong Kong,Hong Kong,8c450ae99e1d49537e3fe46c4f3b09a708194b8e3a26ee2ab24260144f99ea54,localized,2,0.2675,False,0.4774351411805481,0.4607636967349197,0.2994926010663825,0.1779425401141656
road,Hong Kong,Hong Kong,8c450ae99e1d49537e3fe46c4f3b09a708194b8e3a26ee2ab24260144f99ea54,localized,3,0.59,False,0.4240400873830076,0.2224681793027116,0.2994926010663825,0.1245474863166251
road,Hong Kong,Hong Kong,8c450ae99e1d49537e3fe46c4f3b09a708194b8e3a26ee2ab24260144f99ea54,localized,4,0.8375,False,0.4388138322863793,0.4353071389042612,0.2994926010663825,0.1393212312199968
road,Hong Kong,Hong Kong,8c450ae99e1d49537e3fe46c4f3b09a708194b8e3a26ee2ab24260144f99ea54,localized,5,0.375,False,0.4643938394018647,0.520420586607637,0.2994926010663825,0.1649012383354822
road,Hong Kong,Hong Kong,8c450ae99e1d49537e3fe46c4f3b09a708194b8e3a26ee2ab24260144f99ea54,localized,6,0.95,False,0.4587834859736569,0.4817930271167681,0.2994926010663825,0.1592908849072744
road,Hong Kong,Hong Kong,8c450ae99e1d49537e3fe46c4f3b09a708194b8e3a26ee2ab24260144f99ea54,localized,7,0.24,False,0.4759831810481574,0.4670724958494742,0.2994926010663825,0.1764905799817749
road,Hong Kong,Hong Kong,8c450ae99e1d49537e3fe46c4f3b09a708194b8e3a26ee2ab24260144f99ea54,localized,8,0.9675,False,0.4846087370890812,0.4894299944659657,0.2994926010663825,0.1851161360226987
road,Hong Kong,Hong Kong,8c450ae99e1d49537e3fe46c4f3b09a708194b8e3a26ee2ab24260144f99ea54,localized,9,0.7375,False,0.4774649485046514,0.4716104039845047,0.2994926010663825,0.1779723474382689
road,Hong Kong,Hong Kong,8c450ae99e1d49537e3fe46c4f3b09a708194b8e3a26ee2ab24260144f99ea54,localized,10,0.5775,False,0.4323381806794307,0.302158273381295,0.2994926010663825,0.1328455796130482
road,Hong Kong,Hong Kong,8c450ae99e1d49537e3fe46c4f3b09a708194b8e3a26ee2ab24260144f99ea54,localized,11,0.405,False,0.468264078518525,0.4928610957387935,0.2994926010663825,0.1687714774521425
power,case1354pegase,PEGASE,08a062c71c1996d764126c4b0f619a85ed034677728971cca59705c0fd334f25,targeted,0,0.765,False,0.2155059300145982,0.018463810930576,0.3532375654617827,-0.1377316354471845
power,case1354pegase,PEGASE,08a062c71c1996d764126c4b0f619a85ed034677728971cca59705c0fd334f25,targeted,1,0.77,False,0.2153318735045392,0.018463810930576,0.3532375654617827,-0.1379056919572435
power,case1354pegase,PEGASE,08a062c71c1996d764126c4b0f619a85ed034677728971cca59705c0fd334f25,targeted,2,0.8150000000000001,False,0.2062446552126253,0.0192023633677991,0.3532375654617827,-0.1469929102491574
power,case2869pegase,PEGASE,289385196c138ceee8a90e4eb371323a94d8cb30bc6df645e663cac429d33517,targeted,0,0.8175,False,0.1997423269038329,0.0226559776925758,0.317718139095313,-0.1179758121914801
power,case2869pegase,PEGASE,289385196c138ceee8a90e4eb371323a94d8cb30bc6df645e663cac429d33517,targeted,1,0.785,False,0.2063380519232283,0.0226559776925758,0.317718139095313,-0.1113800871720847
power,case2869pegase,PEGASE,289385196c138ceee8a90e4eb371323a94d8cb30bc6df645e663cac429d33517,targeted,2,0.835,False,0.1687353832401983,0.0205646566747995,0.317718139095313,-0.1489827558551147
road,Miami,Miami,fd21fa456eaea9f49daad4426115d8267bc44b46bbe9b58a5a39830d12f1f831,targeted,0,0.8,False,0.2055720590852508,0.0139020185730968,0.3473194040390631,-0.1417473449538123
road,Miami,Miami,fd21fa456eaea9f49daad4426115d8267bc44b46bbe9b58a5a39830d12f1f831,targeted,1,0.85,False,0.2081375833393502,0.0190735694822888,0.3473194040390631,-0.1391818206997129
road,Miami,Miami,fd21fa456eaea9f49daad4426115d8267bc44b46bbe9b58a5a39830d12f1f831,targeted,2,0.855,False,0.1962622038978411,0.0259133626202524,0.3473194040390631,-0.151057200141222
road,Miami,Miami,fd21fa456eaea9f49daad4426115d8267bc44b46bbe9b58a5a39830d12f1f831,localized,0,0.74,False,0.4922816646958207,0.5000278040371462,0.3473194040390631,0.1449622606567575
road,Miami,Miami,fd21fa456eaea9f49daad4426115d8267bc44b46bbe9b58a5a39830d12f1f831,localized,1,0.6675,False,0.4535802253136375,0.374075515764889,0.3473194040390631,0.1062608212745743
road,Miami,Miami,fd21fa456eaea9f49daad4426115d8267bc44b46bbe9b58a5a39830d12f1f831,localized,2,0.5025000000000001,False,0.4630958241834932,0.3636211977979202,0.3473194040390631,0.11577642014443
road,Miami,Miami,fd21fa456eaea9f49daad4426115d8267bc44b46bbe9b58a5a39830d12f1f831,localized,3,0.2075,False,0.5004971616505665,0.5145971195017517,0.3473194040390631,0.1531777576115033
road,Miami,Miami,fd21fa456eaea9f49daad4426115d8267bc44b46bbe9b58a5a39830d12f1f831,localized,4,0.6625,False,0.4476842909945758,0.374353556136351,0.3473194040390631,0.1003648869555126
road,Miami,Miami,fd21fa456eaea9f49daad4426115d8267bc44b46bbe9b58a5a39830d12f1f831,localized,5,0.425,False,0.4738313813020884,0.5115942834899627,0.3473194040390631,0.1265119772630252
road,Miami,Miami,fd21fa456eaea9f49daad4426115d8267bc44b46bbe9b58a5a39830d12f1f831,localized,6,0.5625,False,0.4640507423058673,0.3670688984040482,0.3473194040390631,0.1167313382668041
road,Miami,Miami,fd21fa456eaea9f49daad4426115d8267bc44b46bbe9b58a5a39830d12f1f831,localized,7,0.595,False,0.4747769024029995,0.4120002224322971,0.3473194040390631,0.1274574983639363
road,Miami,Miami,fd21fa456eaea9f49daad4426115d8267bc44b46bbe9b58a5a39830d12f1f831,localized,8,0.5325,False,0.4722597681651082,0.3751876772507368,0.3473194040390631,0.124940364126045
road,Miami,Miami,fd21fa456eaea9f49daad4426115d8267bc44b46bbe9b58a5a39830d12f1f831,localized,9,0.47,False,0.4448543690793347,0.498137129511205,0.3473194040390631,0.0975349650402715
road,Miami,Miami,fd21fa456eaea9f49daad4426115d8267bc44b46bbe9b58a5a39830d12f1f831,localized,10,0.595,False,0.4749454411565637,0.424623255296669,0.3473194040390631,0.1276260371175005
road,Miami,Miami,fd21fa456eaea9f49daad4426115d8267bc44b46bbe9b58a5a39830d12f1f831,localized,11,0.4475,False,0.4711617331736345,0.4838458544180615,0.3473194040390631,0.1238423291345713
power,case1888rte,RTE,7ee12136b6947ef950987903f52f96418f3827375092057e817a70bd89ce5f9c,targeted,0,0.735,False,0.2151019253223864,0.0148305084745762,0.3362906510951154,-0.121188725772729
power,case1888rte,RTE,7ee12136b6947ef950987903f52f96418f3827375092057e817a70bd89ce5f9c,targeted,1,0.7775,False,0.2228313502408718,0.017478813559322,0.3362906510951154,-0.1134593008542436
power,case1888rte,RTE,7ee12136b6947ef950987903f52f96418f3827375092057e817a70bd89ce5f9c,targeted,2,0.8175,False,0.2140416853317863,0.0180084745762711,0.3362906510951154,-0.1222489657633291
power,case9241pegase,PEGASE,2861fa197a084e6da48288afedabba2d8541be634681c4e65ddb1b34854d25df,targeted,0,0.9175,False,0.1520073516557674,0.0133102478086787,0.3252661044638131,-0.1732587528080457
power,case9241pegase,PEGASE,2861fa197a084e6da48288afedabba2d8541be634681c4e65ddb1b34854d25df,targeted,1,0.92,False,0.1591874975297418,0.0246726544746239,0.3252661044638131,-0.1660786069340713
power,case9241pegase,PEGASE,2861fa197a084e6da48288afedabba2d8541be634681c4e65ddb1b34854d25df,targeted,2,0.9275,False,0.1553496961200702,0.0194784114273347,0.3252661044638131,-0.1699164083437429
power,case2848rte,RTE,ca13efd4eebedb4db3b4ab82085d64e3fc3dbb8165015dc27c9354d6f618c792,targeted,0,0.8200000000000001,False,0.1869219518146622,0.0098314606741573,0.3272326946258544,-0.1403107428111922
power,case2848rte,RTE,ca13efd4eebedb4db3b4ab82085d64e3fc3dbb8165015dc27c9354d6f618c792,targeted,1,0.8375,False,0.1702479675228015,0.0115870786516853,0.3272326946258544,-0.1569847271030529
power,case2848rte,RTE,ca13efd4eebedb4db3b4ab82085d64e3fc3dbb8165015dc27c9354d6f618c792,targeted,2,0.81,False,0.1936727670905993,0.0115870786516853,0.3272326946258544,-0.1335599275352551
power,case3120sp,Polish,8b8093061a8c89de9a6cb628070582d42b058e4bc93b5ec34377192973fcc3a0,targeted,0,0.71,False,0.2518549983991759,0.0150641025641025,0.2838408716641939,-0.031985873265018
power,case3120sp,Polish,8b8093061a8c89de9a6cb628070582d42b058e4bc93b5ec34377192973fcc3a0,targeted,1,0.7275,False,0.245697480790111,0.0144230769230769,0.2838408716641939,-0.0381433908740829
power,case3120sp,Polish,8b8093061a8c89de9a6cb628070582d42b058e4bc93b5ec34377192973fcc3a0,targeted,2,0.735,False,0.2489757770956875,0.0153846153846153,0.2838408716641939,-0.0348650945685064
power,case6470rte,RTE,d5ce90f37cbbd74086c489ed67b8cc9ee1e5355380221aaf30a31ac425285cd3,targeted,0,0.8425,False,0.1733618531964461,0.0049459041731066,0.3311432677184964,-0.1577814145220503
power,case6470rte,RTE,d5ce90f37cbbd74086c489ed67b8cc9ee1e5355380221aaf30a31ac425285cd3,targeted,1,0.805,False,0.1675754143463259,0.0068006182380216,0.3311432677184964,-0.1635678533721705
power,case6470rte,RTE,d5ce90f37cbbd74086c489ed67b8cc9ee1e5355380221aaf30a31ac425285cd3,targeted,2,0.81,False,0.1677834545831511,0.006646058732612,0.3311432677184964,-0.1633598131353452
power,case_illinois200,Illinois,52cb27ce6a1a8ceccead9e6b7f2b4244bcf889cc4e6f63510669f2648b4ce1ad,targeted,0,0.8300000000000001,False,0.2461938775510203,0.075,0.3298110809326171,-0.0836172033815968
power,case_illinois200,Illinois,52cb27ce6a1a8ceccead9e6b7f2b4244bcf889cc4e6f63510669f2648b4ce1ad,targeted,1,0.6875,False,0.2846020408163265,0.105,0.3298110809326171,-0.0452090401162906
power,case_illinois200,Illinois,52cb27ce6a1a8ceccead9e6b7f2b4244bcf889cc4e6f63510669f2648b4ce1ad,targeted,2,0.8575,False,0.2719285714285714,0.1,0.3298110809326171,-0.0578825095040457
power,case300,IEEE300,d350784c04b97c77c646823f54717711d0989cabc7da184f242c27888c1fb683,targeted,0,0.8025,False,0.2105990220048899,0.0733333333333333,0.3386458669026692,-0.1280468448977793
power,case300,IEEE300,d350784c04b97c77c646823f54717711d0989cabc7da184f242c27888c1fb683,targeted,1,0.8025,False,0.2097188264058679,0.09,0.3386458669026692,-0.1289270404968013
power,case300,IEEE300,d350784c04b97c77c646823f54717711d0989cabc7da184f242c27888c1fb683,targeted,2,0.8625,False,0.1957579462102689,0.08,0.3386458669026692,-0.1428879206924003
power,GBnetwork,GB,ccdfb0d868d65f28d6352684eda7592caa4adfb899a5ccfb2e10dd9bbd3ebf73,targeted,0,0.945,False,0.1066968019735424,0.0098920863309352,0.3028199412668351,-0.1961231392932927
power,GBnetwork,GB,ccdfb0d868d65f28d6352684eda7592caa4adfb899a5ccfb2e10dd9bbd3ebf73,targeted,1,0.945,False,0.1053838010190991,0.0076438848920863,0.3028199412668351,-0.197436140247736
power,GBnetwork,GB,ccdfb0d868d65f28d6352684eda7592caa4adfb899a5ccfb2e10dd9bbd3ebf73,targeted,2,0.955,False,0.0947487819302332,0.0076438848920863,0.3028199412668351,-0.2080711593366019
water,ky4,ky4,9ffe690e568e0070affcf90df7d756ed8b4a78bbd90a54ef83a5421810bef117,targeted,0,0.9525,False,0.105645361419182,0.0228215767634854,0.1966732515833684,-0.0910278901641864
water,ky4,ky4,9ffe690e568e0070affcf90df7d756ed8b4a78bbd90a54ef83a5421810bef117,targeted,1,0.955,False,0.1226926614042194,0.0176348547717842,0.1966732515833684,-0.073980590179149
water,ky4,ky4,9ffe690e568e0070affcf90df7d756ed8b4a78bbd90a54ef83a5421810bef117,targeted,2,0.945,False,0.1235575712455796,0.0207468879668049,0.1966732515833684,-0.0731156803377888
water,ky10,ky10,eaa7837d92087407f1845d0f37540495590849e2b79364da83864d999f9185da,targeted,0,1.0,True,0.1366913595208879,0.0299465240641711,0.1679094499394217,-0.0312180904185338
water,ky10,ky10,eaa7837d92087407f1845d0f37540495590849e2b79364da83864d999f9185da,targeted,1,1.0,True,0.1365136113678023,0.0481283422459893,0.1679094499394217,-0.0313958385716194
water,ky10,ky10,eaa7837d92087407f1845d0f37540495590849e2b79364da83864d999f9185da,targeted,2,1.0,True,0.1231118045982235,0.0459893048128342,0.1679094499394217,-0.0447976453411982
water,Net3,Net3,d54b7bd1708d6b9bf744d9ae3fa11390398871b84cd0c8df38f4473aadc59efc,targeted,0,0.8275,False,0.2641427705102659,0.134020618556701,0.3043102901498067,-0.0401675196395408
water,Net3,Net3,d54b7bd1708d6b9bf744d9ae3fa11390398871b84cd0c8df38f4473aadc59efc,targeted,1,0.8275,False,0.2602443039071298,0.134020618556701,0.3043102901498067,-0.0440659862426769
water,Net3,Net3,d54b7bd1708d6b9bf744d9ae3fa11390398871b84cd0c8df38f4473aadc59efc,targeted,2,0.8025,False,0.2613705275924802,0.134020618556701,0.3043102901498067,-0.0429397625573265
road,Tel Aviv,Tel Aviv,9f1314703ee8971beeaaeefc0921c057ca266dbb7be2bb3dba804128bde66006,targeted,0,0.9275,False,0.131640774331555,0.0044329167649139,0.2854662013612696,-0.1538254270297146
road,Tel Aviv,Tel Aviv,9f1314703ee8971beeaaeefc0921c057ca266dbb7be2bb3dba804128bde66006,targeted,1,0.8825000000000001,False,0.1371420255919919,0.0053289318556944,0.2854662013612696,-0.1483241757692777
road,Tel Aviv,Tel Aviv,9f1314703ee8971beeaaeefc0921c057ca266dbb7be2bb3dba804128bde66006,targeted,2,0.9575,False,0.1261893729359941,0.0043857580759254,0.2854662013612696,-0.1592768284252755
road,Tel Aviv,Tel Aviv,9f1314703ee8971beeaaeefc0921c057ca266dbb7be2bb3dba804128bde66006,localized,0,0.2225,False,0.4946221555940193,0.5091723650082528,0.2854662013612696,0.2091559542327496
road,Tel Aviv,Tel Aviv,9f1314703ee8971beeaaeefc0921c057ca266dbb7be2bb3dba804128bde66006,localized,1,0.6125,False,0.4397478107958118,0.3315727422777647,0.2854662013612696,0.1542816094345422
road,Tel Aviv,Tel Aviv,9f1314703ee8971beeaaeefc0921c057ca266dbb7be2bb3dba804128bde66006,localized,2,0.14,False,0.5005025432040668,0.5092666823862296,0.2854662013612696,0.2150363418427972
road,Tel Aviv,Tel Aviv,9f1314703ee8971beeaaeefc0921c057ca266dbb7be2bb3dba804128bde66006,localized,3,0.735,False,0.4737459546947629,0.4444706437161047,0.2854662013612696,0.1882797533334932
road,Tel Aviv,Tel Aviv,9f1314703ee8971beeaaeefc0921c057ca266dbb7be2bb3dba804128bde66006,localized,4,0.4875,False,0.4564816219372691,0.4719170007073803,0.2854662013612696,0.1710154205759995
road,Tel Aviv,Tel Aviv,9f1314703ee8971beeaaeefc0921c057ca266dbb7be2bb3dba804128bde66006,localized,5,0.6075,False,0.4602693857713604,0.3792030181560952,0.2854662013612696,0.1748031844100908
road,Tel Aviv,Tel Aviv,9f1314703ee8971beeaaeefc0921c057ca266dbb7be2bb3dba804128bde66006,localized,6,0.155,False,0.5010508543186162,0.5083235086064607,0.2854662013612696,0.2155846529573465
road,Tel Aviv,Tel Aviv,9f1314703ee8971beeaaeefc0921c057ca266dbb7be2bb3dba804128bde66006,localized,7,0.5475,False,0.4790573354711169,0.4041971233199717,0.2854662013612696,0.1935911341098473
road,Tel Aviv,Tel Aviv,9f1314703ee8971beeaaeefc0921c057ca266dbb7be2bb3dba804128bde66006,localized,8,0.4675,False,0.4838940127670973,0.486158924781891,0.2854662013612696,0.1984278114058277
road,Tel Aviv,Tel Aviv,9f1314703ee8971beeaaeefc0921c057ca266dbb7be2bb3dba804128bde66006,localized,9,0.5275,False,0.4980050073168585,0.4835651968875265,0.2854662013612696,0.2125388059555888
road,Tel Aviv,Tel Aviv,9f1314703ee8971beeaaeefc0921c057ca266dbb7be2bb3dba804128bde66006,localized,10,0.4375,False,0.4578718737393148,0.4725300636642301,0.2854662013612696,0.1724056723780452
road,Tel Aviv,Tel Aviv,9f1314703ee8971beeaaeefc0921c057ca266dbb7be2bb3dba804128bde66006,localized,11,0.7225,False,0.4716512521529505,0.4327281301579816,0.2854662013612696,0.1861850507916809
water,Net6,Net6,ff1718e77cd7ee289770e36535c35daacaadfb0f97fc1b7c54aff465cc26395a,targeted,0,0.9825,False,0.0746276883769998,0.0190703218116805,0.1259356704002625,-0.0513079820232627
water,Net6,Net6,ff1718e77cd7ee289770e36535c35daacaadfb0f97fc1b7c54aff465cc26395a,targeted,1,0.9925,False,0.0925275878594746,0.019964243146603,0.1259356704002625,-0.0334080825407879
water,Net6,Net6,ff1718e77cd7ee289770e36535c35daacaadfb0f97fc1b7c54aff465cc26395a,targeted,2,0.965,False,0.0882964380074501,0.0172824791418355,0.1259356704002625,-0.0376392323928124
rail,Berlin,Berlin,fbc1459c615f6edb0549e2ba761fd8361759fdff4faa80f41af23328e1ce50f4,targeted,0,1.0,True,0.0868238773648266,0.011398717644265,0.1846603763881983,-0.0978364990233717
rail,Berlin,Berlin,fbc1459c615f6edb0549e2ba761fd8361759fdff4faa80f41af23328e1ce50f4,targeted,1,1.0,True,0.0867810745544929,0.011873664212776,0.1846603763881983,-0.0978793018337054
rail,Berlin,Berlin,fbc1459c615f6edb0549e2ba761fd8361759fdff4faa80f41af23328e1ce50f4,targeted,2,1.0,True,0.0854808477316088,0.0137734504868202,0.1846603763881983,-0.0991795286565895
rail,Berlin,Berlin,fbc1459c615f6edb0549e2ba761fd8361759fdff4faa80f41af23328e1ce50f4,localized,0,0.5375,False,0.327554748155535,0.1809546426027072,0.1846603763881983,0.1428943717673367
rail,Berlin,Berlin,fbc1459c615f6edb0549e2ba761fd8361759fdff4faa80f41af23328e1ce50f4,localized,1,0.9625,False,0.3879111922169491,0.3887437663262883,0.1846603763881983,0.2032508158287508
rail,Berlin,Berlin,fbc1459c615f6edb0549e2ba761fd8361759fdff4faa80f41af23328e1ce50f4,localized,2,0.96,False,0.3283829550977941,0.2873426739491807,0.1846603763881983,0.1437225787095958
rail,Berlin,Berlin,fbc1459c615f6edb0549e2ba761fd8361759fdff4faa80f41af23328e1ce50f4,localized,3,0.9975,False,0.3538919667127665,0.3600094989313702,0.1846603763881983,0.1692315903245682
rail,Berlin,Berlin,fbc1459c615f6edb0549e2ba761fd8361759fdff4faa80f41af23328e1ce50f4,localized,4,0.935,False,0.3347054697921681,0.2757064830206602,0.1846603763881983,0.1500450934039698
rail,Berlin,Berlin,fbc1459c615f6edb0549e2ba761fd8361759fdff4faa80f41af23328e1ce50f4,localized,5,0.7775,False,0.3296551040087713,0.3082403229636666,0.1846603763881983,0.144994727620573
rail,Berlin,Berlin,fbc1459c615f6edb0549e2ba761fd8361759fdff4faa80f41af23328e1ce50f4,localized,6,0.9475,False,0.3214784868090747,0.2303490857278556,0.1846603763881983,0.1368181104208764
rail,Berlin,Berlin,fbc1459c615f6edb0549e2ba761fd8361759fdff4faa80f41af23328e1ce50f4,localized,7,0.9725,False,0.385072579344452,0.3887437663262883,0.1846603763881983,0.2004122029562537
rail,Berlin,Berlin,fbc1459c615f6edb0549e2ba761fd8361759fdff4faa80f41af23328e1ce50f4,localized,8,1.0,True,0.3438487628547335,0.3578722393730705,0.1846603763881983,0.1591883864665352
rail,Berlin,Berlin,fbc1459c615f6edb0549e2ba761fd8361759fdff4faa80f41af23328e1ce50f4,localized,9,0.9825,False,0.3261610502382895,0.2239373070529565,0.1846603763881983,0.1415006738500912
rail,Berlin,Berlin,fbc1459c615f6edb0549e2ba761fd8361759fdff4faa80f41af23328e1ce50f4,localized,10,0.8200000000000001,False,0.3113631218028507,0.2878176205176918,0.1846603763881983,0.1267027454146524
rail,Berlin,Berlin,fbc1459c615f6edb0549e2ba761fd8361759fdff4faa80f41af23328e1ce50f4,localized,11,0.9825,False,0.3261563858294711,0.2239373070529565,0.1846603763881983,0.1414960094412728
rail,Hamburg,Hamburg,bc86ef66a0008e2d58c289ca0d17f6388dff51f10ebfee38bdd7e1dd3dfe7446,targeted,0,1.0,True,0.0833384983137198,0.0125,0.1873685991580669,-0.1040301008443471
rail,Hamburg,Hamburg,bc86ef66a0008e2d58c289ca0d17f6388dff51f10ebfee38bdd7e1dd3dfe7446,targeted,1,1.0,True,0.0838997246340413,0.0134615384615384,0.1873685991580669,-0.1034688745240256
rail,Hamburg,Hamburg,bc86ef66a0008e2d58c289ca0d17f6388dff51f10ebfee38bdd7e1dd3dfe7446,targeted,2,0.975,False,0.0633980562930539,0.0120192307692307,0.1873685991580669,-0.123970542865013
rail,Hamburg,Hamburg,bc86ef66a0008e2d58c289ca0d17f6388dff51f10ebfee38bdd7e1dd3dfe7446,localized,0,0.2725,False,0.421826676413605,0.4314903846153846,0.1873685991580669,0.234458077255538
rail,Hamburg,Hamburg,bc86ef66a0008e2d58c289ca0d17f6388dff51f10ebfee38bdd7e1dd3dfe7446,localized,1,0.99,False,0.434863550337256,0.4521634615384615,0.1873685991580669,0.247494951179189
rail,Hamburg,Hamburg,bc86ef66a0008e2d58c289ca0d17f6388dff51f10ebfee38bdd7e1dd3dfe7446,localized,2,0.5575,False,0.3998106746914466,0.3348557692307692,0.1873685991580669,0.2124420755333796
rail,Hamburg,Hamburg,bc86ef66a0008e2d58c289ca0d17f6388dff51f10ebfee38bdd7e1dd3dfe7446,localized,3,0.9275,False,0.3136050740886912,0.2867788461538461,0.1873685991580669,0.1262364749306243
rail,Hamburg,Hamburg,bc86ef66a0008e2d58c289ca0d17f6388dff51f10ebfee38bdd7e1dd3dfe7446,localized,4,0.915,False,0.2482403711610218,0.210576923076923,0.1873685991580669,0.0608717720029548
rail,Hamburg,Hamburg,bc86ef66a0008e2d58c289ca0d17f6388dff51f10ebfee38bdd7e1dd3dfe7446,localized,5,0.925,False,0.2584970804032721,0.1915865384615384,0.1873685991580669,0.0711284812452051
rail,Hamburg,Hamburg,bc86ef66a0008e2d58c289ca0d17f6388dff51f10ebfee38bdd7e1dd3dfe7446,localized,6,0.8,False,0.3810458748923651,0.3557692307692308,0.1873685991580669,0.1936772757342981
rail,Hamburg,Hamburg,bc86ef66a0008e2d58c289ca0d17f6388dff51f10ebfee38bdd7e1dd3dfe7446,localized,7,0.8875000000000001,False,0.3505675274469001,0.3466346153846154,0.1873685991580669,0.1631989282888332
rail,Hamburg,Hamburg,bc86ef66a0008e2d58c289ca0d17f6388dff51f10ebfee38bdd7e1dd3dfe7446,localized,8,0.2925,False,0.4339907209744546,0.4612980769230769,0.1873685991580669,0.2466221218163877
rail,Hamburg,Hamburg,bc86ef66a0008e2d58c289ca0d17f6388dff51f10ebfee38bdd7e1dd3dfe7446,localized,9,0.7825,False,0.3891401540973019,0.3658653846153846,0.1873685991580669,0.201771554939235
rail,Hamburg,Hamburg,bc86ef66a0008e2d58c289ca0d17f6388dff51f10ebfee38bdd7e1dd3dfe7446,localized,10,0.84,False,0.3118727351822617,0.2372596153846153,0.1873685991580669,0.1245041360241948
rail,Hamburg,Hamburg,bc86ef66a0008e2d58c289ca0d17f6388dff51f10ebfee38bdd7e1dd3dfe7446,localized,11,0.2725,False,0.4291321263274971,0.4161057692307692,0.1873685991580669,0.2417635271694301
rail,Vienna,Vienna,3de1d79bb21c398ef08e2cedac6b12281dfde45650cb873aff4cd7b357af5d5e,targeted,0,0.985,False,0.0866696924947669,0.0197945377098471,0.1858732414962474,-0.0992035490014805
rail,Vienna,Vienna,3de1d79bb21c398ef08e2cedac6b12281dfde45650cb873aff4cd7b357af5d5e,targeted,1,0.9825,False,0.0883941237222822,0.0127787521924329,0.1858732414962474,-0.0974791177739652
rail,Vienna,Vienna,3de1d79bb21c398ef08e2cedac6b12281dfde45650cb873aff4cd7b357af5d5e,targeted,2,0.9975,False,0.0822095120210027,0.0175394637935354,0.1858732414962474,-0.1036637294752447
rail,Vienna,Vienna,3de1d79bb21c398ef08e2cedac6b12281dfde45650cb873aff4cd7b357af5d5e,localized,0,0.705,False,0.3628437436844118,0.321473314958657,0.1858732414962474,0.1769705021881644
rail,Vienna,Vienna,3de1d79bb21c398ef08e2cedac6b12281dfde45650cb873aff4cd7b357af5d5e,localized,1,0.6375000000000001,False,0.3935392592714652,0.3149586569782009,0.1858732414962474,0.2076660177752178
rail,Vienna,Vienna,3de1d79bb21c398ef08e2cedac6b12281dfde45650cb873aff4cd7b357af5d5e,localized,2,0.715,False,0.3412018676451416,0.2590829366073666,0.1858732414962474,0.1553286261488942
rail,Vienna,Vienna,3de1d79bb21c398ef08e2cedac6b12281dfde45650cb873aff4cd7b357af5d5e,localized,3,0.905,False,0.4025209768400565,0.4001503382610874,0.1858732414962474,0.2166477353438091
rail,Vienna,Vienna,3de1d79bb21c398ef08e2cedac6b12281dfde45650cb873aff4cd7b357af5d5e,localized,4,0.875,False,0.405128003190932,0.3976447005762967,0.1858732414962474,0.2192547616946846
rail,Vienna,Vienna,3de1d79bb21c398ef08e2cedac6b12281dfde45650cb873aff4cd7b357af5d5e,localized,5,0.84,False,0.3187495607864309,0.257328990228013,0.1858732414962474,0.1328763192901835
rail,Vienna,Vienna,3de1d79bb21c398ef08e2cedac6b12281dfde45650cb873aff4cd7b357af5d5e,localized,6,0.5525,False,0.3849826762052141,0.2124780756702581,0.1858732414962474,0.1991094347089667
rail,Vienna,Vienna,3de1d79bb21c398ef08e2cedac6b12281dfde45650cb873aff4cd7b357af5d5e,localized,7,0.7825,False,0.3394858208532059,0.2630919569030318,0.1858732414962474,0.1536125793569585
rail,Vienna,Vienna,3de1d79bb21c398ef08e2cedac6b12281dfde45650cb873aff4cd7b357af5d5e,localized,8,0.5775,False,0.3714151570240003,0.1926835379604109,0.1858732414962474,0.1855419155277529
