ladder,instance,macro_region,replicate,swap_multiplier,n_nodes,n_edges,n_swaps,swaps_per_edge,orders,seed,graph_sha256,source_sha256,pc_control,pc_observed,pc_cebh,null_gap,organization_residual,degree_sequence_exact
order,Cairo,Africa,2,1.0,118235,163341,326682,2.0,2048,20261107,4b70d997fede5eba1f4f2463eb1c6793b59357c38d2707aedc376df1b85c14f0,a597851df664ecd713b1ded810e9237f67f19a4fac3e3c8dbc5daa1e3c6a765e,0.505,0.6975,0.4905812814983452,0.014418718501654826,0.1925,True
order,Cairo,Africa,2,1.0,118235,163341,326682,2.0,4096,20261107,4b70d997fede5eba1f4f2463eb1c6793b59357c38d2707aedc376df1b85c14f0,a597851df664ecd713b1ded810e9237f67f19a4fac3e3c8dbc5daa1e3c6a765e,0.505,0.6975,0.4905812814983452,0.014418718501654826,0.1925,True
order,Chennai,Asia,1,1.0,42444,56880,113760,2.0,256,20261006,25d5addaf04e1ec41269161b91171b5d56bf62d1d1e312b8935537e9e5609cfb,66717a5c6de7d020505851f74ec18faf30ca24b194c9e8457031ed4fa4de89fc,0.5225,0.7225,0.498448919501551,0.02405108049844895,0.20000000000000007,True
order,Chennai,Asia,1,1.0,42444,56880,113760,2.0,512,20261006,25d5addaf04e1ec41269161b91171b5d56bf62d1d1e312b8935537e9e5609cfb,66717a5c6de7d020505851f74ec18faf30ca24b194c9e8457031ed4fa4de89fc,0.52,0.7225,0.498448919501551,0.021551080498449005,0.2025,True
order,Chennai,Asia,1,1.0,42444,56880,113760,2.0,1024,20261006,25d5addaf04e1ec41269161b91171b5d56bf62d1d1e312b8935537e9e5609cfb,66717a5c6de7d020505851f74ec18faf30ca24b194c9e8457031ed4fa4de89fc,0.52,0.7225,0.498448919501551,0.021551080498449005,0.2025,True
order,Chennai,Asia,1,1.0,42444,56880,113760,2.0,2048,20261006,25d5addaf04e1ec41269161b91171b5d56bf62d1d1e312b8935537e9e5609cfb,66717a5c6de7d020505851f74ec18faf30ca24b194c9e8457031ed4fa4de89fc,0.52,0.7225,0.498448919501551,0.021551080498449005,0.2025,True
order,Chennai,Asia,1,1.0,42444,56880,113760,2.0,4096,20261006,25d5addaf04e1ec41269161b91171b5d56bf62d1d1e312b8935537e9e5609cfb,66717a5c6de7d020505851f74ec18faf30ca24b194c9e8457031ed4fa4de89fc,0.52,0.7225,0.498448919501551,0.021551080498449005,0.2025,True
order,Chennai,Asia,2,1.0,42444,56880,113760,2.0,256,20261107,24ab5918e9a7747ccc83b9c25f103e0cc7df203f371129d6c0ca43d7e5226410,66717a5c6de7d020505851f74ec18faf30ca24b194c9e8457031ed4fa4de89fc,0.5175,0.7225,0.498448919501551,0.019051080498448947,0.20500000000000007,True
order,Chennai,Asia,2,1.0,42444,56880,113760,2.0,512,20261107,24ab5918e9a7747ccc83b9c25f103e0cc7df203f371129d6c0ca43d7e5226410,66717a5c6de7d020505851f74ec18faf30ca24b194c9e8457031ed4fa4de89fc,0.52,0.7225,0.498448919501551,0.021551080498449005,0.2025,True
order,Chennai,Asia,2,1.0,42444,56880,113760,2.0,1024,20261107,24ab5918e9a7747ccc83b9c25f103e0cc7df203f371129d6c0ca43d7e5226410,66717a5c6de7d020505851f74ec18faf30ca24b194c9e8457031ed4fa4de89fc,0.5175,0.7225,0.498448919501551,0.019051080498448947,0.20500000000000007,True
order,Chennai,Asia,2,1.0,42444,56880,113760,2.0,2048,20261107,24ab5918e9a7747ccc83b9c25f103e0cc7df203f371129d6c0ca43d7e5226410,66717a5c6de7d020505851f74ec18faf30ca24b194c9e8457031ed4fa4de89fc,0.52,0.7225,0.498448919501551,0.021551080498449005,0.2025,True
order,Chennai,Asia,2,1.0,42444,56880,113760,2.0,4096,20261107,24ab5918e9a7747ccc83b9c25f103e0cc7df203f371129d6c0ca43d7e5226410,66717a5c6de7d020505851f74ec18faf30ca24b194c9e8457031ed4fa4de89fc,0.52,0.7225,0.498448919501551,0.021551080498449005,0.2025,True
order,Chicago,North America,1,1.0,13260,21830,43660,2.0,256,20261006,012d937ce687d14b5bf379ba50226dab93e0b1088b6884069bc47a4f6478d23a,ca354ea5d5c58310436730e566c4a8ee2f95582c7db7b8d88e844c119cf6bb06,0.42,0.6,0.3959947031400221,0.024005296859977876,0.18,True
order,Chicago,North America,1,1.0,13260,21830,43660,2.0,512,20261006,012d937ce687d14b5bf379ba50226dab93e0b1088b6884069bc47a4f6478d23a,ca354ea5d5c58310436730e566c4a8ee2f95582c7db7b8d88e844c119cf6bb06,0.42,0.6,0.3959947031400221,0.024005296859977876,0.18,True
order,Chicago,North America,1,1.0,13260,21830,43660,2.0,1024,20261006,012d937ce687d14b5bf379ba50226dab93e0b1088b6884069bc47a4f6478d23a,ca354ea5d5c58310436730e566c4a8ee2f95582c7db7b8d88e844c119cf6bb06,0.42,0.6,0.3959947031400221,0.024005296859977876,0.18,True
order,Chicago,North America,1,1.0,13260,21830,43660,2.0,2048,20261006,012d937ce687d14b5bf379ba50226dab93e0b1088b6884069bc47a4f6478d23a,ca354ea5d5c58310436730e566c4a8ee2f95582c7db7b8d88e844c119cf6bb06,0.42,0.6,0.3959947031400221,0.024005296859977876,0.18,True
order,Chicago,North America,1,1.0,13260,21830,43660,2.0,4096,20261006,012d937ce687d14b5bf379ba50226dab93e0b1088b6884069bc47a4f6478d23a,ca354ea5d5c58310436730e566c4a8ee2f95582c7db7b8d88e844c119cf6bb06,0.42,0.6,0.3959947031400221,0.024005296859977876,0.18,True
order,Chicago,North America,2,1.0,13260,21830,43660,2.0,256,20261107,2435978fd1400d1a1eeb3adfae36c1007f242bc31a021b0111bb55a976c11b7d,ca354ea5d5c58310436730e566c4a8ee2f95582c7db7b8d88e844c119cf6bb06,0.4225,0.6,0.3959947031400221,0.026505296859977878,0.1775,True
order,Chicago,North America,2,1.0,13260,21830,43660,2.0,512,20261107,2435978fd1400d1a1eeb3adfae36c1007f242bc31a021b0111bb55a976c11b7d,ca354ea5d5c58310436730e566c4a8ee2f95582c7db7b8d88e844c119cf6bb06,0.42,0.6,0.3959947031400221,0.024005296859977876,0.18,True
order,Chicago,North America,2,1.0,13260,21830,43660,2.0,1024,20261107,2435978fd1400d1a1eeb3adfae36c1007f242bc31a021b0111bb55a976c11b7d,ca354ea5d5c58310436730e566c4a8ee2f95582c7db7b8d88e844c119cf6bb06,0.4225,0.6,0.3959947031400221,0.026505296859977878,0.1775,True
order,Chicago,North America,2,1.0,13260,21830,43660,2.0,2048,20261107,2435978fd1400d1a1eeb3adfae36c1007f242bc31a021b0111bb55a976c11b7d,ca354ea5d5c58310436730e566c4a8ee2f95582c7db7b8d88e844c119cf6bb06,0.4225,0.6,0.3959947031400221,0.026505296859977878,0.1775,True
order,Chicago,North America,2,1.0,13260,21830,43660,2.0,4096,20261107,2435978fd1400d1a1eeb3adfae36c1007f242bc31a021b0111bb55a976c11b7d,ca354ea5d5c58310436730e566c4a8ee2f95582c7db7b8d88e844c119cf6bb06,0.4225,0.6,0.3959947031400221,0.026505296859977878,0.1775,True
order,Delhi,Asia,1,1.0,59302,85866,171732,2.0,256,20261006,318388a14015d21cf673878a20b37c6932652909be837a88f832c2cabe039374,23d399cc9637b658a1a8e667fa96778a68c008d6e6a721f2c0be0a28799ca8cf,0.485,0.6975,0.4689645379225219,0.01603546207747808,0.21250000000000002,True
order,Delhi,Asia,1,1.0,59302,85866,171732,2.0,512,20261006,318388a14015d21cf673878a20b37c6932652909be837a88f832c2cabe039374,23d399cc9637b658a1a8e667fa96778a68c008d6e6a721f2c0be0a28799ca8cf,0.485,0.6975,0.4689645379225219,0.01603546207747808,0.21250000000000002,True
order,Delhi,Asia,1,1.0,59302,85866,171732,2.0,1024,20261006,318388a14015d21cf673878a20b37c6932652909be837a88f832c2cabe039374,23d399cc9637b658a1a8e667fa96778a68c008d6e6a721f2c0be0a28799ca8cf,0.485,0.6975,0.4689645379225219,0.01603546207747808,0.21250000000000002,True
order,Delhi,Asia,1,1.0,59302,85866,171732,2.0,2048,20261006,318388a14015d21cf673878a20b37c6932652909be837a88f832c2cabe039374,23d399cc9637b658a1a8e667fa96778a68c008d6e6a721f2c0be0a28799ca8cf,0.485,0.6975,0.4689645379225219,0.01603546207747808,0.21250000000000002,True
order,Delhi,Asia,1,1.0,59302,85866,171732,2.0,4096,20261006,318388a14015d21cf673878a20b37c6932652909be837a88f832c2cabe039374,23d399cc9637b658a1a8e667fa96778a68c008d6e6a721f2c0be0a28799ca8cf,0.4875,0.6975,0.4689645379225219,0.018535462077478082,0.21000000000000002,True
order,Delhi,Asia,2,1.0,59302,85866,171732,2.0,256,20261107,d1e321c4a2a582dd3ab73a47bb7a5d26637d10af6197afe290d5f534a0342725,23d399cc9637b658a1a8e667fa96778a68c008d6e6a721f2c0be0a28799ca8cf,0.4875,0.6975,0.4689645379225219,0.018535462077478082,0.21000000000000002,True
order,Delhi,Asia,2,1.0,59302,85866,171732,2.0,512,20261107,d1e321c4a2a582dd3ab73a47bb7a5d26637d10af6197afe290d5f534a0342725,23d399cc9637b658a1a8e667fa96778a68c008d6e6a721f2c0be0a28799ca8cf,0.4875,0.6975,0.4689645379225219,0.018535462077478082,0.21000000000000002,True
order,Delhi,Asia,2,1.0,59302,85866,171732,2.0,1024,20261107,d1e321c4a2a582dd3ab73a47bb7a5d26637d10af6197afe290d5f534a0342725,23d399cc9637b658a1a8e667fa96778a68c008d6e6a721f2c0be0a28799ca8cf,0.4875,0.6975,0.4689645379225219,0.018535462077478082,0.21000000000000002,True
order,Delhi,Asia,2,1.0,59302,85866,171732,2.0,2048,20261107,d1e321c4a2a582dd3ab73a47bb7a5d26637d10af6197afe290d5f534a0342725,23d399cc9637b658a1a8e667fa96778a68c008d6e6a721f2c0be0a28799ca8cf,0.485,0.6975,0.4689645379225219,0.01603546207747808,0.21250000000000002,True
order,Delhi,Asia,2,1.0,59302,85866,171732,2.0,4096,20261107,d1e321c4a2a582dd3ab73a47bb7a5d26637d10af6197afe290d5f534a0342725,23d399cc9637b658a1a8e667fa96778a68c008d6e6a721f2c0be0a28799ca8cf,0.485,0.6975,0.4689645379225219,0.01603546207747808,0.21250000000000002,True
order,Dubai,Middle East,1,1.0,15724,22720,45440,2.0,256,20261006,f6aced71b389da01a1bb641654d94c0952e457e3f1378e79db7ab73fcfb86cd2,dadf9d9d1fc57543c4154f08e806fdea0a532565f5865fe1a9e2e141422400a9,0.52,0.7000000000000001,0.4908611675236571,0.029138832476342913,0.18000000000000005,True
order,Dubai,Middle East,1,1.0,15724,22720,45440,2.0,512,20261006,f6aced71b389da01a1bb641654d94c0952e457e3f1378e79db7ab73fcfb86cd2,dadf9d9d1fc57543c4154f08e806fdea0a532565f5865fe1a9e2e141422400a9,0.52,0.7000000000000001,0.4908611675236571,0.029138832476342913,0.18000000000000005,True
order,Dubai,Middle East,1,1.0,15724,22720,45440,2.0,1024,20261006,f6aced71b389da01a1bb641654d94c0952e457e3f1378e79db7ab73fcfb86cd2,dadf9d9d1fc57543c4154f08e806fdea0a532565f5865fe1a9e2e141422400a9,0.5175,0.7000000000000001,0.4908611675236571,0.026638832476342855,0.1825000000000001,True
order,Dubai,Middle East,1,1.0,15724,22720,45440,2.0,2048,20261006,f6aced71b389da01a1bb641654d94c0952e457e3f1378e79db7ab73fcfb86cd2,dadf9d9d1fc57543c4154f08e806fdea0a532565f5865fe1a9e2e141422400a9,0.5175,0.7000000000000001,0.4908611675236571,0.026638832476342855,0.1825000000000001,True
order,Dubai,Middle East,1,1.0,15724,22720,45440,2.0,4096,20261006,f6aced71b389da01a1bb641654d94c0952e457e3f1378e79db7ab73fcfb86cd2,dadf9d9d1fc57543c4154f08e806fdea0a532565f5865fe1a9e2e141422400a9,0.5175,0.7000000000000001,0.4908611675236571,0.026638832476342855,0.1825000000000001,True
order,Dubai,Middle East,2,1.0,15724,22720,45440,2.0,256,20261107,7b5f7710cab48a75c9f91a713357b0bec933326e8cea18a34f35c9d54b88fc5a,dadf9d9d1fc57543c4154f08e806fdea0a532565f5865fe1a9e2e141422400a9,0.515,0.7000000000000001,0.4908611675236571,0.02413883247634291,0.18500000000000005,True
order,Dubai,Middle East,2,1.0,15724,22720,45440,2.0,512,20261107,7b5f7710cab48a75c9f91a713357b0bec933326e8cea18a34f35c9d54b88fc5a,dadf9d9d1fc57543c4154f08e806fdea0a532565f5865fe1a9e2e141422400a9,0.5175,0.7000000000000001,0.4908611675236571,0.026638832476342855,0.1825000000000001,True
order,Dubai,Middle East,2,1.0,15724,22720,45440,2.0,1024,20261107,7b5f7710cab48a75c9f91a713357b0bec933326e8cea18a34f35c9d54b88fc5a,dadf9d9d1fc57543c4154f08e806fdea0a532565f5865fe1a9e2e141422400a9,0.515,0.7000000000000001,0.4908611675236571,0.02413883247634291,0.18500000000000005,True
order,Dubai,Middle East,2,1.0,15724,22720,45440,2.0,2048,20261107,7b5f7710cab48a75c9f91a713357b0bec933326e8cea18a34f35c9d54b88fc5a,dadf9d9d1fc57543c4154f08e806fdea0a532565f5865fe1a9e2e141422400a9,0.5175,0.7000000000000001,0.4908611675236571,0.026638832476342855,0.1825000000000001,True
order,Dubai,Middle East,2,1.0,15724,22720,45440,2.0,4096,20261107,7b5f7710cab48a75c9f91a713357b0bec933326e8cea18a34f35c9d54b88fc5a,dadf9d9d1fc57543c4154f08e806fdea0a532565f5865fe1a9e2e141422400a9,0.5175,0.7000000000000001,0.4908611675236571,0.026638832476342855,0.1825000000000001,True
order,Istanbul,Middle East,1,1.0,48682,72909,145818,2.0,256,20261006,ca459e0959ab85975a6d58db00e0f5f50df03a29a211444d46241b4fce2f0c4f,4b4b92b7dd9735ab0f1d386f45a3a67329a0874144b6999adee75ea8063a2e56,0.48,0.675,0.4613033850047454,0.0186966149952546,0.19500000000000006,True
order,Istanbul,Middle East,1,1.0,48682,72909,145818,2.0,512,20261006,ca459e0959ab85975a6d58db00e0f5f50df03a29a211444d46241b4fce2f0c4f,4b4b92b7dd9735ab0f1d386f45a3a67329a0874144b6999adee75ea8063a2e56,0.48,0.675,0.4613033850047454,0.0186966149952546,0.19500000000000006,True
order,Istanbul,Middle East,1,1.0,48682,72909,145818,2.0,1024,20261006,ca459e0959ab85975a6d58db00e0f5f50df03a29a211444d46241b4fce2f0c4f,4b4b92b7dd9735ab0f1d386f45a3a67329a0874144b6999adee75ea8063a2e56,0.48,0.675,0.4613033850047454,0.0186966149952546,0.19500000000000006,True
order,Istanbul,Middle East,1,1.0,48682,72909,145818,2.0,2048,20261006,ca459e0959ab85975a6d58db00e0f5f50df03a29a211444d46241b4fce2f0c4f,4b4b92b7dd9735ab0f1d386f45a3a67329a0874144b6999adee75ea8063a2e56,0.48,0.675,0.4613033850047454,0.0186966149952546,0.19500000000000006,True
order,Istanbul,Middle East,1,1.0,48682,72909,145818,2.0,4096,20261006,ca459e0959ab85975a6d58db00e0f5f50df03a29a211444d46241b4fce2f0c4f,4b4b92b7dd9735ab0f1d386f45a3a67329a0874144b6999adee75ea8063a2e56,0.48,0.675,0.4613033850047454,0.0186966149952546,0.19500000000000006,True
order,Istanbul,Middle East,2,1.0,48682,72909,145818,2.0,256,20261107,ed58afbce22d14474e11ef46555a82e88e506556b114bb3555e941bc66b55c66,4b4b92b7dd9735ab0f1d386f45a3a67329a0874144b6999adee75ea8063a2e56,0.4825,0.675,0.4613033850047454,0.021196614995254603,0.19250000000000006,True
order,Istanbul,Middle East,2,1.0,48682,72909,145818,2.0,512,20261107,ed58afbce22d14474e11ef46555a82e88e506556b114bb3555e941bc66b55c66,4b4b92b7dd9735ab0f1d386f45a3a67329a0874144b6999adee75ea8063a2e56,0.4825,0.675,0.4613033850047454,0.021196614995254603,0.19250000000000006,True
order,Istanbul,Middle East,2,1.0,48682,72909,145818,2.0,1024,20261107,ed58afbce22d14474e11ef46555a82e88e506556b114bb3555e941bc66b55c66,4b4b92b7dd9735ab0f1d386f45a3a67329a0874144b6999adee75ea8063a2e56,0.48,0.675,0.4613033850047454,0.0186966149952546,0.19500000000000006,True
order,Istanbul,Middle East,2,1.0,48682,72909,145818,2.0,2048,20261107,ed58afbce22d14474e11ef46555a82e88e506556b114bb3555e941bc66b55c66,4b4b92b7dd9735ab0f1d386f45a3a67329a0874144b6999adee75ea8063a2e56,0.48,0.675,0.4613033850047454,0.0186966149952546,0.19500000000000006,True
order,Istanbul,Middle East,2,1.0,48682,72909,145818,2.0,4096,20261107,ed58afbce22d14474e11ef46555a82e88e506556b114bb3555e941bc66b55c66,4b4b92b7dd9735ab0f1d386f45a3a67329a0874144b6999adee75ea8063a2e56,0.48,0.675,0.4613033850047454,0.0186966149952546,0.19500000000000006,True
order,Lima,Latin America,1,1.0,49410,75796,151592,2.0,256,20261006,6926efd83e0652d4524ef44d83ae79d228be1d1c6d7d492cf4c609701074a814,bda100542d14e90b64b4f15a13af02bdf7f44b5fc91809b2bd3de33c98d65b69,0.4575,0.645,0.4428345242198864,0.014665475780113624,0.1875,True
order,Lima,Latin America,1,1.0,49410,75796,151592,2.0,512,20261006,6926efd83e0652d4524ef44d83ae79d228be1d1c6d7d492cf4c609701074a814,bda100542d14e90b64b4f15a13af02bdf7f44b5fc91809b2bd3de33c98d65b69,0.4575,0.645,0.4428345242198864,0.014665475780113624,0.1875,True
order,Lima,Latin America,1,1.0,49410,75796,151592,2.0,1024,20261006,6926efd83e0652d4524ef44d83ae79d228be1d1c6d7d492cf4c609701074a814,bda100542d14e90b64b4f15a13af02bdf7f44b5fc91809b2bd3de33c98d65b69,0.46,0.645,0.4428345242198864,0.017165475780113626,0.185,True
order,Lima,Latin America,1,1.0,49410,75796,151592,2.0,2048,20261006,6926efd83e0652d4524ef44d83ae79d228be1d1c6d7d492cf4c609701074a814,bda100542d14e90b64b4f15a13af02bdf7f44b5fc91809b2bd3de33c98d65b69,0.46,0.645,0.4428345242198864,0.017165475780113626,0.185,True
order,Lima,Latin America,1,1.0,49410,75796,151592,2.0,4096,20261006,6926efd83e0652d4524ef44d83ae79d228be1d1c6d7d492cf4c609701074a814,bda100542d14e90b64b4f15a13af02bdf7f44b5fc91809b2bd3de33c98d65b69,0.46,0.645,0.4428345242198864,0.017165475780113626,0.185,True
order,Lima,Latin America,2,1.0,49410,75796,151592,2.0,256,20261107,7540be806d8f789b905f70a0000c938c3d7fbb63969e4e422c73ed9fcb23cefe,bda100542d14e90b64b4f15a13af02bdf7f44b5fc91809b2bd3de33c98d65b69,0.4625,0.645,0.4428345242198864,0.019665475780113628,0.1825,True
order,Lima,Latin America,2,1.0,49410,75796,151592,2.0,512,20261107,7540be806d8f789b905f70a0000c938c3d7fbb63969e4e422c73ed9fcb23cefe,bda100542d14e90b64b4f15a13af02bdf7f44b5fc91809b2bd3de33c98d65b69,0.4625,0.645,0.4428345242198864,0.019665475780113628,0.1825,True
order,Lima,Latin America,2,1.0,49410,75796,151592,2.0,1024,20261107,7540be806d8f789b905f70a0000c938c3d7fbb63969e4e422c73ed9fcb23cefe,bda100542d14e90b64b4f15a13af02bdf7f44b5fc91809b2bd3de33c98d65b69,0.4625,0.645,0.4428345242198864,0.019665475780113628,0.1825,True
order,Lima,Latin America,2,1.0,49410,75796,151592,2.0,2048,20261107,7540be806d8f789b905f70a0000c938c3d7fbb63969e4e422c73ed9fcb23cefe,bda100542d14e90b64b4f15a13af02bdf7f44b5fc91809b2bd3de33c98d65b69,0.46,0.645,0.4428345242198864,0.017165475780113626,0.185,True
order,Lima,Latin America,2,1.0,49410,75796,151592,2.0,4096,20261107,7540be806d8f789b905f70a0000c938c3d7fbb63969e4e422c73ed9fcb23cefe,bda100542d14e90b64b4f15a13af02bdf7f44b5fc91809b2bd3de33c98d65b69,0.46,0.645,0.4428345242198864,0.017165475780113626,0.185,True
order,Lisbon,Europe,1,1.0,26686,36745,73490,2.0,256,20261006,de388eb363a131dd8375f37fd689716feba1e395788fea06b43b472cffca958c,540eef8d47f8f8a70bf47b771a05c8c379190c6a0a9c07c79aa1f0ad7b74e596,0.515,0.715,0.4955161486076462,0.019483851392353813,0.19999999999999996,True
order,Lisbon,Europe,1,1.0,26686,36745,73490,2.0,512,20261006,de388eb363a131dd8375f37fd689716feba1e395788fea06b43b472cffca958c,540eef8d47f8f8a70bf47b771a05c8c379190c6a0a9c07c79aa1f0ad7b74e596,0.5175,0.715,0.4955161486076462,0.02198385139235376,0.1975,True
order,Lisbon,Europe,1,1.0,26686,36745,73490,2.0,1024,20261006,de388eb363a131dd8375f37fd689716feba1e395788fea06b43b472cffca958c,540eef8d47f8f8a70bf47b771a05c8c379190c6a0a9c07c79aa1f0ad7b74e596,0.5175,0.715,0.4955161486076462,0.02198385139235376,0.1975,True
order,Lisbon,Europe,1,1.0,26686,36745,73490,2.0,2048,20261006,de388eb363a131dd8375f37fd689716feba1e395788fea06b43b472cffca958c,540eef8d47f8f8a70bf47b771a05c8c379190c6a0a9c07c79aa1f0ad7b74e596,0.5175,0.715,0.4955161486076462,0.02198385139235376,0.1975,True
order,Lisbon,Europe,1,1.0,26686,36745,73490,2.0,4096,20261006,de388eb363a131dd8375f37fd689716feba1e395788fea06b43b472cffca958c,540eef8d47f8f8a70bf47b771a05c8c379190c6a0a9c07c79aa1f0ad7b74e596,0.5175,0.715,0.4955161486076462,0.02198385139235376,0.1975,True
order,Lisbon,Europe,2,1.0,26686,36745,73490,2.0,256,20261107,85203eb907f7e89b3f3fe0270cfcf8cccc19a06cedd15df75c503ce9fd19248d,540eef8d47f8f8a70bf47b771a05c8c379190c6a0a9c07c79aa1f0ad7b74e596,0.52,0.715,0.4955161486076462,0.024483851392353817,0.19499999999999995,True
order,Lisbon,Europe,2,1.0,26686,36745,73490,2.0,512,20261107,85203eb907f7e89b3f3fe0270cfcf8cccc19a06cedd15df75c503ce9fd19248d,540eef8d47f8f8a70bf47b771a05c8c379190c6a0a9c07c79aa1f0ad7b74e596,0.52,0.715,0.4955161486076462,0.024483851392353817,0.19499999999999995,True
order,Lisbon,Europe,2,1.0,26686,36745,73490,2.0,1024,20261107,85203eb907f7e89b3f3fe0270cfcf8cccc19a06cedd15df75c503ce9fd19248d,540eef8d47f8f8a70bf47b771a05c8c379190c6a0a9c07c79aa1f0ad7b74e596,0.5175,0.715,0.4955161486076462,0.02198385139235376,0.1975,True
order,Lisbon,Europe,2,1.0,26686,36745,73490,2.0,2048,20261107,85203eb907f7e89b3f3fe0270cfcf8cccc19a06cedd15df75c503ce9fd19248d,540eef8d47f8f8a70bf47b771a05c8c379190c6a0a9c07c79aa1f0ad7b74e596,0.52,0.715,0.4955161486076462,0.024483851392353817,0.19499999999999995,True
order,Lisbon,Europe,2,1.0,26686,36745,73490,2.0,4096,20261107,85203eb907f7e89b3f3fe0270cfcf8cccc19a06cedd15df75c503ce9fd19248d,540eef8d47f8f8a70bf47b771a05c8c379190c6a0a9c07c79aa1f0ad7b74e596,0.52,0.715,0.4955161486076462,0.024483851392353817,0.19499999999999995,True
order,Los Angeles,North America,1,1.0,22280,34611,69222,2.0,256,20261006,9ae49c220982503f78b42cbdd81be2e00772572be077886171118dc49d581c62,7493c59fdc3e036aa52decec7831e3ae1ab566fbb4fc42cc6df08c847970fa4e,0.4525,0.6025,0.4249303262083952,0.0275696737916048,0.15000000000000002,True
order,Los Angeles,North America,1,1.0,22280,34611,69222,2.0,512,20261006,9ae49c220982503f78b42cbdd81be2e00772572be077886171118dc49d581c62,7493c59fdc3e036aa52decec7831e3ae1ab566fbb4fc42cc6df08c847970fa4e,0.45,0.6025,0.4249303262083952,0.025069673791604796,0.15250000000000002,True
order,Los Angeles,North America,1,1.0,22280,34611,69222,2.0,1024,20261006,9ae49c220982503f78b42cbdd81be2e00772572be077886171118dc49d581c62,7493c59fdc3e036aa52decec7831e3ae1ab566fbb4fc42cc6df08c847970fa4e,0.4475,0.6025,0.4249303262083952,0.022569673791604794,0.15500000000000003,True
order,Los Angeles,North America,1,1.0,22280,34611,69222,2.0,2048,20261006,9ae49c220982503f78b42cbdd81be2e00772572be077886171118dc49d581c62,7493c59fdc3e036aa52decec7831e3ae1ab566fbb4fc42cc6df08c847970fa4e,0.4475,0.6025,0.4249303262083952,0.022569673791604794,0.15500000000000003,True
order,Los Angeles,North America,1,1.0,22280,34611,69222,2.0,4096,20261006,9ae49c220982503f78b42cbdd81be2e00772572be077886171118dc49d581c62,7493c59fdc3e036aa52decec7831e3ae1ab566fbb4fc42cc6df08c847970fa4e,0.4475,0.6025,0.4249303262083952,0.022569673791604794,0.15500000000000003,True
order,Los Angeles,North America,2,1.0,22280,34611,69222,2.0,256,20261107,1e8f3a863a140269fbf96a216b5d4f1e19d8ad59b9a7d01405738d2b667bb912,7493c59fdc3e036aa52decec7831e3ae1ab566fbb4fc42cc6df08c847970fa4e,0.45,0.6025,0.4249303262083952,0.025069673791604796,0.15250000000000002,True
order,Los Angeles,North America,2,1.0,22280,34611,69222,2.0,512,20261107,1e8f3a863a140269fbf96a216b5d4f1e19d8ad59b9a7d01405738d2b667bb912,7493c59fdc3e036aa52decec7831e3ae1ab566fbb4fc42cc6df08c847970fa4e,0.45,0.6025,0.4249303262083952,0.025069673791604796,0.15250000000000002,True
order,Los Angeles,North America,2,1.0,22280,34611,69222,2.0,1024,20261107,1e8f3a863a140269fbf96a216b5d4f1e19d8ad59b9a7d01405738d2b667bb912,7493c59fdc3e036aa52decec7831e3ae1ab566fbb4fc42cc6df08c847970fa4e,0.4475,0.6025,0.4249303262083952,0.022569673791604794,0.15500000000000003,True
order,Los Angeles,North America,2,1.0,22280,34611,69222,2.0,2048,20261107,1e8f3a863a140269fbf96a216b5d4f1e19d8ad59b9a7d01405738d2b667bb912,7493c59fdc3e036aa52decec7831e3ae1ab566fbb4fc42cc6df08c847970fa4e,0.4475,0.6025,0.4249303262083952,0.022569673791604794,0.15500000000000003,True
order,Los Angeles,North America,2,1.0,22280,34611,69222,2.0,4096,20261107,1e8f3a863a140269fbf96a216b5d4f1e19d8ad59b9a7d01405738d2b667bb912,7493c59fdc3e036aa52decec7831e3ae1ab566fbb4fc42cc6df08c847970fa4e,0.4475,0.6025,0.4249303262083952,0.022569673791604794,0.15500000000000003,True
order,Melbourne,Oceania,1,1.0,35052,51621,103242,2.0,256,20261006,902e6665b5c9c00934f48d0540b15db6c70955134bd08a2b6ce278255d48354a,1d67e580bc1dba1dafec23fedcfcce1c285cdcc1728e30c8048fe94e7f5018a6,0.49,0.705,0.4686087256486138,0.021391274351386214,0.21499999999999997,True
order,Melbourne,Oceania,1,1.0,35052,51621,103242,2.0,512,20261006,902e6665b5c9c00934f48d0540b15db6c70955134bd08a2b6ce278255d48354a,1d67e580bc1dba1dafec23fedcfcce1c285cdcc1728e30c8048fe94e7f5018a6,0.49,0.705,0.4686087256486138,0.021391274351386214,0.21499999999999997,True
order,Melbourne,Oceania,1,1.0,35052,51621,103242,2.0,1024,20261006,902e6665b5c9c00934f48d0540b15db6c70955134bd08a2b6ce278255d48354a,1d67e580bc1dba1dafec23fedcfcce1c285cdcc1728e30c8048fe94e7f5018a6,0.49,0.705,0.4686087256486138,0.021391274351386214,0.21499999999999997,True
order,Melbourne,Oceania,1,1.0,35052,51621,103242,2.0,2048,20261006,902e6665b5c9c00934f48d0540b15db6c70955134bd08a2b6ce278255d48354a,1d67e580bc1dba1dafec23fedcfcce1c285cdcc1728e30c8048fe94e7f5018a6,0.49,0.705,0.4686087256486138,0.021391274351386214,0.21499999999999997,True
order,Melbourne,Oceania,1,1.0,35052,51621,103242,2.0,4096,20261006,902e6665b5c9c00934f48d0540b15db6c70955134bd08a2b6ce278255d48354a,1d67e580bc1dba1dafec23fedcfcce1c285cdcc1728e30c8048fe94e7f5018a6,0.49,0.705,0.4686087256486138,0.021391274351386214,0.21499999999999997,True
