domain,instance,system_id,n_nodes,n_edges,mean_degree,pc_cebh,pc_dimension,pc_junction_anchor,pc,pc_low,pc_high,point_endpoint,bootstrap_endpoint_count,p_step,n_orders,n_bootstrap,mean_curve_p0,mean_curve_p1,exact_endpoint_slope,largest_component_bridges,method_version,input_hash,kind,replicate,n_swaps,degree_sequence_exact,realization_hash,seed
road,Riyadh,Riyadh,52112,79423,3.048165489714461,0.4665628855078422,0.6561323546076074,0.6320424002526038,0.4825,0.4825,0.485,False,0,0.0025,256,1000,1.9189438133251456e-05,0.9996162112373348,0.0367285845870432,1865,canonical_v2_exact_endpoint,598172e9ba56032da1b853bbd215b8b8dcc7673f9afa44e34a62853b54d5f3cc,degree,1,158846,True,153880e60bbd59cf02767d1821dec2883fc24149975e46b86728575daef574c7,20285025
road,Riyadh,Riyadh,52112,79423,3.048165489714461,0.4665628855078422,0.6561323546076074,0.6320424002526038,0.4875,0.4825,0.4875,False,0,0.0025,256,1000,1.9189438133251456e-05,0.9997313478661346,0.0377648142462388,1888,canonical_v2_exact_endpoint,598172e9ba56032da1b853bbd215b8b8dcc7673f9afa44e34a62853b54d5f3cc,degree,2,158846,True,d450fc4d3d663f9e3f77e83f119358a8e9e9a71e1b293cae38eabf5e3c3d7bd9,20285045
road,Riyadh,Riyadh,52112,79423,3.048165489714461,0.4665628855078422,0.6561323546076074,0.6320424002526038,0.4825,0.4825,0.4875,False,0,0.0025,256,1000,1.9189438133251456e-05,0.9996162112373348,0.0371507522259748,1871,canonical_v2_exact_endpoint,598172e9ba56032da1b853bbd215b8b8dcc7673f9afa44e34a62853b54d5f3cc,degree,3,158846,True,6773e5e46405b825b5c6fffe0fab68835e51d34d64e57af1bbaa198825251e00,20285065
road,Rome,Rome,25843,37062,2.868242851062184,0.4705329710788918,0.697291025848578,0.6233084231605613,0.495,0.49,0.4975,False,0,0.0025,256,1000,3.86951979259374e-05,0.9934218163525906,0.149556939983748,3517,canonical_v2_exact_endpoint,775d3fdc7167aa3c7e62f09d12d3a1af88893fcdf5757ff1db1f19ca80b81f8a,degree,0,74124,True,c4c5d1fd073adc3f55ea65663c5595902cdcd6d81d787fa228fbb226c95b7e46,20281275
road,Rome,Rome,25843,37062,2.868242851062184,0.4705329710788918,0.697291025848578,0.6233084231605613,0.4975,0.49,0.5,False,0,0.0025,256,1000,3.86951979259374e-05,0.993963549123554,0.1506017103277483,3532,canonical_v2_exact_endpoint,775d3fdc7167aa3c7e62f09d12d3a1af88893fcdf5757ff1db1f19ca80b81f8a,degree,1,74124,True,856fbf6d4473c3c1f639619c3e253d831d873cdbab3b054ef608344d98d389bf,20281293
road,Rome,Rome,25843,37062,2.868242851062184,0.4705329710788918,0.697291025848578,0.6233084231605613,0.495,0.4925,0.4975,False,0,0.0025,256,1000,3.86951979259374e-05,0.99400224432148,0.1499825871609333,3525,canonical_v2_exact_endpoint,775d3fdc7167aa3c7e62f09d12d3a1af88893fcdf5757ff1db1f19ca80b81f8a,degree,2,74124,True,fa0a3b8ae6b182776dc966973a6c7fa3b715595bcd0e80b3b97f5c52c46bf2a9,20281311
road,Rome,Rome,25843,37062,2.868242851062184,0.4705329710788918,0.697291025848578,0.6233084231605613,0.4925,0.4875,0.5,False,0,0.0025,256,1000,3.86951979259374e-05,0.993228340362961,0.1511821382966373,3520,canonical_v2_exact_endpoint,775d3fdc7167aa3c7e62f09d12d3a1af88893fcdf5757ff1db1f19ca80b81f8a,degree,3,74124,True,7af24254b47755ac3e856b75db9fc714d9232c5dca808bf7d66671dd2ebc558c,20281329
road,San Francisco,San Francisco,11502,18546,3.224830464267084,0.4019767215033488,0.6201876415399546,0.5784133366942563,0.4275,0.425,0.4275,False,0,0.0025,256,1000,8.694140149539213e-05,0.9979134063641109,0.1005042601286732,1109,canonical_v2_exact_endpoint,9a77f5498f5072c63be911941b5ca244b84d74c1eb942d53b55cdf2a533cdffe,degree,0,37092,True,1cdb141851b1e30a135ea2f513d6fb11964796f2b611ba9f566357c9013378c9,20300976
road,San Francisco,San Francisco,11502,18546,3.224830464267084,0.4019767215033488,0.6201876415399546,0.5784133366942563,0.4275,0.425,0.435,False,0,0.0025,256,1000,8.694140149539213e-05,0.997130933750652,0.0999826117197009,1102,canonical_v2_exact_endpoint,9a77f5498f5072c63be911941b5ca244b84d74c1eb942d53b55cdf2a533cdffe,degree,1,37092,True,2a61a6785d60626d9a66e565818ebb5ae8873c2448a8dd19e5534e330388e648,20301003
road,San Francisco,San Francisco,11502,18546,3.224830464267084,0.4019767215033488,0.6201876415399546,0.5784133366942563,0.4325,0.425,0.435,False,0,0.0025,256,1000,8.694140149539213e-05,0.997478699356634,0.0999826117197009,1105,canonical_v2_exact_endpoint,9a77f5498f5072c63be911941b5ca244b84d74c1eb942d53b55cdf2a533cdffe,degree,2,37092,True,0d8791383820caab24387fa63f0d9ceaf8718226b69be32573e268d15d81b42b,20301030
road,San Francisco,San Francisco,11502,18546,3.224830464267084,0.4019767215033488,0.6201876415399546,0.5784133366942563,0.4325,0.4275,0.435,False,0,0.0025,256,1000,8.694140149539213e-05,0.9979134063641109,0.0997217875152147,1108,canonical_v2_exact_endpoint,9a77f5498f5072c63be911941b5ca244b84d74c1eb942d53b55cdf2a533cdffe,degree,3,37092,True,8275a07df627d4bb309a2f7ca69c15a2aab3d81f3124c7589f44e9ada8f20e31,20301057
road,Santiago,Santiago,60718,88302,2.90859382720116,0.4543405779204741,0.6876174945074857,0.6118232079220822,0.4725,0.47,0.475,False,0,0.0025,256,1000,1.646958068447578e-05,0.9917981488191308,0.1636417536809513,9187,canonical_v2_exact_endpoint,75e7cd4f29692e9a18568e505a10786bc5bfd504bb2e77dcb249a6606cf64b92,degree,0,176604,True,0407159b0842a7c856908bc27aa703e1326f530a187a62eb46b583bd3d74a16f,20289258
road,Santiago,Santiago,60718,88302,2.90859382720116,0.4543405779204741,0.6876174945074857,0.6118232079220822,0.47,0.4675,0.4775,False,0,0.0025,256,1000,1.646958068447578e-05,0.9918640271418688,0.1660298428802002,9237,canonical_v2_exact_endpoint,75e7cd4f29692e9a18568e505a10786bc5bfd504bb2e77dcb249a6606cf64b92,degree,1,176604,True,c65b88d5f8f6b6bc1b0c91fb2d4d66aa5f1f4715e6d4bb4a81b1ea31827d2dc9,20289280
road,Santiago,Santiago,60718,88302,2.90859382720116,0.4543405779204741,0.6876174945074857,0.6118232079220822,0.475,0.47,0.4775,False,0,0.0025,256,1000,1.646958068447578e-05,0.9904476432030038,0.1645146414572285,9150,canonical_v2_exact_endpoint,75e7cd4f29692e9a18568e505a10786bc5bfd504bb2e77dcb249a6606cf64b92,degree,2,176604,True,d7390ae60691e16ed8ba80daa2578318d2d3c6c5f41cbe83bb1442bcaf1fb8ac,20289302
road,Santiago,Santiago,60718,88302,2.90859382720116,0.4543405779204741,0.6876174945074857,0.6118232079220822,0.4725,0.47,0.4775,False,0,0.0025,256,1000,1.646958068447578e-05,0.9915840442702332,0.1664745215586811,9226,canonical_v2_exact_endpoint,75e7cd4f29692e9a18568e505a10786bc5bfd504bb2e77dcb249a6606cf64b92,degree,3,176604,True,723c8d6c597cfac4a0fcb3e899ae00d60dcc44745561b5533b7f9c2d90855ee8,20289324
road,Sao Paulo,Sao Paulo,51289,77333,3.0155783891282733,0.4525467568643056,0.6632226863046823,0.6177745895074539,0.475,0.47,0.4775,False,0,0.0025,256,1000,1.9497358107976368e-05,0.9975628302365034,0.0934508374115307,4548,canonical_v2_exact_endpoint,104118adf016eada9c8e57555d6f0b674736c2e3603ac7573fa3cfc42b04dc31,degree,0,154666,True,5dd668989e825b7ca3ee69433eea44530d43801d73468b885348ef2a7078013d,20291047
road,Sao Paulo,Sao Paulo,51289,77333,3.0155783891282733,0.4525467568643056,0.6632226863046823,0.6177745895074539,0.4725,0.4675,0.475,False,0,0.0025,256,1000,1.9497358107976368e-05,0.9968609253446156,0.0918325566885687,4494,canonical_v2_exact_endpoint,104118adf016eada9c8e57555d6f0b674736c2e3603ac7573fa3cfc42b04dc31,degree,1,154666,True,6dd3bf7d845000ce9913cc13e3579679ae8d0aa872a7660caf92eac8f4a768b8,20291070
road,Sao Paulo,Sao Paulo,51289,77333,3.0155783891282733,0.4525467568643056,0.6632226863046823,0.6177745895074539,0.47,0.4675,0.4725,False,0,0.0025,256,1000,1.9497358107976368e-05,0.9972898672229912,0.0934313400534227,4541,canonical_v2_exact_endpoint,104118adf016eada9c8e57555d6f0b674736c2e3603ac7573fa3cfc42b04dc31,degree,2,154666,True,714af2eab9c87256a570be59152cb3ffed8fccd622fb9a8a05acac7753c8c252,20291093
road,Sao Paulo,Sao Paulo,51289,77333,3.0155783891282733,0.4525467568643056,0.6632226863046823,0.6177745895074539,0.47,0.47,0.475,False,0,0.0025,256,1000,1.9497358107976368e-05,0.996977909493264,0.0926124510128877,4516,canonical_v2_exact_endpoint,104118adf016eada9c8e57555d6f0b674736c2e3603ac7573fa3cfc42b04dc31,degree,3,154666,True,7c3c6b768e4a925e183230f43d34318a35f3d8cb63507ade3720dae261ad1308,20291116
road,Seattle,Seattle,17570,26501,3.0166192373363687,0.4417716876708675,0.6629938492887061,0.6083977700471199,0.4675,0.465,0.47,False,0,0.0025,256,1000,5.691519635742744e-05,0.9953329538986908,0.1162777461582242,1944,canonical_v2_exact_endpoint,49de4295ad5a4a67f30bef7ce88f0d68abdbc76127e2c8b428495766a106997c,degree,0,53002,True,6632e1af0ccfa593951d4f3d2f4e6c2f97868cde58b3ce6fbf3357e00e50c2d5,20287162
road,Seattle,Seattle,17570,26501,3.0166192373363687,0.4417716876708675,0.6629938492887061,0.6083977700471199,0.4675,0.4625,0.47,False,0,0.0025,256,1000,5.691519635742744e-05,0.9962435970404098,0.1189527603870233,1968,canonical_v2_exact_endpoint,49de4295ad5a4a67f30bef7ce88f0d68abdbc76127e2c8b428495766a106997c,degree,1,53002,True,c66d30e540927604c7e9fe249599cfc5a2987be916e3c93bb2658ff4eed1c9bd,20287183
road,Seattle,Seattle,17570,26501,3.0166192373363687,0.4417716876708675,0.6629938492887061,0.6083977700471199,0.465,0.4625,0.47,False,0,0.0025,256,1000,5.691519635742744e-05,0.9953329538986908,0.1166761525327262,1945,canonical_v2_exact_endpoint,49de4295ad5a4a67f30bef7ce88f0d68abdbc76127e2c8b428495766a106997c,degree,2,53002,True,da38646406df6d9ff54cf18fd06d530354cd3b7b9a77d1071f57ec5154e589c1,20287204
road,Seattle,Seattle,17570,26501,3.0166192373363687,0.4417716876708675,0.6629938492887061,0.6083977700471199,0.4675,0.465,0.47,False,0,0.0025,256,1000,5.691519635742744e-05,0.9945930563460444,0.118383608423449,1946,canonical_v2_exact_endpoint,49de4295ad5a4a67f30bef7ce88f0d68abdbc76127e2c8b428495766a106997c,degree,3,53002,True,3731a7e551291580e01218c41215bfd2bfaf2071d58a7d616476f50ce99f5248,20287225
road,Seoul,Seoul,50914,76060,2.9877833208940565,0.4516653899369949,0.6693925848014726,0.6167580998833466,0.4725,0.47,0.475,False,0,0.0025,256,1000,1.9640963192834975e-05,0.9967985229995676,0.111874926346388,5388,canonical_v2_exact_endpoint,28613ed519fdcb353693f7186775e7ab7e21e61a60ec9c5a88d9cd9a2485ea67,degree,0,152120,True,c85bf39dba36872206c4a6bc73b9718c94fdd7f81e121ec834005289142b96e0,20283235
road,Seoul,Seoul,50914,76060,2.9877833208940565,0.4516653899369949,0.6693925848014726,0.6167580998833466,0.4675,0.465,0.4725,False,0,0.0025,256,1000,1.9640963192834975e-05,0.9960128844718544,0.1140943551871783,5399,canonical_v2_exact_endpoint,28613ed519fdcb353693f7186775e7ab7e21e61a60ec9c5a88d9cd9a2485ea67,degree,1,152120,True,5a64fd5943ce6723e166752815c010272b6b85e22c29004ead7c9d90b8040b66,20283254
road,Seoul,Seoul,50914,76060,2.9877833208940565,0.4516653899369949,0.6693925848014726,0.6167580998833466,0.4675,0.4675,0.475,False,0,0.0025,256,1000,1.9640963192834975e-05,0.9957575519503478,0.1123855913894017,5371,canonical_v2_exact_endpoint,28613ed519fdcb353693f7186775e7ab7e21e61a60ec9c5a88d9cd9a2485ea67,degree,2,152120,True,66f12036417b635d81f8e414e8413b66c773a22e14349861728c510fef5cde5c,20283273
road,Seoul,Seoul,50914,76060,2.9877833208940565,0.4516653899369949,0.6693925848014726,0.6167580998833466,0.47,0.4675,0.47,False,0,0.0025,256,1000,1.9640963192834975e-05,0.9953058097969124,0.1092823192049338,5295,canonical_v2_exact_endpoint,28613ed519fdcb353693f7186775e7ab7e21e61a60ec9c5a88d9cd9a2485ea67,degree,3,152120,True,a39731310d4e1b9292910f7daa0dce33e57c6c0df428c44e5a6022c855ea4d5f,20283292
road,Singapore,Singapore,13478,19430,2.88321709452441,0.4668204315025708,0.6936695831188883,0.6199378790433933,0.495,0.4925,0.4975624999999999,False,0,0.0025,256,1000,7.419498441905329e-05,0.9955483009348568,0.1544739575604689,1879,canonical_v2_exact_endpoint,6dbd2f1c403e04188df631f9bea5b7e958698cd051a6bee3adaa5b6ead8b3572,degree,0,38860,True,bd6311b590d2cbc437f5b04973014f8fa6131851a0f690a286f5d52ea4f03e56,20291615
road,Singapore,Singapore,13478,19430,2.88321709452441,0.4668204315025708,0.6936695831188883,0.6199378790433933,0.4925,0.49,0.4975,False,0,0.0025,256,1000,7.419498441905329e-05,0.9939160112776374,0.1473512390562397,1831,canonical_v2_exact_endpoint,6dbd2f1c403e04188df631f9bea5b7e958698cd051a6bee3adaa5b6ead8b3572,degree,1,38860,True,77a3913aec8b9de23efe63f0a87dd74efb4d3ccf19bb8fb27c809e477bfce09b,20291638
road,Singapore,Singapore,13478,19430,2.88321709452441,0.4668204315025708,0.6936695831188883,0.6199378790433933,0.495,0.49,0.5025000000000001,False,0,0.0025,256,1000,7.419498441905329e-05,0.9925063065736756,0.1474254340406588,1819,canonical_v2_exact_endpoint,6dbd2f1c403e04188df631f9bea5b7e958698cd051a6bee3adaa5b6ead8b3572,degree,2,38860,True,dc2e67136d5b93640951bd43cdefa8d4ac2e7ac0457011fa1617298373041f84,20291661
road,Singapore,Singapore,13478,19430,2.88321709452441,0.4668204315025708,0.6936695831188883,0.6199378790433933,0.495,0.49,0.5,False,0,0.0025,256,1000,7.419498441905329e-05,0.9934708413711236,0.1482415788692684,1832,canonical_v2_exact_endpoint,6dbd2f1c403e04188df631f9bea5b7e958698cd051a6bee3adaa5b6ead8b3572,degree,3,38860,True,8e4211a26c103b451b9143b35a35647d0e6391d3a2604e85d8061ce76ec648ca,20291684
road,Sydney,Sydney,22215,31013,2.792077425163178,0.487296324811841,0.7163125141069874,0.630326254748881,0.5125,0.51,0.5175,False,0,0.0025,256,1000,4.501462975467027e-05,0.9918973666441596,0.1765473778978168,3440,canonical_v2_exact_endpoint,f353556b450891524e6a7f264edcd83c15c72d163c28cddb4faf1861ee441b95,degree,0,62026,True,f11a047338a6af6b725208e8ba730824d8088e5a86fe22f7fa00230df846c88f,20285269
road,Sydney,Sydney,22215,31013,2.792077425163178,0.487296324811841,0.7163125141069874,0.630326254748881,0.515,0.5075000000000001,0.52,False,0,0.0025,256,1000,4.501462975467027e-05,0.9910420886788208,0.1715507539950483,3387,canonical_v2_exact_endpoint,f353556b450891524e6a7f264edcd83c15c72d163c28cddb4faf1861ee441b95,degree,1,62026,True,1819efaeb4e85803afa6886413a3676f27734164b535cd6362a3b6b61158e727,20285289
road,Sydney,Sydney,22215,31013,2.792077425163178,0.487296324811841,0.7163125141069874,0.630326254748881,0.515,0.51,0.5175,False,0,0.0025,256,1000,4.501462975467027e-05,0.9916272788656316,0.1716857978843124,3398,canonical_v2_exact_endpoint,f353556b450891524e6a7f264edcd83c15c72d163c28cddb4faf1861ee441b95,degree,2,62026,True,31410d366d4115ac10655f6a968d18e018ae326b79215b738cf55ff57f661711,20285309
road,Sydney,Sydney,22215,31013,2.792077425163178,0.487296324811841,0.7163125141069874,0.630326254748881,0.515,0.51,0.515,False,0,0.0025,256,1000,4.501462975467027e-05,0.9899617375647088,0.1688498762097681,3354,canonical_v2_exact_endpoint,f353556b450891524e6a7f264edcd83c15c72d163c28cddb4faf1861ee441b95,degree,3,62026,True,ac1a02b6f69fce2dd921f4e227881317e6f886afdf55213113e6e4a90dbfa957,20285329
road,Taipei,Taipei,16388,24900,3.0388088845496704,0.431684610183596,0.6581526104417671,0.6021173050401765,0.46,0.455,0.4625,False,0,0.0025,256,1000,6.1020258725897e-05,0.995057359043202,0.1251525506468147,1962,canonical_v2_exact_endpoint,310800963b10da8c0b94671f9f037020e1d31ab8be108ba2aabf497426d344eb,degree,0,49800,True,d6cc22ab99cc12188e1702f996d0ef78f2437530ef7c361454557c632d0aec96,20284989
road,Taipei,Taipei,16388,24900,3.0388088845496704,0.431684610183596,0.6581526104417671,0.6021173050401765,0.4575,0.4525,0.47,False,0,0.0025,256,1000,6.1020258725897e-05,0.9949963387844764,0.1319868196241152,1992,canonical_v2_exact_endpoint,310800963b10da8c0b94671f9f037020e1d31ab8be108ba2aabf497426d344eb,degree,1,49800,True,1b477b2740e6cce3cc0c9da34597248c104316995c0e47caf056e2f10f11a709,20285009
road,Taipei,Taipei,16388,24900,3.0388088845496704,0.431684610183596,0.6581526104417671,0.6021173050401765,0.4575,0.455,0.46,False,0,0.0025,256,1000,6.1020258725897e-05,0.9948742982670248,0.1283256041005613,1975,canonical_v2_exact_endpoint,310800963b10da8c0b94671f9f037020e1d31ab8be108ba2aabf497426d344eb,degree,2,49800,True,7298f5bcb2e642fa36f9cd772519b4c49a72dc895b4249053e29b707fe2ecd5c,20285029
road,Taipei,Taipei,16388,24900,3.0388088845496704,0.431684610183596,0.6581526104417671,0.6021173050401765,0.4575,0.455,0.4625,False,0,0.0025,256,1000,6.1020258725897e-05,0.996155723700269,0.1298511105687088,2000,canonical_v2_exact_endpoint,310800963b10da8c0b94671f9f037020e1d31ab8be108ba2aabf497426d344eb,degree,3,49800,True,50f1c45d325cac4f5b1a1ecf6c538b0f029453c5ef7edf89fa1131efc2eeb15b,20285049
road,Tehran,Tehran,85612,108037,2.5238751576881744,0.5095652255940534,0.7924322222942141,0.6248642133671398,0.5275,0.5275,0.53,False,0,0.0025,256,1000,1.168060552259029e-05,0.9610451805821612,0.3600429846283231,24754,canonical_v2_exact_endpoint,aade61c16f52640e8fe72184ac08ff6e1230f57f6c2b62218fe0711186df012a,degree,0,216074,True,a330e17227976cf275e4a0d7c4b20f81613b81ddae826d800f1cd713a4fec45d,20285042
road,Tehran,Tehran,85612,108037,2.5238751576881744,0.5095652255940534,0.7924322222942141,0.6248642133671398,0.525,0.525,0.5325,False,0,0.0025,256,1000,1.168060552259029e-05,0.9594449376255662,0.3569709853758819,24603,canonical_v2_exact_endpoint,aade61c16f52640e8fe72184ac08ff6e1230f57f6c2b62218fe0711186df012a,degree,1,216074,True,7f841153e18d496ef447ece826a2f7460dcfd2373db1e25748413f767778cb83,20285062
road,Tehran,Tehran,85612,108037,2.5238751576881744,0.5095652255940534,0.7924322222942141,0.6248642133671398,0.53,0.53,0.5325,False,0,0.0025,256,1000,1.168060552259029e-05,0.9597953557912438,0.3551838527309255,24584,canonical_v2_exact_endpoint,aade61c16f52640e8fe72184ac08ff6e1230f57f6c2b62218fe0711186df012a,degree,2,216074,True,2f673abbba7c315be0fa2bf8cd752d7a31ab6395cac7dcec2d6e1923deee7a31,20285082
road,Tehran,Tehran,85612,108037,2.5238751576881744,0.5095652255940534,0.7924322222942141,0.6248642133671398,0.5275,0.525,0.5325,False,0,0.0025,256,1000,1.168060552259029e-05,0.9605896369667803,0.3533616782694015,24604,canonical_v2_exact_endpoint,aade61c16f52640e8fe72184ac08ff6e1230f57f6c2b62218fe0711186df012a,degree,3,216074,True,e750335a70768c6ca9c72e87cc49a781b283e405689fa959f80aeb4fe1e5bb09,20285102
road,Tel Aviv,Tel Aviv,21205,30263,2.85432680971469,0.4704556407107436,0.7006906122988468,0.6216476446413872,0.4975,0.495,0.5,False,0,0.0025,256,1000,4.715868898844611e-05,0.9917472294270216,0.163216222589012,3095,canonical_v2_exact_endpoint,9f1314703ee8971beeaaeefc0921c057ca266dbb7be2bb3dba804128bde66006,degree,0,60526,True,6cbe2c1e525719605177455c387e2691efb2701b8c94e5373a9e672f995637b0,20288786
road,Tel Aviv,Tel Aviv,21205,30263,2.85432680971469,0.4704556407107436,0.7006906122988468,0.6216476446413872,0.495,0.495,0.4975,False,0,0.0025,256,1000,4.715868898844611e-05,0.9928790379627443,0.1626503183211506,3107,canonical_v2_exact_endpoint,9f1314703ee8971beeaaeefc0921c057ca266dbb7be2bb3dba804128bde66006,degree,1,60526,True,81c1a4a8e3f92f85585bc3b105b4e5ee545aa699ba51d9ffd48cf62ecf6ab143,20288808
road,Tel Aviv,Tel Aviv,21205,30263,2.85432680971469,0.4704556407107436,0.7006906122988468,0.6216476446413872,0.4975,0.495,0.5025000000000001,False,0,0.0025,256,1000,4.715868898844611e-05,0.9916057533600569,0.1610940815845319,3069,canonical_v2_exact_endpoint,9f1314703ee8971beeaaeefc0921c057ca266dbb7be2bb3dba804128bde66006,degree,2,60526,True,b9be8527bed9132ea5edfb43a65735133fa18ebdd9c4ba774c0713443e1389fb,20288830
road,Tel Aviv,Tel Aviv,21205,30263,2.85432680971469,0.4704556407107436,0.7006906122988468,0.6216476446413872,0.4925,0.49,0.4975,False,0,0.0025,256,1000,4.715868898844611e-05,0.9918415468049988,0.1595378448479132,3068,canonical_v2_exact_endpoint,9f1314703ee8971beeaaeefc0921c057ca266dbb7be2bb3dba804128bde66006,degree,3,60526,True,8d6d74018ac051093e879abe33c472f87c365a3e386fba0eab2ce7b6a2e87f54,20288852
road,Tokyo,Tokyo,62113,98086,3.158308244650878,0.4276266169078313,0.6332504129029627,0.6038329066159509,0.445,0.44,0.4475,False,0,0.0025,256,1000,1.6099689275996976e-05,0.998695925168644,0.0651232431214077,3894,canonical_v2_exact_endpoint,15cfd4fa93fec7c9f390f2faaa129638816fdfccb3ee81702a7920d7ebae4d36,degree,0,196172,True,38682583ee9659307555462f709777efe705915dc38188363bc5fe16cd437626,20283345
road,Tokyo,Tokyo,62113,98086,3.158308244650878,0.4276266169078313,0.6332504129029627,0.6038329066159509,0.4425,0.4425,0.4475,False,0,0.0025,256,1000,1.6099689275996976e-05,0.9982290341796406,0.0643182586576079,3858,canonical_v2_exact_endpoint,15cfd4fa93fec7c9f390f2faaa129638816fdfccb3ee81702a7920d7ebae4d36,degree,1,196172,True,179c359a8b959e93eb5fbe5d77096d142b9c6febb03e54ed746bc7a06260c117,20283364
road,Tokyo,Tokyo,62113,98086,3.158308244650878,0.4276266169078313,0.6332504129029627,0.6038329066159509,0.4425,0.44,0.445,False,0,0.0025,256,1000,1.6099689275996976e-05,0.99871202485792,0.0648334487144398,3890,canonical_v2_exact_endpoint,15cfd4fa93fec7c9f390f2faaa129638816fdfccb3ee81702a7920d7ebae4d36,degree,2,196172,True,989d2b6115da366b476b579eb8afa24e10a83499d0464e60a7022b1dd24babed,20283383
road,Tokyo,Tokyo,62113,98086,3.158308244650878,0.4276266169078313,0.6332504129029627,0.6038329066159509,0.445,0.4425,0.4475,False,0,0.0025,256,1000,1.6099689275996976e-05,0.99871202485792,0.0649783459179237,3897,canonical_v2_exact_endpoint,15cfd4fa93fec7c9f390f2faaa129638816fdfccb3ee81702a7920d7ebae4d36,degree,3,196172,True,b1527b81f920f8506a5ba8c6bfb6347500cafc094260758d387afbef7ef2eee5,20283402
road,Toronto,Toronto,12443,18430,2.962308125050229,0.4503249767873723,0.6751492132392838,0.6093514625076226,0.4775,0.475,0.485,False,0,0.0025,256,1000,8.036647110825364e-05,0.9956602105601546,0.1304347826086956,1510,canonical_v2_exact_endpoint,4200b36ec2997344a60524e4d4862d268a60559a81e548bd471fe33fdad07d94,degree,0,36860,True,d28dac633edecdff0d3684745482144288081662239b30b57d1d9dd5b8d11820,20287477
road,Toronto,Toronto,12443,18430,2.962308125050229,0.4503249767873723,0.6751492132392838,0.6093514625076226,0.4725,0.4725,0.4775,False,0,0.0025,256,1000,8.036647110825364e-05,0.9945350799646384,0.1333279755685927,1506,canonical_v2_exact_endpoint,4200b36ec2997344a60524e4d4862d268a60559a81e548bd471fe33fdad07d94,degree,1,36860,True,3fdd01d5e3c324340e0d47823ca377f505666deff18a9ebc3ec0f704b0fdfd8f,20287498
road,Toronto,Toronto,12443,18430,2.962308125050229,0.4503249767873723,0.6751492132392838,0.6093514625076226,0.4775,0.4725,0.4875,False,0,0.0025,256,1000,8.036647110825364e-05,0.9959816764445876,0.1317206461464277,1519,canonical_v2_exact_endpoint,4200b36ec2997344a60524e4d4862d268a60559a81e548bd471fe33fdad07d94,degree,2,36860,True,12f6c7a0c943933a5fccf65e6b3e1c312ae8e783bd3bbbacd25692331a529903,20287519
road,Toronto,Toronto,12443,18430,2.962308125050229,0.4503249767873723,0.6751492132392838,0.6093514625076226,0.48,0.4749375,0.4825,False,0,0.0025,256,1000,8.036647110825364e-05,0.9953387446757208,0.1305151490798039,1505,canonical_v2_exact_endpoint,4200b36ec2997344a60524e4d4862d268a60559a81e548bd471fe33fdad07d94,degree,3,36860,True,e62024f5ea51f88a00307e9c93df8c4ca256377321aaa2cf7ab12fc49447e53e,20287540
road,Tunis,Tunis,46721,67495,2.8892789109822137,0.4801932298410621,0.6922142380917105,0.6317793038370825,0.5,0.4975,0.5025000000000001,False,0,0.0025,256,1000,2.140365146293957e-05,0.9956336551015604,0.1172706063654459,5047,canonical_v2_exact_endpoint,35e3364d1fcc0403e4638f4679bcc028c574cc7b0022685dce9d8b812e3b82f7,degree,0,134990,True,b0a08882a3e0c821b8b0e9d8b4fe4d3368387237e9e87aeb474affe06225a172,20283307
road,Tunis,Tunis,46721,67495,2.8892789109822137,0.4801932298410621,0.6922142380917105,0.6317793038370825,0.4975,0.4975,0.505,False,0,0.0025,256,1000,2.140365146293957e-05,0.9957406733588754,0.1162432310952248,5036,canonical_v2_exact_endpoint,35e3364d1fcc0403e4638f4679bcc028c574cc7b0022685dce9d8b812e3b82f7,degree,1,134990,True,a44883cc5b72ccbf423e3a3b2f356a09c0e0235f34c8b69a5df26ee752afa18c,20283326
road,Tunis,Tunis,46721,67495,2.8892789109822137,0.4801932298410621,0.6922142380917105,0.6317793038370825,0.495,0.495,0.5025000000000001,False,0,0.0025,256,1000,2.140365146293957e-05,0.9956336551015604,0.1159435799747437,5035,canonical_v2_exact_endpoint,35e3364d1fcc0403e4638f4679bcc028c574cc7b0022685dce9d8b812e3b82f7,degree,2,134990,True,39a9c284192c2b92d029dc3eb1307280b5e6218e5a3b2bced89197e1c9c050d7,20283345
road,Tunis,Tunis,46721,67495,2.8892789109822137,0.4801932298410621,0.6922142380917105,0.6317793038370825,0.5,0.4975,0.5025000000000001,False,0,0.0025,256,1000,2.140365146293957e-05,0.995933306222042,0.1160077909291325,5037,canonical_v2_exact_endpoint,35e3364d1fcc0403e4638f4679bcc028c574cc7b0022685dce9d8b812e3b82f7,degree,3,134990,True,3ea8869fbe475cce2bd9ee20e496076959efc592323de4a271403b46c7aa1b6e,20283364
road,Vancouver,Vancouver,14876,22751,3.058752352783006,0.4277066531310511,0.6538613687310448,0.5947690996506795,0.4525,0.4475,0.46,False,0,0.0025,256,1000,6.722237160527024e-05,0.995899435332078,0.1330330734068298,1840,canonical_v2_exact_endpoint,68bd74e36d2e9d7613baac0ed29ae6a4750ab861d07e760be6d7fd4111241454,degree,0,45502,True,420fa69e0e398d3678341161d2b8274ff2f13ecaf1cf00e7692773986b2f6ab1,20291833
