file,column,inferred_type,n_rows,non_empty_count,example_value,description,type,non_null,unique_values,example
R72_matched_intensity_summary.csv,mean_spatial_minus_geometry_residual,numeric,3.0,3.0,0.053968253968253915,Road-minus-null residual after a specified null-model layer.,,,,
R72_matched_intensity_summary.csv,positive_geometry_residual_share,numeric,3.0,3.0,0.42857142857142855,Road-minus-null residual after a specified null-model layer.,,,,
R72_matched_intensity_summary.csv,spatial_accepted_swaps_per_edge_mean,numeric,3.0,3.0,0.004998277207361133,Accepted or attempted double-edge swap diagnostic.,,,,
R72_matched_intensity_summary.csv,geometry_accepted_swaps_per_edge_mean,numeric,3.0,3.0,0.004998277207361133,Accepted or attempted double-edge swap diagnostic.,,,,
R72_matched_intensity_summary.csv,spatial_acceptance_rate_mean,numeric,3.0,3.0,0.027100720240829806,Acceptance-rate diagnostic for null-model rewiring.,,,,
R72_matched_intensity_summary.csv,geometry_acceptance_rate_mean,numeric,3.0,3.0,0.001891286249075381,Acceptance-rate diagnostic for null-model rewiring.,,,,
R72_matched_intensity_summary.csv,geometry_null_mobility_index_mean,numeric,3.0,3.0,0.0032195631744348524,Strict non-crossing geometry-null metric or diagnostic.,,,,
R72_matched_intensity_summary.csv,geometry_length_bin_tvd_mean,numeric,3.0,3.0,0.0,Edge-length or chord-length metric/bin diagnostic.,,,,
R72_matched_intensity_summary.csv,geometry_degree_drift_max,numeric,3.0,3.0,0.0,Degree-sequence or degree-composition metric.,,,,
R72_matched_intensity_spatial_null_replicates.csv,city,text,63.0,63.0,Dakar,City or urban-window identifier.,,,,
R72_matched_intensity_spatial_null_replicates.csv,country,text,63.0,63.0,Senegal,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R72_matched_intensity_spatial_null_replicates.csv,macro_region,text,63.0,63.0,Africa,Macro-region label used for stratification or reporting.,,,,
R72_matched_intensity_spatial_null_replicates.csv,swap_fraction,numeric,63.0,63.0,0.005,Accepted or attempted double-edge swap diagnostic.,,,,
R72_matched_intensity_spatial_null_replicates.csv,n_nodes,numeric,63.0,63.0,28624,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R72_matched_intensity_spatial_null_replicates.csv,n_edges,numeric,63.0,63.0,43129,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R72_matched_intensity_spatial_null_replicates.csv,pc_cebh,numeric,63.0,63.0,0.4600377595972308,Cohen-Erez-ben-Avraham-Havlin degree-moment baseline or related gap.,,,,
R72_matched_intensity_spatial_null_replicates.csv,pc_road,numeric,63.0,63.0,0.7,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R72_matched_intensity_spatial_null_replicates.csv,road_gap,numeric,63.0,63.0,0.2399622404027691,Difference between observed road threshold and a baseline/null threshold.,,,,
R72_matched_intensity_spatial_null_replicates.csv,pc_spatial_null,numeric,63.0,63.0,0.625,Spatial-scale null metric or diagnostic.,,,,
R72_matched_intensity_spatial_null_replicates.csv,pc_spatial_null_ci_low,numeric,63.0,63.0,0.625,Spatial-scale null metric or diagnostic.,,,,
R72_matched_intensity_spatial_null_replicates.csv,pc_spatial_null_ci_high,numeric,63.0,63.0,0.625,Spatial-scale null metric or diagnostic.,,,,
R72_matched_intensity_spatial_null_replicates.csv,spatial_null_gap,numeric,63.0,63.0,0.1649622404027692,Difference between observed road threshold and a baseline/null threshold.,,,,
R72_matched_intensity_spatial_null_replicates.csv,road_minus_spatial,numeric,63.0,63.0,0.07499999999999996,Spatial-scale null metric or diagnostic.,,,,
R72_matched_intensity_spatial_null_replicates.csv,spatial_fraction_of_road_gap,numeric,63.0,63.0,0.6874508261211649,Difference between observed road threshold and a baseline/null threshold.,,,,
R72_matched_intensity_spatial_null_replicates.csv,remaining_fraction_after_spatial,numeric,63.0,63.0,0.3125491738788353,Spatial-scale null metric or diagnostic.,,,,
R72_matched_intensity_spatial_null_replicates.csv,threshold_boundary_hit,text,63.0,63.0,False,Estimated bond-percolation threshold.,,,,
R72_matched_intensity_spatial_null_replicates.csv,runtime_seconds,numeric,63.0,63.0,0.7442615032196045,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R72_matched_intensity_spatial_null_replicates.csv,n_perm,numeric,63.0,63.0,6,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R72_matched_intensity_spatial_null_replicates.csv,n_bootstrap,numeric,63.0,63.0,80,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R72_matched_intensity_spatial_null_replicates.csv,length_bins,numeric,63.0,63.0,12,Edge-length or chord-length metric/bin diagnostic.,,,,
R72_matched_intensity_spatial_null_replicates.csv,bin_tolerance,numeric,63.0,63.0,1,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R72_matched_intensity_spatial_null_replicates.csv,status,text,63.0,63.0,pass,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R72_matched_intensity_spatial_null_replicates.csv,accepted_swaps,numeric,63.0,63.0,216.0,Accepted or attempted double-edge swap diagnostic.,,,,
R72_matched_intensity_spatial_null_replicates.csv,attempted_swaps,numeric,63.0,63.0,8019.0,Accepted or attempted double-edge swap diagnostic.,,,,
R72_matched_intensity_spatial_null_replicates.csv,acceptance_rate,numeric,63.0,63.0,0.026936026936026935,Acceptance-rate diagnostic for null-model rewiring.,,,,
R72_matched_intensity_spatial_null_replicates.csv,accepted_swaps_per_edge,numeric,63.0,63.0,0.005008231120591713,Accepted or attempted double-edge swap diagnostic.,,,,
R72_matched_intensity_spatial_null_replicates.csv,degree_max_abs_drift,numeric,63.0,63.0,0.0,Degree-sequence or degree-composition metric.,,,,
R72_matched_intensity_spatial_null_replicates.csv,chord_length_mean_ratio,numeric,63.0,63.0,2.099264208075369,Edge-length or chord-length metric/bin diagnostic.,,,,
R72_matched_intensity_spatial_null_replicates.csv,chord_length_median_ratio,numeric,63.0,63.0,1.0,Edge-length or chord-length metric/bin diagnostic.,,,,
R72_matched_intensity_spatial_null_replicates.csv,chord_length_bin_tvd,numeric,63.0,63.0,0.004706809803148693,Edge-length or chord-length metric/bin diagnostic.,,,,
R72_matched_intensity_spatial_null_replicates.csv,length_rejects,numeric,63.0,63.0,7801.0,Edge-length or chord-length metric/bin diagnostic.,,,,
R72_matched_intensity_spatial_null_replicates.csv,topology_rejects,numeric,63.0,63.0,2.0,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R72_matched_intensity_spatial_null_replicates.csv,notes,text,63.0,63.0,R72 matched-intensity spatial-scale null on the R67 geometry subset,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R72_geometry_null_mobility_summary.csv,swap_fraction,numeric,3.0,3.0,0.005,Accepted or attempted double-edge swap diagnostic.,,,,
R72_geometry_null_mobility_summary.csv,n_replicates,numeric,3.0,3.0,63,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R72_geometry_null_mobility_summary.csv,accepted_swaps_per_edge_mean,numeric,3.0,3.0,0.004998277207361131,Accepted or attempted double-edge swap diagnostic.,,,,
R72_geometry_null_mobility_summary.csv,acceptance_rate_mean,numeric,3.0,3.0,0.001891286249075414,Acceptance-rate diagnostic for null-model rewiring.,,,,
R72_geometry_null_mobility_summary.csv,attempts_per_accepted_swap,numeric,3.0,3.0,558.1646766169155,Accepted or attempted double-edge swap diagnostic.,,,,
R72_geometry_null_mobility_summary.csv,topology_reject_share,numeric,3.0,3.0,0.048108002403783906,SHA checksum or source identifier.,,,,
R72_geometry_null_mobility_summary.csv,length_reject_share,numeric,3.0,3.0,0.9176346837800842,Edge-length or chord-length metric/bin diagnostic.,,,,
R72_geometry_null_mobility_summary.csv,crossing_reject_share,numeric,3.0,3.0,0.03425731381613196,SHA checksum or source identifier.,,,,
R72_geometry_null_mobility_summary.csv,null_mobility_index_mean,numeric,3.0,3.0,0.003219563174434892,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R72_geometry_null_mobility_summary.csv,abs_delta_angular_entropy_mean,numeric,3.0,3.0,0.00690043124753835,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R72_geometry_null_mobility_summary.csv,abs_delta_straight_angle_share_mean,numeric,3.0,3.0,0.0029448128115292403,SHA checksum or source identifier.,,,,
R72_geometry_null_mobility_summary.csv,abs_delta_right_angle_share_mean,numeric,3.0,3.0,0.004518795882952006,SHA checksum or source identifier.,,,,
R72_geometry_null_mobility_summary.csv,abs_delta_dual_endpoint_degree_cv_mean,numeric,3.0,3.0,9.066403577548098e-05,Degree-sequence or degree-composition metric.,,,,
R72_geometry_null_mobility_summary.csv,length_bin_tvd_mean,numeric,3.0,3.0,0.0,Edge-length or chord-length metric/bin diagnostic.,,,,
R72_geometry_null_mobility_summary.csv,degree_max_abs_drift_max,numeric,3.0,3.0,0.0,Degree-sequence or degree-composition metric.,,,,
R72_R72_summary.json,status,str,1.0,1.0,pass,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R72_R72_summary.json,round,str,1.0,1.0,R72_geometry_defense,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R72_R72_summary.json,matched_spatial_records,int,1.0,1.0,63,Spatial-scale null metric or diagnostic.,,,,
R72_R72_summary.json,matched_city_records,int,1.0,1.0,54,City or urban-window identifier.,,,,
R72_R72_summary.json,swap_fractions,list,1.0,1.0,"[0.005, 0.01, 0.02]",Accepted or attempted double-edge swap diagnostic.,,,,
R72_R72_summary.json,baseline_fraction,float,1.0,1.0,0.005,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R72_R72_summary.json,baseline_n_cities,int,1.0,1.0,21,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R72_R72_summary.json,baseline_spatial_residual_mean,float,1.0,1.0,0.05952380952380944,Road-minus-null residual after a specified null-model layer.,,,,
R72_R72_summary.json,baseline_geometry_residual_mean,float,1.0,1.0,0.005555555555555543,Road-minus-null residual after a specified null-model layer.,,,,
R72_R72_summary.json,highest_fraction,float,1.0,1.0,0.02,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R72_R72_summary.json,highest_fraction_n_cities,int,1.0,1.0,12,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R72_R72_summary.json,highest_spatial_residual_mean,float,1.0,1.0,0.08958333333333328,Road-minus-null residual after a specified null-model layer.,,,,
R72_R72_summary.json,highest_geometry_residual_mean,float,1.0,1.0,8.673617379884035e-18,Road-minus-null residual after a specified null-model layer.,,,,
R72_R72_summary.json,r68_full71_geometry_residual_mean,float,1.0,1.0,0.0014084507042253476,Road-minus-null residual after a specified null-model layer.,,,,
R72_R72_summary.json,r68_full71_geometry_residual_ci95_low,float,1.0,1.0,-0.0027487938167931316,Road-minus-null residual after a specified null-model layer.,,,,
R72_R72_summary.json,r68_full71_geometry_residual_ci95_high,float,1.0,1.0,0.005565695225243827,Road-minus-null residual after a specified null-model layer.,,,,
R72_R72_summary.json,r68_full71_spatial_residual_mean,float,1.0,1.0,0.09647887323943655,Road-minus-null residual after a specified null-model layer.,,,,
R72_R72_summary.json,geometry_acceptance_rate_mean,float,1.0,1.0,0.0018958967823354616,Acceptance-rate diagnostic for null-model rewiring.,,,,
R72_R72_summary.json,geometry_attempts_per_accepted_swap_mean,float,1.0,1.0,547.2587301461137,Accepted or attempted double-edge swap diagnostic.,,,,
R72_R72_summary.json,geometry_null_mobility_index_mean,float,1.0,1.0,0.00691830721158937,Strict non-crossing geometry-null metric or diagnostic.,,,,
R72_R72_summary.json,max_degree_drift,float,1.0,1.0,0.0,Degree-sequence or degree-composition metric.,,,,
R72_R72_summary.json,claim_boundary,str,1.0,1.0,"R72 supports a matched-intensity empirical contrast on the R67 subset, not full mixing or a theorem.",Project-derived variable; see round report and manuscript Methods for definition.,,,,
R39_threshold_sensitivity_source_data.csv,city,text,8.0,8.0,Berlin,City or urban-window identifier.,,,,
R39_threshold_sensitivity_source_data.csv,graph_cache_file,text,8.0,8.0,local_graph_cache\berlin_germany__road.pkl,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R39_threshold_sensitivity_source_data.csv,n_nodes,numeric,8.0,8.0,28407,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R39_threshold_sensitivity_source_data.csv,n_edges,numeric,8.0,8.0,42452,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R39_threshold_sensitivity_source_data.csv,pc_cebh,numeric,8.0,8.0,0.444985,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R39_threshold_sensitivity_source_data.csv,pc_w7_coarse,numeric,8.0,8.0,0.675,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R39_threshold_sensitivity_source_data.csv,pc_fine_grid,numeric,8.0,8.0,0.655,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R39_threshold_sensitivity_source_data.csv,pc_fine_grid_ci_low,numeric,8.0,8.0,0.645,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R39_threshold_sensitivity_source_data.csv,pc_fine_grid_ci_high,numeric,8.0,8.0,0.685,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R39_threshold_sensitivity_source_data.csv,pc_rank_order,numeric,8.0,8.0,0.665,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R39_threshold_sensitivity_source_data.csv,pc_rank_order_ci_low,numeric,8.0,8.0,0.635,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R39_threshold_sensitivity_source_data.csv,pc_rank_order_ci_high,numeric,8.0,8.0,0.675,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R39_threshold_sensitivity_source_data.csv,delta_w7_coarse,numeric,8.0,8.0,0.230015,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R39_threshold_sensitivity_source_data.csv,delta_fine_grid,numeric,8.0,8.0,0.210015,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R39_threshold_sensitivity_source_data.csv,delta_rank_order,numeric,8.0,8.0,0.220015,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R39_threshold_sensitivity_source_data.csv,fine_shift_from_w7,numeric,8.0,8.0,-0.02,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R39_threshold_sensitivity_source_data.csv,estimator_spread,numeric,8.0,8.0,0.01,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R39_threshold_sensitivity_source_data.csv,p_grid_min,numeric,8.0,8.0,0.575,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R39_threshold_sensitivity_source_data.csv,p_grid_max,numeric,8.0,8.0,0.775,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R39_threshold_sensitivity_source_data.csv,p_grid_step,numeric,8.0,8.0,0.01,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R39_threshold_sensitivity_source_data.csv,n_trial_fine_grid,numeric,8.0,8.0,80,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R39_threshold_sensitivity_source_data.csv,n_perm_rank_order,numeric,8.0,8.0,40,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R39_threshold_sensitivity_source_data.csv,fine_boundary_hit,numeric,8.0,8.0,False,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R39_threshold_sensitivity_source_data.csv,rank_boundary_hit,numeric,8.0,8.0,False,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R39_threshold_sensitivity_source_data.csv,pass_shift_gate,numeric,8.0,8.0,True,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R39_threshold_sensitivity_source_data.csv,pass_spread_gate,numeric,8.0,8.0,True,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R39_threshold_sensitivity_source_data.csv,pass_window_gate,numeric,8.0,8.0,True,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R39_threshold_sensitivity_source_data.csv,status,text,8.0,8.0,pass,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R39_threshold_sensitivity_source_data.csv,simulation_seconds,numeric,8.0,8.0,7.80767,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R39_threshold_sensitivity_source_data.csv,notes,text,8.0,8.0,all R39 local sensitivity gates passed,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R39_threshold_curves_source_data.csv,city,text,336.0,336.0,Berlin,City or urban-window identifier.,,,,
R39_threshold_curves_source_data.csv,estimator,text,336.0,336.0,fine_grid,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R39_threshold_curves_source_data.csv,p,numeric,336.0,336.0,0.575,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R39_threshold_curves_source_data.csv,lcc_mean,numeric,336.0,336.0,0.037763,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R39_threshold_curves_source_data.csv,lcc_sd,numeric,336.0,336.0,0.014823,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R73_nested_model_summary.csv,target,text,10.0,10.0,road_gap,Prediction target: road_gap or road_minus_spatial.,,,,
R73_nested_model_summary.csv,model_group,text,10.0,10.0,M0_size,Nested model family identifier.,,,,
R73_nested_model_summary.csv,model_label,text,10.0,10.0,M0 size,Human-readable nested model label.,,,,
R73_nested_model_summary.csv,n,numeric,10.0,10.0,71,Number of city windows used in the model.,,,,
R73_nested_model_summary.csv,n_features_used,numeric,10.0,10.0,4,Number of predictors included in the model family.,,,,
R73_nested_model_summary.csv,features_used,text,10.0,10.0,n_nodes;n_edges;node_density_per_km2;edge_density_per_km2,Semicolon-separated predictor names in the fitted model family.,,,,
R73_nested_model_summary.csv,cv5_r2,numeric,10.0,10.0,0.0798157243414321,Five-fold cross-validated R-squared.,,,,
R73_nested_model_summary.csv,cv5_mae,numeric,10.0,10.0,0.0183196542171944,Five-fold cross-validated mean absolute error.,,,,
R73_nested_model_summary.csv,cv5_spearman_r,numeric,10.0,10.0,0.3947686116700201,Spearman correlation between observed and five-fold predictions.,,,,
R73_nested_model_summary.csv,cv5_spearman_p,numeric,10.0,10.0,0.0006572193808073,P value for cv5_spearman_r.,,,,
R73_nested_model_summary.csv,leave_region_out_r2,numeric,10.0,10.0,0.0568324863523594,Leave-region-out cross-validated R-squared.,,,,
R73_nested_model_summary.csv,leave_region_out_mae,numeric,10.0,10.0,0.0187295583575047,Leave-region-out mean absolute error.,,,,
R73_nested_model_summary.csv,leave_region_out_spearman_r,numeric,10.0,10.0,0.3215962441314554,Spearman correlation between observed and leave-region-out predictions.,,,,
R73_nested_model_summary.csv,leave_region_out_spearman_p,numeric,10.0,10.0,0.0062422611908526,P value for leave_region_out_spearman_r.,,,,
R73_nested_model_summary.csv,in_sample_r2,numeric,10.0,10.0,0.2449479822518337,In-sample R-squared after fitting the full 71-city matrix.,,,,
R73_nested_model_summary.csv,in_sample_mae,numeric,10.0,10.0,0.0169195100542793,In-sample mean absolute error after fitting the full 71-city matrix.,,,,
R73_nested_model_summary.csv,alpha,numeric,10.0,10.0,0.1501310728908172,Selected Ridge regularization strength.,,,,
R73_nested_model_predictions.csv,city,text,710.0,710.0,Lisbon,City or urban-window identifier.,,,,
R73_nested_model_predictions.csv,country,text,710.0,710.0,Portugal,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R73_nested_model_predictions.csv,macro_region,text,710.0,710.0,Europe,Macro-region label used for leave-region-out validation.,,,,
R73_nested_model_predictions.csv,target,text,710.0,710.0,road_gap,Prediction target: road_gap or road_minus_spatial.,,,,
R73_nested_model_predictions.csv,model_group,text,710.0,710.0,M0_size,Nested model family identifier.,,,,
R73_nested_model_predictions.csv,observed,numeric,710.0,710.0,0.2544838513923538,Observed target value.,,,,
R73_nested_model_predictions.csv,predicted_cv5,numeric,710.0,710.0,0.2196210893078216,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R73_nested_model_predictions.csv,predicted_leave_region_out,numeric,710.0,710.0,0.2203467591134906,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R73_nested_model_predictions.csv,predicted_fit,numeric,710.0,710.0,0.2206206105312326,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R73_leave_region_out_region_summary.csv,target,text,70.0,70.0,road_gap,Prediction target: road_gap or road_minus_spatial.,,,,
R73_leave_region_out_region_summary.csv,model_group,text,70.0,70.0,M0_size,Nested model family identifier.,,,,
R73_leave_region_out_region_summary.csv,macro_region,text,70.0,70.0,Africa,Macro-region label used for leave-region-out validation.,,,,
R73_leave_region_out_region_summary.csv,n_region,numeric,70.0,70.0,12,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R73_leave_region_out_region_summary.csv,leave_region_out_r2_region,numeric,70.0,70.0,-0.4333819915655723,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R73_leave_region_out_region_summary.csv,leave_region_out_mae_region,numeric,70.0,70.0,0.0234375187846469,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R73_leave_region_out_region_summary.csv,leave_region_out_spearman_r_region,numeric,70.0,70.0,0.4125874125874127,Project-derived variable; see round report and manuscript Methods for definition.,,,,
R62_urban_form_pca_scores.csv,city,text,71.0,71.0,Lisbon,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_urban_form_pca_scores.csv,country,text,71.0,71.0,Portugal,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_urban_form_pca_scores.csv,macro_region,text,71.0,71.0,Europe,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_urban_form_pca_scores.csv,road_gap,numeric,71.0,71.0,0.2544838513923538,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_urban_form_pca_scores.csv,n_edges,numeric,71.0,71.0,36745,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_urban_form_pca_scores.csv,morph_pc1,numeric,71.0,71.0,0.6950054427456636,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_urban_form_pca_scores.csv,morph_pc2,numeric,71.0,71.0,-1.2945308818555787,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_summary.csv,city,text,21.0,21.0,Amsterdam,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_summary.csv,country,text,21.0,21.0,Netherlands,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_summary.csv,macro_region,text,21.0,21.0,Europe,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_summary.csv,n_nodes,numeric,21.0,21.0,23201,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_summary.csv,n_edges,numeric,21.0,21.0,32887,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_summary.csv,pc_cebh,numeric,21.0,21.0,0.466680857102313,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_summary.csv,pc_road,numeric,21.0,21.0,0.7,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_summary.csv,road_gap,numeric,21.0,21.0,0.2333191428976869,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_summary.csv,pc_geometry_null_mean,numeric,21.0,21.0,0.675,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_summary.csv,geometry_null_gap_mean,numeric,21.0,21.0,0.208319142897687,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_summary.csv,road_minus_geometry_mean,numeric,21.0,21.0,0.0249999999999999,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_summary.csv,accepted_swaps_per_edge_mean,numeric,21.0,21.0,0.0049867728889834,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_summary.csv,acceptance_rate_mean,numeric,21.0,21.0,0.002125012957396,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_summary.csv,length_bin_tvd_mean,numeric,21.0,21.0,0.0,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_summary.csv,degree_max_abs_drift_max,numeric,21.0,21.0,0,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_summary.csv,n_replicates_pass,numeric,21.0,21.0,1,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_summary.csv,n_replicates_total,numeric,21.0,21.0,1,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_replicates.csv,city,text,21.0,21.0,Amsterdam,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_replicates.csv,country,text,21.0,21.0,Netherlands,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_replicates.csv,macro_region,text,21.0,21.0,Europe,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_replicates.csv,replicate,numeric,21.0,21.0,0,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_replicates.csv,n_nodes,numeric,21.0,21.0,23201,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_replicates.csv,n_edges,numeric,21.0,21.0,32887,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_replicates.csv,pc_cebh,numeric,21.0,21.0,0.466680857102313,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_replicates.csv,pc_road,numeric,21.0,21.0,0.7,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_replicates.csv,road_gap,numeric,21.0,21.0,0.2333191428976869,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_replicates.csv,pc_geometry_null,numeric,21.0,21.0,0.675,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_replicates.csv,pc_geometry_null_ci_low,numeric,21.0,21.0,0.65,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_replicates.csv,pc_geometry_null_ci_high,numeric,21.0,21.0,0.675,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_replicates.csv,geometry_null_gap,numeric,21.0,21.0,0.208319142897687,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_replicates.csv,road_minus_geometry,numeric,21.0,21.0,0.0249999999999999,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_replicates.csv,threshold_boundary_hit,numeric,21.0,21.0,False,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_replicates.csv,runtime_seconds,numeric,21.0,21.0,5.321834564208984,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_replicates.csv,accepted_swaps,numeric,21.0,21.0,164,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_replicates.csv,attempted_swaps,numeric,21.0,21.0,77176,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_replicates.csv,acceptance_rate,numeric,21.0,21.0,0.002125012957396,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_replicates.csv,accepted_swaps_per_edge,numeric,21.0,21.0,0.0049867728889834,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_replicates.csv,target_swaps,numeric,21.0,21.0,164,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_replicates.csv,target_swap_fraction,numeric,21.0,21.0,0.005,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_replicates.csv,topology_rejects,numeric,21.0,21.0,3625,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_replicates.csv,length_rejects,numeric,21.0,21.0,70691,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
R62_geometry_null_pilot_replicates.csv,crossing_rejects,numeric,21.0,21.0,2696,Project-derived variable; see R62 report and manuscript Methods for definition.,,,,
