city,country,macro_region,n_nodes,n_edges,mean_degree,kappa,kappa_minus_1,pc_cebh,pc_nb,pc_road_rank,road_gap_cebh,road_minus_nb,nb_minus_cebh,abs_error_cebh,abs_error_nb,nb_improvement_over_cebh,rho_nb,nb_iterations,nb_converged,runtime_seconds,status,ipr_directed,top1_directed_weight_share,top5pct_directed_weight_share,node_nb_entropy,node_nb_ipr,top1_node_weight_share,top5pct_node_weight_share,road_minus_spatial,spatial_null_gap,spatial_fraction_of_road_gap,pc_geometry_null_mean,geometry_null_gap_mean,road_minus_geometry_mean,geometry_fraction_of_road_gap_mean,remaining_fraction_after_geometry_mean,accepted_swaps_per_edge_mean,acceptance_rate_mean,length_bin_tvd_mean,null_mobility_index_mean,geometry_vs_spatial_residual_change,dead_end_share,degree4plus_share,cycle_density,orientation_entropy,orientation_dominance,edge_length_cv,bridge_tunnel_length_share,nb_fraction_of_road_gap,nb_improvement_fraction
Sao Paulo,Brazil,Latin America,51289,77333,3.0155783891282733,3.2097164211914704,2.2097164211914704,0.4525467568643056,0.3617716089407452,0.675,0.2224532431356944,0.3132283910592548,-0.0907751479235604,0.2224532431356944,0.3132283910592548,-0.0907751479235604,2.7641748973280835,298,True,6.2155468463897705,pass,0.0011621273761731,0.0020904337453444,0.9994832545755766,0.5362683426337371,0.0041085462434617,0.0075351025778707,0.999539774527232,0.1,0.1224532431356943,0.5504673315146905,0.65,0.1974532431356944,0.025,0.8876168328786728,0.1123831671213274,0.01500006465545105,0.0017771511021286998,0.0,0.00529786060270075,-0.075,0.0883425295872409,0.2048197469242917,0.5078086919222445,0.9988575536175796,0.066129595386187,0.989854319825212,0.0212055784928522,1.408063944782268,-0.4080639447822678
Karachi,Pakistan,Asia,52156,78992,3.0290666462152007,3.2390368644926064,2.2390368644926064,0.4466206054300997,0.3377403982969093,0.675,0.2283793945699003,0.3372596017030907,-0.1088802071331903,0.2283793945699003,0.3372596017030907,-0.1088802071331903,2.960853972585461,249,True,5.208558559417725,pass,0.0100136063373494,0.0178039391589161,0.999988258646512,0.3638207736545568,0.0308319869711234,0.0565736469445047,0.9999882933813494,0.1,0.1283793945699002,0.5621321258499399,0.6833333333333335,0.2367127279032336,-0.0083333333333333,1.0364889895125051,-0.03648898951250485,0.01500151914117885,0.002199027057841,0.0,0.00990896128690215,-0.10833333333333331,0.0978794386072551,0.2322455709793695,0.5145524963570826,0.970107723110378,0.0921232529876443,1.3634744014397793,0.0198340681816916,1.4767514483442827,-0.47675144834428235
Riyadh,Saudi Arabia,Middle East,52112,79423,3.048165489714461,3.143333794996412,2.143333794996412,0.4665628855078422,0.3154631058129293,0.675,0.2084371144921578,0.3595368941870707,-0.1510997796949129,0.2084371144921578,0.3595368941870707,-0.1510997796949129,3.169942797028707,164,True,4.646471261978149,pass,0.0104848799934373,0.0177736482044175,0.9999974455278176,0.3594286238855599,0.0348849851665675,0.0643902849856981,0.9999959962538466,0.1,0.1084371144921577,0.5202389927358047,0.6750000000000002,0.2084371144921578,0.0,1.0000000000000002,0.0,0.014995656170127,0.001682587386485,0.0,0.00956585804000145,-0.1,0.0355196499846484,0.1288378876266503,0.5241019342953638,0.8824788417924622,0.1591226722737746,1.1387917249941044,0.0210821933278098,1.724917825038294,-0.7249178250382939
Delhi,India,Asia,59302,85866,2.8958888401740244,3.1323573940791465,2.1323573940791465,0.4689645379225219,0.3754765849270238,0.7,0.231035462077478,0.3245234150729761,-0.093487952995498,0.231035462077478,0.3245234150729761,-0.093487952995498,2.6632819199481004,640,False,7.866572141647339,pass,0.0015984047454957,0.0037241321111529,0.9999953056484424,0.5120261522311645,0.0052932841034681,0.0129612339807171,0.9999946048431496,0.0999999999999999,0.131035462077478,0.5671660138197104,0.6999999999999998,0.231035462077478,0.0,1.0000000000000002,0.0,0.01500011646053145,0.0019380051636208998,0.0,0.00800502500429565,-0.0999999999999999,0.1277191325756298,0.1665879734241678,0.4479612829246905,0.9942958043482696,0.0775394218899215,1.4177906512400298,0.036962172566431,1.4046476335487703,-0.40464763354876976
Santiago,Chile,Latin America,60718,88302,2.9085938272011598,3.2009920500101923,2.2009920500101923,0.4543405779204741,0.3500619453269389,0.65,0.1956594220795259,0.2999380546730611,-0.1042786325935352,0.1956594220795259,0.2999380546730611,-0.1042786325935352,2.8566372704866683,511,True,7.956539630889893,pass,0.001267439512545,0.0023408469163869,0.999988478515066,0.5166419167740737,0.0046567047506979,0.0088642361088671,0.9999913569031916,0.0999999999999999,0.0956594220795259,0.4889078229038474,0.65,0.1956594220795259,0.0,1.0000000000000009,0.0,0.014999660256845751,0.00166521302019665,0.0,0.010153208736146349,-0.0999999999999999,0.1531671003656247,0.2234922098883362,0.4543133831812642,0.9423637772679254,0.1039840547212973,1.1963341489328363,0.0242482786154121,1.5329599335683977,-0.5329599335683977
Athens,Greece,Europe,54827,88593,3.231728892698853,3.418046572528304,2.418046572528304,0.4135569642707098,0.3499970537207817,0.625,0.2114430357292901,0.2750029462792183,-0.0635599105499281,0.2114430357292901,0.2750029462792183,-0.0635599105499281,2.857166908604245,640,False,7.146590709686279,pass,0.0005969611939617,0.0013445321082132,0.9985438649824252,0.5996031807175225,0.0021951009828294,0.0050542461294388,0.99880862763963,0.0999999999999999,0.1114430357292902,0.5270593819508456,0.625,0.2114430357292901,0.0,1.0000000000000004,0.0,0.01500118519521855,0.00159339808147145,0.0,0.00838265994546215,-0.0999999999999999,0.0637277253907746,0.3600598245390045,0.6158826855381473,0.9829915317457362,0.0859887350016367,0.9108197923545924,0.0201729085450029,1.3006006337863203,-0.30060063378631996
Mexico City,Mexico,Latin America,59012,90635,3.0717481190266387,3.3441165112815137,2.3441165112815137,0.4265999557561695,0.3323389992842675,0.625,0.1984000442438305,0.2926610007157325,-0.0942609564719019,0.1984000442438305,0.2926610007157325,-0.0942609564719019,3.008975781216233,188,True,5.4951043128967285,pass,0.0019308090858571,0.0054885432186864,0.9997163443380082,0.5042472694371526,0.0066902968162265,0.018944420477327,0.9998062319688262,0.0999999999999999,0.0984000442438305,0.4959678543362543,0.625,0.1984000442438305,0.0,1.0,0.0,0.01499972416836755,0.00195046255272785,0.0,0.00992291983456045,-0.0999999999999999,0.119162204297431,0.3192571002507964,0.5358910052192775,0.9126168741449048,0.1295636343575881,1.1075411203219518,0.0326116484001661,1.475105521428497,-0.47510552142849666
Tokyo,Japan,Asia,62113,98086,3.158308244650878,3.338488673205146,2.338488673205146,0.4276266169078313,0.3606810277673993,0.625,0.1973733830921686,0.2643189722326006,-0.0669455891404319,0.1973733830921686,0.2643189722326006,-0.0669455891404319,2.772532855941879,417,True,8.962499380111694,pass,0.0027904632805063,0.0094150677391105,0.9960729610916454,0.4997963692812121,0.008752419400452,0.0288465830664696,0.996186647884926,0.0999999999999999,0.0973733830921687,0.4933460711199224,0.625,0.1973733830921686,0.0,1.0000000000000004,0.0,0.015002140978325102,0.001551735122748,0.0,0.0070530955183604,-0.0999999999999999,0.0624506947015922,0.2937227311512888,0.5791702220147151,0.9825769867269988,0.0897987480374365,1.2772550176504571,0.0720597528955545,1.3391824575919136,-0.3391824575919132
Tehran,Iran,Middle East,85612,108037,2.5238751576881744,2.9624573062932145,1.9624573062932145,0.5095652255940534,0.3678399746122325,0.7,0.1904347744059465,0.3321600253877674,-0.1417252509818208,0.1904347744059465,0.3321600253877674,-0.1417252509818208,2.718573480367854,351,True,7.633554458618164,pass,0.0016801016521293,0.0038408829583181,0.999995988628528,0.4863183328192909,0.005692665746523,0.0124317712209727,0.9999961397853928,0.0999999999999999,0.0904347744059466,0.4748858221301975,0.7166666666666667,0.2071014410726132,-0.01666666666666665,1.0875190296449677,-0.0875190296449672,0.0149994909151494,0.00184088917522445,0.0,0.00820539252671915,-0.11666666666666656,0.2975634256879876,0.1263023875157688,0.2619492594496099,0.9469451952344512,0.1156455658709516,1.4304016460600637,0.0261891050609434,1.7442193865271038,-0.7442193865271032
Hyderabad,India,Asia,98461,132094,2.683174048608078,3.048526049631324,2.048526049631324,0.4881558622014944,0.3669941813946973,0.75,0.2618441377985056,0.3830058186053026,-0.121161680806797,0.2618441377985056,0.3830058186053026,-0.121161680806797,2.7248388413126183,640,False,11.009849309921265,pass,0.0027224313676522,0.0046516185577185,0.999999999895801,0.4306823892431193,0.0094321239502331,0.0164092520993072,0.999999999711124,0.125,0.1368441377985056,0.5226167709884344,0.7458333333333333,0.257677471131839,0.00416666666666665,0.9840872256996149,0.0159127743003855,0.015000681332990099,0.00162745945746305,0.0,0.00795305251298885,-0.12083333333333329,0.2298473507276993,0.1505367607479103,0.3415971806095814,0.9205468695852984,0.1364482868260481,1.0840147944855756,0.0122542573765839,1.462724435328139,-0.4627244353281392
Bengaluru,India,Asia,101357,136603,2.695482305119528,3.0507602322057346,2.0507602322057346,0.487624045120297,0.3688201254428132,0.7,0.2123759548797029,0.3311798745571867,-0.1188039196774837,0.2123759548797029,0.3311798745571867,-0.1188039196774837,2.7113487877034337,396,True,10.44635272026062,pass,0.002314642028027,0.0044382047278203,0.9999987895811608,0.4578790832110939,0.0077451311677058,0.0158663642116513,0.9999989397769192,0.125,0.0873759548797029,0.4114211278258677,0.6999999999999998,0.2123759548797029,0.0,1.0000000000000002,0.0,0.01499967057824495,0.00162958201852215,0.0,0.012192024984831299,-0.125,0.2230137040362284,0.1478042957072526,0.3477510186765591,0.8793845245206297,0.1494989129082084,1.185644767008457,0.0217470260784569,1.5594038164291173,-0.5594038164291167
Osaka,Japan,Asia,92460,138690,3.0,3.2384598745403417,2.2384598745403417,0.4467357272621854,0.3416671602582822,0.625,0.1782642727378146,0.2833328397417177,-0.1050685670039031,0.1782642727378146,0.2833328397417177,-0.1050685670039031,2.9268250400303413,556,True,12.742751359939575,pass,0.0085914585933092,0.016242924871382,0.9999763932347934,0.3644638882115386,0.027785446282866,0.0532193487663048,0.9999742755443872,0.0999999999999999,0.0782642727378146,0.4390350996069933,0.6291666666666667,0.18243093940448124,-0.00416666666666665,1.0233735375163757,-0.0233735375163753,0.0150010815487778,0.0015853541476348498,0.0,0.01249638202365225,-0.10416666666666655,0.1116699113130002,0.2326411421155094,0.5000108154877785,0.909142951255676,0.1508472132093157,1.373141831467878,0.0557756064101381,1.589397782237805,-0.5893977822378049
Cairo,Egypt,Africa,118235,163341,2.762988962659111,3.038398197635621,2.038398197635621,0.4905812814983452,0.356473857815712,0.7,0.2094187185016547,0.3435261421842879,-0.1341074236826331,0.2094187185016547,0.3435261421842879,-0.1341074236826331,2.805254798002536,640,False,13.320794105529783,pass,0.0022649672572455,0.0038121139255831,0.999999999995464,0.4350925630494877,0.0080375414275358,0.014048596334833,0.9999999999959251,0.0999999999999999,0.1094187185016548,0.5224877665402686,0.6999999999999998,0.2094187185016548,0.0,1.0000000000000004,0.0,0.014999295951414499,0.001888056434115,0.0,0.012021074782807551,-0.0999999999999999,0.1735272973315854,0.1149067534993868,0.3815029390620374,0.9653518722228152,0.0956342865538964,1.563559625399734,0.0316301321590347,1.640379354062247,-0.6403793540622467
