city,country,macro_region,replicate,swap_fraction,n_nodes,n_edges,pc_cebh,pc_road,road_gap,pc_geometry_null,pc_geometry_null_ci_low,pc_geometry_null_ci_high,geometry_null_gap,road_minus_geometry,geometry_fraction_of_road_gap,remaining_fraction_after_geometry,threshold_boundary_hit,runtime_seconds,accepted_swaps,attempted_swaps,acceptance_rate,accepted_swaps_per_edge,target_swaps,target_swap_fraction,topology_rejects,length_rejects,crossing_rejects,degree_max_abs_drift,length_bin_tvd,length_mean_ratio,length_median_ratio,stale_index_guard_calls,max_attempts,status,full_connectivity_metrics,notes,original_connected_components,null_connected_components,delta_connected_components,original_bridge_edge_share,null_bridge_edge_share,delta_bridge_edge_share,original_articulation_point_share,null_articulation_point_share,delta_articulation_point_share,original_largest_biconnected_node_fraction,null_largest_biconnected_node_fraction,delta_largest_biconnected_node_fraction,original_cyclomatic_density,null_cyclomatic_density,delta_cyclomatic_density,original_dual_endpoint_degree_mean,null_dual_endpoint_degree_mean,delta_dual_endpoint_degree_mean,original_dual_endpoint_degree_cv,null_dual_endpoint_degree_cv,delta_dual_endpoint_degree_cv,original_angular_entropy,null_angular_entropy,delta_angular_entropy,original_straight_angle_share_10deg,null_straight_angle_share_10deg,delta_straight_angle_share_10deg,original_right_angle_share_10deg,null_right_angle_share_10deg,delta_right_angle_share_10deg,null_mobility_index
Nairobi,Kenya,Africa,0,0.02,22960,28157,0.5433092136999518,0.825,0.2816907863000482,0.825,0.775,0.85,0.2816907863000482,0.0,1.0,0.0,False,18.377399682998657,563,294305,0.0019129814308285623,0.01999502787939056,563,0.02,11139,272408,10195,0,0.0,1.0202371273168251,1.001177739440842,1753,506700,pass,True,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,32.0,31.0,0.31391838619171075,0.31182299250630396,-0.002095393685406788,0.305095818815331,0.30439895470383277,-0.0006968641114982188,0.5764372822299652,0.5772648083623694,0.0008275261324042216,0.22639372822299653,0.2277439024390244,0.0013501742160278718,3.6811450083460597,3.6811450083460597,0.0,0.27985837357343807,0.28065327275265706,0.0007948991792189886,0.8159946707466148,0.83746316523504,0.02146849448842525,0.23156777616980223,0.22205499276410998,-0.009512783405692254,0.36297153883260974,0.3466087795465509,-0.016362759286058848,0.007280545872783655
Nairobi,Kenya,Africa,1,0.02,22960,28157,0.5433092136999518,0.825,0.2816907863000482,0.775,0.75,0.825,0.23169078630004825,0.04999999999999993,0.8225004067163861,0.17749959328361384,False,17.245184421539307,563,285266,0.001973596573023073,0.01999502787939056,563,0.02,10943,263838,9922,0,0.0,1.0173925211633656,1.0018574683844725,1776,506700,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.31391838619171075,,,0.305095818815331,,,0.5764372822299652,,,0.22639372822299653,,,3.6811450083460597,3.6811450083460597,0.0,0.27985837357343807,0.28047578491202774,0.0006174113385896685,0.8159946707466148,0.8367955093916963,0.020800838645081532,0.23156777616980223,0.22242161119150988,-0.009146164978292348,0.36297153883260974,0.34712976362759285,-0.015841775205016895,0.011447194707097694
Nairobi,Kenya,Africa,2,0.02,22960,28157,0.5433092136999518,0.825,0.2816907863000482,0.8,0.725,0.825,0.25669078630004827,0.02499999999999991,0.9112502033581933,0.08874979664180672,False,17.13362216949463,563,280057,0.002010305045044402,0.01999502787939056,563,0.02,10722,259309,9463,0,0.0,1.0200536788647208,1.0005230032429013,1721,506700,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.31391838619171075,,,0.305095818815331,,,0.5764372822299652,,,0.22639372822299653,,,3.6811450083460597,3.6811450083460597,0.0,0.27985837357343807,0.28047578491202774,0.0006174113385896685,0.8159946707466148,0.8368543935959977,0.020859722849382867,0.23156777616980223,0.22191992281717318,-0.009647853352629049,0.36297153883260974,0.34805595754944524,-0.014915581283164503,0.011355789371294105
Taipei,Taiwan,Asia,0,0.005,16388,24900,0.431684610183596,0.6,0.1683153898164039,0.6,0.6,0.6,0.16831538981640398,0.0,1.0000000000000004,0.0,False,5.442280292510986,124,75070,0.0016517916611162914,0.00497991967871486,124,0.005,4070,67767,3109,0,0.0,1.0027661545818838,1.0008410382512887,390,111600,pass,True,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,2.0,1.0,0.09602409638554217,0.09670682730923695,0.0006827309236947798,0.12246765926287527,0.12271174029777886,0.00024408103490358712,0.8470222113741762,0.8437881376617037,-0.0032340737124725294,0.5194654625335612,0.5195264827922871,6.102025872589678e-05,4.6330120481927715,4.6330120481927715,0.0,0.243808406696349,0.2437393303825419,-6.907631380712043e-05,0.8147866696374747,0.8207105740031049,0.005923904365630173,0.24344238137341587,0.24009639222620968,-0.0033459891472061853,0.35500424749917653,0.3511554931433228,-0.003848754355853745,0.0024685047913944286
Taipei,Taiwan,Asia,1,0.005,16388,24900,0.431684610183596,0.6,0.1683153898164039,0.6,0.575,0.6,0.16831538981640398,0.0,1.0000000000000004,0.0,False,5.39148211479187,124,79641,0.0015569869790685701,0.00497991967871486,124,0.005,4253,71863,3401,0,0.0,1.006869456313951,1.001003910912339,400,111600,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.09602409638554217,,,0.12246765926287527,,,0.8470222113741762,,,0.5194654625335612,,,4.6330120481927715,4.6330120481927715,0.0,0.243808406696349,0.2439311607332486,0.00012275403689959719,0.8147866696374747,0.8211758560566876,0.006389186419212933,0.24344238137341587,0.24028709627086908,-0.0031552851025467843,0.35500424749917653,0.35053137081534647,-0.004472876683830063,0.003504337051397445
Taipei,Taiwan,Asia,2,0.005,16388,24900,0.431684610183596,0.6,0.1683153898164039,0.575,0.575,0.6,0.14331538981640396,0.025000000000000022,0.8514693158642855,0.14853068413571496,False,4.647499322891235,124,65802,0.001884441202395064,0.00497991967871486,124,0.005,3493,59425,2760,0,0.0,1.0051465048918107,1.0008876030560776,392,111600,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.09602409638554217,,,0.12246765926287527,,,0.8470222113741762,,,0.5194654625335612,,,4.6330120481927715,4.6330120481927715,0.0,0.243808406696349,0.2438237543307041,1.534763435509512e-05,0.8147866696374747,0.8208169628660575,0.006030293228582839,0.24344238137341587,0.24023508607687108,-0.0032072952965447876,0.35500424749917653,0.350982125829996,-0.004022121669180534,0.00331492754857704
Taipei,Taiwan,Asia,0,0.01,16388,24900,0.431684610183596,0.6,0.1683153898164039,0.6,0.6,0.6,0.16831538981640398,0.0,1.0000000000000004,0.0,False,9.426015615463257,249,142830,0.0017433312329342575,0.01,249,0.01,7695,128995,5891,0,0.0,1.0102313974473687,1.0008876030560776,800,224100,pass,True,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,8.0,7.0,0.09602409638554217,0.0946987951807229,-0.0013253012048192736,0.12246765926287527,0.12118623382963144,-0.0012814254332438324,0.8470222113741762,0.8485477178423236,0.0015255064681474195,0.5194654625335612,0.5198926043446425,0.00042714181108127747,4.6330120481927715,4.6330120481927715,0.0,0.243808406696349,0.24392349041577843,0.00011508371942942075,0.8147866696374747,0.8260524147572358,0.011265745119761084,0.24344238137341587,0.23784261715296198,-0.0055997642204538844,0.35500424749917653,0.34689065723548484,-0.008113590263691683,0.004158761815731026
Taipei,Taiwan,Asia,1,0.01,16388,24900,0.431684610183596,0.6,0.1683153898164039,0.6,0.575,0.625,0.16831538981640398,0.0,1.0000000000000004,0.0,False,8.490190744400024,249,132351,0.001881360926626924,0.01,249,0.01,7147,119387,5568,0,0.0,1.012557238434008,1.0009301677599338,773,224100,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.09602409638554217,,,0.12246765926287527,,,0.8470222113741762,,,0.5194654625335612,,,4.6330120481927715,4.6330120481927715,0.0,0.243808406696349,0.2438007325168625,-7.674179486522048e-06,0.8147866696374747,0.8260189219308467,0.011232252293371991,0.24344238137341587,0.23739186213831245,-0.006050519235103413,0.35500424749917653,0.3474627693694631,-0.0075414781297134525,0.006206062414547214
Taipei,Taiwan,Asia,2,0.01,16388,24900,0.431684610183596,0.6,0.1683153898164039,0.625,0.575,0.625,0.193315389816404,-0.025000000000000022,1.1485306841357155,-0.14853068413571496,False,8.841456651687622,249,136320,0.0018265845070422535,0.01,249,0.01,7261,123058,5752,0,0.0,1.013251833473933,1.0008051124344937,788,224100,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.09602409638554217,,,0.12246765926287527,,,0.8470222113741762,,,0.5194654625335612,,,4.6330120481927715,4.6330120481927715,0.0,0.243808406696349,0.24377003338299053,-3.837331335848626e-05,0.8147866696374747,0.8275207641981037,0.012734094560629017,0.24344238137341587,0.23671572961633813,-0.006726651757077734,0.35500424749917653,0.345815779892859,-0.00918846760631753,0.00716230348100607
Taipei,Taiwan,Asia,0,0.02,16388,24900,0.431684610183596,0.6,0.1683153898164039,0.6,0.575,0.625,0.16831538981640398,0.0,1.0000000000000004,0.0,False,16.539523601531982,498,262380,0.001898010519094443,0.02,498,0.02,14116,236895,10871,0,0.0,1.014766771031632,1.001047740189005,1538,448200,pass,True,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,9.0,8.0,0.09602409638554217,0.09670682730923695,0.0006827309236947798,0.12246765926287527,0.12265072003905296,0.00018306077617769034,0.8470222113741762,0.8420795704173786,-0.004942640956797639,0.5194654625335612,0.5199536246033684,0.00048816206980717425,4.6330120481927715,4.6330120481927715,0.0,0.243808406696349,0.2438160806342886,7.673937939600695e-06,0.8147866696374747,0.8383717247969564,0.023585055159481727,0.24344238137341587,0.23085591442589415,-0.012586466947521718,0.35500424749917653,0.33777153655449804,-0.017232710944678487,0.008458952244050291
Taipei,Taiwan,Asia,1,0.02,16388,24900,0.431684610183596,0.6,0.1683153898164039,0.6,0.6,0.625,0.16831538981640398,0.0,1.0000000000000004,0.0,False,16.795653820037842,498,273965,0.0018177504425747814,0.02,498,0.02,14479,247705,11283,0,0.0,1.0223081786017194,1.0032638028964356,1588,448200,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.09602409638554217,,,0.12246765926287527,,,0.8470222113741762,,,0.5194654625335612,,,4.6330120481927715,4.6330120481927715,0.0,0.243808406696349,0.2438007325168625,-7.674179486522048e-06,0.8147866696374747,0.837242317706002,0.02245564806852729,0.24344238137341587,0.23141068982853974,-0.012031691544876127,0.35500424749917653,0.33884641389712383,-0.016157833602052696,0.012661293303864028
Taipei,Taiwan,Asia,2,0.02,16388,24900,0.431684610183596,0.6,0.1683153898164039,0.6,0.599375,0.6,0.16831538981640398,0.0,1.0000000000000004,0.0,False,16.495241165161133,498,272362,0.0018284489025635,0.02,498,0.02,14478,246099,11287,0,0.0,1.0215147795432689,1.001047740189005,1511,448200,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.09602409638554217,,,0.12246765926287527,,,0.8470222113741762,,,0.5194654625335612,,,4.6330120481927715,4.6330120481927715,0.0,0.243808406696349,0.24347051397131,-0.00033789272503900736,0.8147866696374747,0.8370567975101882,0.02227012787271354,0.24344238137341587,0.2319134550371873,-0.011528926336228568,0.35500424749917653,0.3390024444791179,-0.016001803020058603,0.012450214307250178
Chicago,United States,North America,0,0.005,13260,21830,0.3959947031400221,0.6,0.2040052968599778,0.6,0.575,0.625,0.20400529685997787,0.0,1.0000000000000002,0.0,False,4.864916086196899,109,71651,0.0015212627876791671,0.0049931287219422815,109,0.005,4552,64758,2232,0,0.0,1.0025903649515684,1.0000741531104973,296,98100,pass,True,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,1.0,0.0,0.04649564819056345,0.046449839670178655,-4.580852038479216e-05,0.07292609351432881,0.07269984917043741,-0.0002262443438914019,0.9196078431372549,0.9199095022624434,0.0003016591251885359,0.6463800904977376,0.6463800904977376,0.0,5.05057260650481,5.05057260650481,0.0,0.21296049350371263,0.21291832589385018,-4.216760986244794e-05,0.5928620846468587,0.6071383100884302,0.014276225441571477,0.32006095016960834,0.3152175884775156,-0.0048433616920927625,0.5410053149999093,0.5336767827017613,-0.007328532298148005,0.0038602616316109964
Chicago,United States,North America,1,0.005,13260,21830,0.3959947031400221,0.6,0.2040052968599778,0.6,0.6,0.625,0.20400529685997787,0.0,1.0000000000000002,0.0,False,5.030395030975342,109,77595,0.0014047296861911206,0.0049931287219422815,109,0.005,4726,70218,2542,0,0.0,1.0016000136496974,1.000042179424613,301,98100,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.04649564819056345,,,0.07292609351432881,,,0.9196078431372549,,,0.6463800904977376,,,5.05057260650481,5.05057260650481,0.0,0.21296049350371263,0.21294362746178344,-1.6866041929186615e-05,0.5928620846468587,0.6072074419533623,0.014345357306503548,0.32006095016960834,0.3153808478603951,-0.00468010230921323,0.5410053149999093,0.5333321240045713,-0.007673190995338031,0.006674662652763702
Chicago,United States,North America,2,0.005,13260,21830,0.3959947031400221,0.6,0.2040052968599778,0.6,0.6,0.6,0.20400529685997787,0.0,1.0000000000000002,0.0,False,4.930116891860962,109,77531,0.0014058892572003457,0.0049931287219422815,109,0.005,4683,70195,2544,0,0.0,1.00337083273162,1.000042179424613,293,98100,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.04649564819056345,,,0.07292609351432881,,,0.9196078431372549,,,0.6463800904977376,,,5.05057260650481,5.05057260650481,0.0,0.21296049350371263,0.21274957187693597,-0.00021092162677666115,0.5928620846468587,0.6074974452562347,0.01463536060937598,0.32006095016960834,0.31527200827180873,-0.0047889418977996034,0.5410053149999093,0.533259564278847,-0.007745750721062317,0.006792513307059475
Chicago,United States,North America,0,0.01,13260,21830,0.3959947031400221,0.6,0.2040052968599778,0.6,0.575,0.6,0.20400529685997787,0.0,1.0000000000000002,0.0,False,9.671332359313965,218,155411,0.00140273211033968,0.009986257443884563,218,0.01,9617,140674,4902,0,0.0,1.0042617421967208,1.0000837860758742,607,196200,pass,True,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,3.0,2.0,0.04649564819056345,0.04663307375171782,0.00013742556115436955,0.07292609351432881,0.07330316742081448,0.00037707390648566985,0.9196078431372549,0.9186274509803921,-0.0009803921568627416,0.6463800904977376,0.6465309200603319,0.00015082956259426794,5.05057260650481,5.05057260650481,0.0,0.21296049350371263,0.21314593188172062,0.000185438378007996,0.5928620846468587,0.6214307415978901,0.02856865695103139,0.32006095016960834,0.31050120630544015,-0.009559743864168191,0.5410053149999093,0.5256589330092333,-0.015346381990676061,0.007852810632911203
Chicago,United States,North America,1,0.01,13260,21830,0.3959947031400221,0.6,0.2040052968599778,0.6,0.6,0.6,0.20400529685997787,0.0,1.0000000000000002,0.0,False,9.750141143798828,218,161777,0.0013475339510560834,0.009986257443884563,218,0.01,9930,146534,5095,0,0.0,1.0045931209105914,1.0000837860758742,623,196200,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.04649564819056345,,,0.07292609351432881,,,0.9196078431372549,,,0.6463800904977376,,,5.05057260650481,5.05057260650481,0.0,0.21296049350371263,0.21287614993120935,-8.43435725032815e-05,0.5928620846468587,0.6217622203370056,0.028900135690146822,0.32006095016960834,0.3107188854826129,-0.009342064686995444,0.5410053149999093,0.5251872947920256,-0.0158180202078837,0.013515055146256491
Chicago,United States,North America,2,0.01,13260,21830,0.3959947031400221,0.6,0.2040052968599778,0.6,0.6,0.6,0.20400529685997787,0.0,1.0000000000000002,0.0,False,9.998619318008423,218,164807,0.0013227593488140674,0.009986257443884563,218,0.01,10061,149209,5319,0,0.0,1.0047139232527875,1.000115553167161,607,196200,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.04649564819056345,,,0.07292609351432881,,,0.9196078431372549,,,0.6463800904977376,,,5.05057260650481,5.05057260650481,0.0,0.21296049350371263,0.21301951413429687,5.902063058424445e-05,0.5928620846468587,0.6203081154049345,0.027446030758075723,0.32006095016960834,0.3110091243855098,-0.009051825784098522,0.5410053149999093,0.526203130952165,-0.01480218404774436,0.012825010147479651
Chicago,United States,North America,0,0.02,13260,21830,0.3959947031400221,0.6,0.2040052968599778,0.6,0.575,0.6,0.20400529685997787,0.0,1.0000000000000002,0.0,False,18.58217692375183,437,309661,0.0014112206574286074,0.020018323408153918,437,0.02,18868,280304,10052,0,0.0,1.008679343387757,1.0001230996848491,1228,393300,pass,True,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,2.0,1.0,0.04649564819056345,0.04695373339441136,0.0004580852038479147,0.07292609351432881,0.07352941176470588,0.0006033182503770718,0.9196078431372549,0.9184012066365007,-0.0012066365007541435,0.6463800904977376,0.6464555052790347,7.541478129713397e-05,5.05057260650481,5.05057260650481,0.0,0.21296049350371263,0.21271580500822102,-0.00024468849549161287,0.5928620846468587,0.6426482813922938,0.04978619674543505,0.32006095016960834,0.30277359551580896,-0.01728735465379938,0.5410053149999093,0.5136865782647342,-0.027318736735175153,0.013808618298484102
Chicago,United States,North America,1,0.02,13260,21830,0.3959947031400221,0.6,0.2040052968599778,0.6,0.6,0.6006249999999997,0.20400529685997787,0.0,1.0000000000000002,0.0,False,19.73120403289795,437,337869,0.0012934006967197345,0.020018323408153918,437,0.02,21017,305526,10889,0,0.0,1.0076448585061466,1.000115553167161,1253,393300,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.04649564819056345,,,0.07292609351432881,,,0.9196078431372549,,,0.6463800904977376,,,5.05057260650481,5.05057260650481,0.0,0.21296049350371263,0.21295206064972422,-8.432853988410427e-06,0.5928620846468587,0.644048758600074,0.0511866739532153,0.32006095016960834,0.3032270938015854,-0.016833856368022926,0.5410053149999093,0.5120177045730767,-0.028987610426832622,0.024252035187017712
Chicago,United States,North America,2,0.02,13260,21830,0.3959947031400221,0.6,0.2040052968599778,0.6,0.6,0.6,0.20400529685997787,0.0,1.0000000000000002,0.0,False,20.85177516937256,437,356572,0.0012255589333991452,0.020018323408153918,437,0.02,21852,322809,11474,0,0.0,1.0093588890936136,1.000131723967301,1288,393300,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.04649564819056345,,,0.07292609351432881,,,0.9196078431372549,,,0.6463800904977376,,,5.05057260650481,5.05057260650481,0.0,0.21296049350371263,0.21301108361686463,5.059011315200479e-05,0.5928620846468587,0.6433815321089458,0.05051944746208703,0.32006095016960834,0.3031182542129991,-0.016942695956609244,0.5410053149999093,0.5127433018303191,-0.028262013169590205,0.02393103914707162
Rome,Italy,Europe,0,0.005,25843,37062,0.4705329710788918,0.675,0.2044670289211081,0.675,0.65,0.725,0.20446702892110824,0.0,1.0000000000000007,0.0,False,6.8935158252716064,185,93296,0.0019829360315554794,0.004991635637580271,185,0.005,4422,85524,3165,0,0.0,1.0067105217599936,0.9998833732263479,562,166500,pass,True,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,3.0,2.0,0.11502347417840375,0.11496951054988938,-5.3963628514369644e-05,0.1444491738575243,0.14448786905545022,3.86951979259309e-05,0.8175908369771311,0.8167395426227605,-0.0008512943543705909,0.43416012072901755,0.4342375111248694,7.73903958518618e-05,4.250499163563758,4.250499163563758,0.0,0.23986929617281327,0.23978834311451236,-8.095305830091437e-05,0.8671017823357599,0.8719517198317295,0.004849937495969625,0.21613386486555114,0.21318843155676306,-0.0029454333087880757,0.2980981641825153,0.2942386308813447,-0.003859533301170559,0.0017998367552484501
Rome,Italy,Europe,1,0.005,25843,37062,0.4705329710788918,0.675,0.2044670289211081,0.675,0.675,0.7,0.20446702892110824,0.0,1.0000000000000007,0.0,False,6.053007364273071,185,85259,0.0021698589005266305,0.004991635637580271,185,0.005,3946,78268,2860,0,0.0,1.0060966704476133,1.0001264446704752,539,166500,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.11502347417840375,,,0.1444491738575243,,,0.8175908369771311,,,0.43416012072901755,,,4.250499163563758,4.250499163563758,0.0,0.23986929617281327,0.23990664990955837,3.735373674509934e-05,0.8671017823357599,0.8713810465474812,0.004279264211721312,0.21613386486555114,0.2136835690526369,-0.002450295812914227,0.2980981641825153,0.2947337683772186,-0.0033643958052966827,0.0025234889574830555
Rome,Italy,Europe,2,0.005,25843,37062,0.4705329710788918,0.675,0.2044670289211081,0.675,0.675,0.7,0.20446702892110824,0.0,1.0000000000000007,0.0,False,5.95642352104187,185,85093,0.002174091875947493,0.004991635637580271,185,0.005,4018,78071,2819,0,0.0,1.0049919611204357,1.000834123929665,529,166500,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.11502347417840375,,,0.1444491738575243,,,0.8175908369771311,,,0.43416012072901755,,,4.250499163563758,4.250499163563758,0.0,0.23986929617281327,0.24000000881623731,0.00013071264342404132,0.8671017823357599,0.871327611727805,0.004225829392045188,0.21613386486555114,0.21355661072036158,-0.002577254145189556,0.2980981641825153,0.29515273087372723,-0.002945433308788048,0.002437129211505698
Rome,Italy,Europe,0,0.01,25843,37062,0.4705329710788918,0.675,0.2044670289211081,0.7,0.675,0.725,0.22946702892110815,-0.02499999999999991,1.1222691019276565,-0.12226910192765579,False,12.320173978805542,371,183997,0.0020163372228895037,0.010010253089417732,371,0.01,8604,168651,6371,0,0.0,1.0146737976858569,1.0005253456520355,1118,333900,pass,True,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,11.0,10.0,0.11502347417840375,0.11464572877880308,-0.00037774539960067077,0.1444491738575243,0.14410091707619085,-0.00034825678133343363,0.8175908369771311,0.8184034361335758,0.0008125991564447155,0.43416012072901755,0.4345470727082769,0.00038695197925936453,4.250499163563758,4.250499163563758,0.0,0.23986929617281327,0.2399875630603909,0.00011826688757762827,0.8671017823357599,0.8754984918662496,0.008396709530489765,0.21613386486555114,0.21142371073813573,-0.004710154127415406,0.2980981641825153,0.29159789757001753,-0.0065002666124977515,0.0030208188011116776
Rome,Italy,Europe,1,0.01,25843,37062,0.4705329710788918,0.675,0.2044670289211081,0.7,0.675,0.725,0.22946702892110815,-0.02499999999999991,1.1222691019276565,-0.12226910192765579,False,10.408647775650024,371,159292,0.002329056073123572,0.010010253089417732,371,0.01,7323,146041,5557,0,0.0,1.0109109118966555,1.0013497331823566,1083,333900,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.11502347417840375,,,0.1444491738575243,,,0.8175908369771311,,,0.43416012072901755,,,4.250499163563758,4.250499163563758,0.0,0.23986929617281327,0.24009955163811733,0.00023025546530405783,0.8671017823357599,0.8760551871155261,0.00895340477976625,0.21613386486555114,0.21087778990935174,-0.005256074956199397,0.2980981641825153,0.2912805017393292,-0.006817662443186101,0.005256785544787937
Rome,Italy,Europe,2,0.01,25843,37062,0.4705329710788918,0.675,0.2044670289211081,0.7,0.675,0.7,0.22946702892110815,-0.02499999999999991,1.1222691019276565,-0.12226910192765579,False,12.089179039001465,371,189862,0.0019540508369236603,0.010010253089417732,371,0.01,9213,173939,6339,0,0.0,1.0129890590875719,1.0008241218646585,1115,333900,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.11502347417840375,,,0.1444491738575243,,,0.8175908369771311,,,0.43416012072901755,,,4.250499163563758,4.250499163563758,0.0,0.23986929617281327,0.24020527068721956,0.00033597451440628423,0.8671017823357599,0.8759349312730595,0.008833148937299695,0.21613386486555114,0.21092857324226189,-0.005205291623289254,0.2980981641825153,0.2911535434070538,-0.006944620775461485,0.005245765334012609
Hong Kong,China,Asia,0,0.005,9035,13245,0.4651775366136339,0.675,0.2098224633863661,0.625,0.625,0.725,0.15982246338636608,0.050000000000000044,0.7617033029112319,0.23829669708876824,False,2.693803548812866,66,38894,0.0016969198333933253,0.004983012457531144,66,0.005,1866,35468,1494,0,0.0,1.0015988177148463,1.0004309061264285,194,59400,pass,True,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,3.0,2.0,0.09143072857682144,0.09195922989807474,0.0005285013212533024,0.11477587161040398,0.11665744327614831,0.0018815716657443332,0.8293303818483675,0.8177089097952407,-0.011621472053126802,0.466076369673492,0.4662977310459325,0.00022136137244049836,4.299433748584372,4.299433748584372,0.0,0.23043151717372923,0.23034287565680156,-8.864151692766775e-05,0.9033905113328412,0.9069674498924748,0.003576938559633591,0.20173497699575035,0.19938187054402418,-0.002353106451726178,0.2531872300073754,0.2502019457029466,-0.0029852843044287924,0.0032781249079875713
Hong Kong,China,Asia,1,0.005,9035,13245,0.4651775366136339,0.675,0.2098224633863661,0.625,0.625,0.675,0.15982246338636608,0.050000000000000044,0.7617033029112319,0.23829669708876824,False,2.807365894317627,66,44205,0.0014930437733288089,0.004983012457531144,66,0.005,2091,40274,1774,0,0.0,1.0061040838109478,1.0,230,59400,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.09143072857682144,,,0.11477587161040398,,,0.8293303818483675,,,0.466076369673492,,,4.299433748584372,4.299433748584372,0.0,0.23043151717372923,0.23021872019504855,-0.00021279697868067937,0.9033905113328412,0.9069885082061115,0.003597996873270337,0.20173497699575035,0.19917114459312332,-0.002563832402627031,0.2531872300073754,0.24992097776841218,-0.0032662522389632354,0.002357020378715151
Hong Kong,China,Asia,2,0.005,9035,13245,0.4651775366136339,0.675,0.2098224633863661,0.65,0.625,0.65,0.1848224633863661,0.025000000000000022,0.8808516514556161,0.11914834854438412,False,2.834923028945923,66,44191,0.0014935167794347265,0.004983012457531144,66,0.005,2158,40344,1623,0,0.0,1.001267170267682,1.0000936764448924,234,59400,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.09143072857682144,,,0.11477587161040398,,,0.8293303818483675,,,0.466076369673492,,,4.299433748584372,4.299433748584372,0.0,0.23043151717372923,0.23043151717372923,0.0,0.9033905113328412,0.907740104527421,0.004349593194579837,0.20173497699575035,0.198679450707688,-0.0030555262880623546,0.2531872300073754,0.24897271098935833,-0.004214519018017088,0.00290490962516482
Hong Kong,China,Asia,0,0.01,9035,13245,0.4651775366136339,0.675,0.2098224633863661,0.65,0.65,0.7,0.1848224633863661,0.025000000000000022,0.8808516514556161,0.11914834854438412,False,5.181608200073242,132,82577,0.0015985080591447982,0.009966024915062289,132,0.01,3989,75300,3156,0,7.550018875047276e-05,1.0111535732900097,1.001158125055127,431,118800,pass,True,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,4.0,3.0,0.09143072857682144,0.09195922989807474,0.0005285013212533024,0.11477587161040398,0.115218594355285,0.0004427227448810245,0.8293303818483675,0.8305478693967903,0.0012174875484227687,0.466076369673492,0.46640841173215275,0.0003320420586607753,4.299433748584372,4.299433748584372,0.0,0.23043151717372923,0.23046696423445043,3.544706072119985e-05,0.9033905113328412,0.9101535545060052,0.006763043173164007,0.20173497699575035,0.19660731219049626,-0.00512766480525409,0.2531872300073754,0.24788396024303727,-0.005303269764338148,0.002768955622473334
Hong Kong,China,Asia,1,0.01,9035,13245,0.4651775366136339,0.675,0.2098224633863661,0.65,0.65,0.675,0.1848224633863661,0.025000000000000022,0.8808516514556161,0.11914834854438412,False,4.958775281906128,132,80488,0.0016399960242520625,0.009966024915062289,132,0.01,3810,73426,3120,0,0.0,1.0104201759907248,1.0,424,118800,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.09143072857682144,,,0.11477587161040398,,,0.8293303818483675,,,0.466076369673492,,,4.299433748584372,4.299433748584372,0.0,0.23043151717372923,0.2302896743693898,-0.00014184280433943153,0.9033905113328412,0.9115769375322267,0.008186426199385477,0.20173497699575035,0.1956590454114424,-0.006075931584307942,0.2531872300073754,0.2459874266849296,-0.007199803322445825,0.005365540276534811
